epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
96,692913.0,448885.0,244028.0,4004,2522,1482,0.3521769688258117,0.5518060320043011,0.428032354076421,0.16474023433645194,0.8709806963594796,0.14148114554063773,0,0.3412695386194007,0,0.0033203125000000003,70062.0,0.0,179,0.5144228200506723,102764.0,44100.0,335,0.4220206220444473,77291.0,18832.0,330,0.49830173124484584,121300.0,48108.0,328,0.5518060320043011,121304.0,61872.0,330,0.4892116897653744,69649.0,26316.0,337,0.49772731427545724,62607.0,24746.0,334,0.4474483107262696,67936.0,20054.0,335
97,720563.0,448095.0,272468.0,4068,2511,1557,0.3781320994833201,0.6059634123673973,0.4310333368621978,0.18449372787012527,0.8451608245901199,0.16505964780317584,0,0.3460512668213093,0,0.007177734375,75466.0,0.0,232,0.6059634123673973,118024.0,72199.0,334,0.4977128124926288,84817.0,33837.0,332,0.5438600400147495,123843.0,60437.0,332,0.5015278347405465,127779.0,50953.0,333,0.4172240980576621,58290.0,14776.0,331,0.5781699034745982,72073.0,40266.0,330,0.296630859375,60271.0,0.0,341
98,666108.0,395092.0,271016.0,4096,2549,1547,0.4068649528304713,0.6208695173368548,0.440541645617912,0.18142756322345016,0.8549912336971643,0.1685665087343191,0,0.3488242488796497,0,0.000146484375,54387.0,0.0,175,0.5633236595461224,105095.0,55348.0,333,0.4873913237779487,76920.0,28648.0,335,0.5108961136124676,109503.0,46380.0,331,0.6208695173368548,127128.0,81583.0,337,0.3609394643646708,56823.0,7092.0,336,0.531228687988635,71116.0,32777.0,336,0.44953791394159687,65136.0,19188.0,329
99,724915.0,416783.0,308132.0,4300,2502,1798,0.42505948973327845,0.6005374232939866,0.44871208847691446,0.1841840281689949,0.8558069854128614,0.17675641282081322,0,0.3568352914835325,0,0.0013671875,65680.0,0.0,161,0.5201925745306648,111721.0,49233.0,336,0.5496730064860775,96948.0,48439.0,328,0.581420697214446,130064.0,73180.0,335,0.6005374232939866,129879.0,78067.0,328,0.38253199373093416,56388.0,9616.0,337,0.5452832490430021,74011.0,36329.0,336,0.40869057601620434,60224.0,13268.0,337
100,724642.0,451557.0,273085.0,4129,2708,1421,0.37685505394387797,0.6179866195514274,0.44349425989057556,0.16370711189842,0.8800825226100771,0.12996176042790775,0,0.3537942092612359,0,0.03310546875,82200.0,0.0,237,0.6179866195514274,117961.0,74997.0,332,0.46348331656881026,74803.0,24480.0,335,0.4646823268980723,110948.0,37680.0,340,0.5493754220121518,118480.0,59092.0,328,0.4936430500214142,88717.0,33943.0,335,0.45256876033022975,61523.0,18791.0,332,0.4731091149924986,70010.0,24102.0,335
101,697595.0,459056.0,238539.0,3996,2565,1431,0.34194482471921334,0.5840969055487261,0.4228867787253819,0.17695868995156175,0.8509886521061336,0.1483903626029428,0,0.3465754998676806,0,0.00791015625,76772.0,0.0,331,0.5327717903862305,103448.0,48796.0,334,0.5540973245174634,84476.0,42955.0,333,0.3455078020733233,112392.0,9516.0,338,0.5840969055487261,123637.0,70286.0,337,0.5030427908664411,77166.0,31336.0,333,0.3551413600432278,44053.0,5310.0,332,0.5005261001176429,75651.0,30340.0,333
102,782110.0,425221.0,356889.0,4750,2584,2166,0.4563156077789563,0.6361882961846667,0.4735806417108307,0.1892080605939189,0.8623503451635505,0.14080180537264564,0,0.40210595682840844,0,0.001904296875,71272.0,0.0,235,0.4095357318603656,94733.0,20411.0,328,0.5115189061452209,83511.0,35312.0,337,0.5663814801713827,118239.0,63028.0,332,0.6361882961846667,157352.0,105892.0,330,0.5923028085981166,99231.0,58011.0,332,0.5635558535587295,83548.0,43468.0,338,0.5072577602931638,74224.0,30767.0,338
103,655858.0,464825.0,191033.0,3493,2411,1082,0.2912718911715641,0.5201716492924007,0.39401747697077216,0.15782689287619595,0.8617370530235648,0.15340096484299925,0,0.3168881589482427,0,0.0005859375,73680.0,0.0,260,0.42925711198437383,96497.0,24927.0,329,0.4282276153250304,72862.0,19497.0,330,0.5201716492924007,108236.0,48644.0,338,0.48504493271867066,117436.0,43416.0,331,0.3338737893447105,49276.0,4320.0,336,0.4648239504294176,58087.0,19863.0,338,0.4901548291715734,79784.0,30366.0,334
104,690433.0,420304.0,270129.0,4051,2482,1569,0.39124578344314304,0.6216745986932296,0.4199241999126335,0.18712060359023502,0.8343319606655017,0.21094425527169158,0,0.35299759984289136,0,0.0,57600.0,0.0,153,0.6216745986932296,123970.0,79756.0,334,0.534389983097133,94677.0,43680.0,329,0.4662078606592452,116800.0,38176.0,341,0.5829712431829694,132263.0,74892.0,331,0.277294921875,42737.0,0.0,335,0.44883468701541784,58040.0,16999.0,330,0.4280203047780728,64346.0,16626.0,325
105,685593.0,441973.0,243620.0,3716,2444,1272,0.35534201778606206,0.6295365874427844,0.3993491867865787,0.1803815159164481,0.8305491361896437,0.21551215517077904,0,0.3747762855465656,0,0.0048828125,77389.0,0.0,197,0.5308270132045362,113931.0,53064.0,332,0.4578046018285755,72406.0,22852.0,334,0.5037816681870202,116612.0,47504.0,334,0.6295365874427844,145508.0,95872.0,334,0.265576171875,46882.0,0.0,335,0.3680384431102763,49797.0,7068.0,335,0.43434619614443715,63068.0,17260.0,337
106,740018.0,481097.0,258921.0,4322,2870,1452,0.34988473253353247,0.6598028762385226,0.41294237123692157,0.18277025969151625,0.8361910336799908,0.18176855157577232,0,0.3918692999116925,0,0.000146484375,69693.0,0.0,278,0.5025097180238344,118990.0,47926.0,333,0.5523555915832159,91524.0,46220.0,332,0.410975450020582,106884.0,23723.0,337,0.6598028762385226,153812.0,110684.0,331,0.3255851998925964,78908.0,416.0,331,0.44125415521639244,60861.0,16956.0,333,0.41090949454522874,59346.0,12996.0,331
107,773807.0,421434.0,352373.0,4771,2572,2199,0.45537582368730123,0.6530683111317315,0.4611265927500394,0.19265015311096784,0.8513961496008093,0.16326503249518276,0,0.4007954727241892,0,0.006005859375,75607.0,0.0,252,0.5479778352687482,95409.0,47300.0,333,0.45663511727223205,73760.0,23539.0,339,0.57025681270899,121416.0,65876.0,339,0.6530683111317315,161130.0,113827.0,337,0.5309433947094006,92310.0,43394.0,334,0.5816187422269816,94578.0,53353.0,335,0.3425066693072316,59597.0,5084.0,336
108,685647.0,465449.0,220198.0,3694,2709,985,0.32115359652999237,0.562624077587234,0.4109744268626922,0.16757600058229438,0.8574399722147789,0.14656284502083405,0,0.32034975559505274,0,0.001611328125,78896.0,0.0,329,0.480266426564549,92183.0,33235.0,331,0.5002968670740998,91423.0,36311.0,334,0.464051532002524,115673.0,37851.0,335,0.5187480056076472,116097.0,50860.0,334,0.562624077587234,83680.0,43536.0,337,0.3303033735795448,48125.0,2912.0,336,0.4298938043609387,59570.0,15493.0,334
109,678015.0,430123.0,247892.0,4026,2557,1469,0.3656143300664434,0.5829556020136618,0.42484423593722814,0.1801506516662835,0.8475945879637397,0.16386897782497423,0,0.35818569852531923,0,0.009912109375,70748.0,0.0,223,0.5768920996645628,100681.0,56139.0,335,0.5829556020136618,106755.0,60393.0,332,0.41403261417814663,105790.0,24220.0,335,0.554988573087815,119595.0,60944.0,332,0.30010809819151996,48632.0,96.0,332,0.46170223638170815,55766.0,18133.0,328,0.4981625546054106,70048.0,27967.0,337
110,739192.0,433559.0,305633.0,4346,2579,1767,0.413469031050119,0.5879278901721094,0.450158173932145,0.17696551308108616,0.8661441983762888,0.17906748179092835,0,0.3544997682948358,0,0.001904296875,79368.0,0.0,312,0.5380329568868748,113719.0,53849.0,332,0.5680825411307941,101004.0,54214.0,333,0.5438766290552235,129216.0,63076.0,335,0.5879278901721094,133863.0,77125.0,334,0.46438884992342844,67178.0,23051.0,333,0.4497885481186708,55619.0,16597.0,332,0.4472636792950587,59225.0,17721.0,332
111,707173.0,420074.0,287099.0,4005,2518,1487,0.40598128039390585,0.6057627982924559,0.43728263206614526,0.18089835729603843,0.8538708157900392,0.1898759214506207,0,0.3501756912564125,0,0.012158203125,74384.0,0.0,215,0.5806948534083294,108949.0,62280.0,332,0.48207010573297054,85392.0,31103.0,335,0.5766893364043804,135540.0,74952.0,336,0.6057627982924559,128002.0,78314.0,331,0.34212094689313655,57547.0,5112.0,328,0.4750885461001837,53158.0,19627.0,332,0.4236762665727053,64201.0,15711.0,329
112,717347.0,476443.0,240904.0,4150,2697,1453,0.3358263155767009,0.6336022145866753,0.41583197936103367,0.17195659393853463,0.8539693032313042,0.15092538896796093,0,0.39987881175367296,0,0.01123046875,86107.0,0.0,329,0.34096806956524855,85940.0,6580.0,331,0.46551312810422585,80938.0,27172.0,328,0.41610807262828076,99332.0,23212.0,333,0.6336022145866753,159488.0,106598.0,335,0.45538319207060207,64454.0,21182.0,333,0.47995977386745037,73173.0,25729.0,331,0.5238909153157867,67915.0,30431.0,331
113,709374.0,451191.0,258183.0,4066,2653,1413,0.36395892716676903,0.5932766840114851,0.42340530734252213,0.1801344317610747,0.8467393641363026,0.14571967678544717,0,0.36438757622252277,0,0.008349609374999999,73695.0,0.0,274,0.5612431035208869,103880.0,54215.0,330,0.30058593749999996,65603.0,0.0,337,0.4974383265562206,106532.0,42660.0,333,0.5932766840114851,135346.0,79348.0,332,0.43655897512547914,73019.0,19572.0,332,0.5600888584801871,89387.0,46340.0,332,0.42970096417091797,61912.0,16048.0,333
114,680367.0,407313.0,273054.0,4124,2496,1628,0.4013333980043118,0.6106101162208342,0.438764579957668,0.18826045234089245,0.8445233592671818,0.15574664115102554,0,0.34946032451979303,0,0.0,62733.0,0.0,225,0.6106101162208342,115814.0,71946.0,336,0.5895750300100968,99693.0,57708.0,331,0.37550712992464147,92824.0,14752.0,336,0.604586644879972,122724.0,74904.0,330,0.41297322042363394,63914.0,14360.0,338,0.512328703879195,63478.0,26975.0,329,0.4045357943229703,59187.0,12409.0,328
115,732518.0,453360.0,279158.0,4212,2558,1654,0.3810937069123211,0.5923532039342247,0.4412080438387595,0.17791332121384773,0.860138905258854,0.14455412699756165,0,0.3558663895166072,0,0.0,73356.0,0.0,238,0.5923532039342247,118651.0,69376.0,331,0.5410523825239129,89743.0,43248.0,335,0.459771966836209,116784.0,37272.0,332,0.5115476834994471,126092.0,53312.0,335,0.5289603556695934,78846.0,36752.0,333,0.527557539194316,66675.0,30462.0,336,0.368421219052373,62371.0,8736.0,336
116,681874.0,419515.0,262359.0,3885,2353,1532,0.3847617008420905,0.6184471247662765,0.4267564277204108,0.18569236374126838,0.8408074005097828,0.18153243854436418,0,0.35976104972289735,0,0.0,61000.0,0.0,78,0.47773890403156727,98324.0,34952.0,333,0.5768429174572227,94639.0,52428.0,338,0.4611399631555397,111673.0,36448.0,334,0.6184471247662765,134776.0,85996.0,329,0.47182304138875575,68068.0,23152.0,333,0.5215360334639245,66419.0,29383.0,335,0.2865234375,46975.0,0.0,333
117,656702.0,441433.0,215269.0,3612,2429,1183,0.3278031740424114,0.6284827126969151,0.3911406587817575,0.17830565981589483,0.8279454848024275,0.20551292671561816,0,0.3658033893472396,0,0.00390625,67650.0,0.0,132,0.546112297103314,108676.0,53493.0,331,0.35028683775956304,66867.0,6712.0,335,0.4408450016670151,116788.0,33320.0,332,0.6284827126969151,134828.0,88472.0,332,0.47325939766258307,64120.0,22200.0,334,0.40849839836467017,50955.0,11072.0,334,0.277734375,46818.0,0.0,334
118,701449.0,489685.0,211764.0,3972,2764,1208,0.3018950771902158,0.5965774293296215,0.40334729562061084,0.1606544393838908,0.8630769181844752,0.1518326706574531,0,0.36093909452879136,0,0.0060058593749999995,79401.0,0.0,324,0.4540481909015558,94465.0,29132.0,333,0.4365777632371286,73274.0,20144.0,335,0.3924177967603393,107928.0,21024.0,332,0.5965774293296215,132269.0,78456.0,334,0.4210744243074075,65181.0,16280.0,331,0.4410073479215416,52963.0,14926.0,328,0.4790695531322924,95968.0,31802.0,338
119,669713.0,464658.0,205055.0,3730,2487,1243,0.3061833949766537,0.6475327519940465,0.3839809908816413,0.18083289164471897,0.8184735024571825,0.19718801187971535,0,0.3866195805249361,0,0.00043945312499999996,54113.0,0.0,127,0.3004207507084899,84621.0,96.0,338,0.44434993107586046,73541.0,21576.0,335,0.437413662149126,120129.0,32217.0,334,0.6475327519940465,145182.0,100911.0,337,0.31362290716251656,52773.0,1376.0,334,0.5470750649285124,79318.0,39195.0,332,0.3809934059095779,60036.0,9684.0,331
120,672979.0,429177.0,243802.0,3786,2453,1333,0.36227281980566944,0.5989598631232698,0.4169185038850668,0.17563365078658447,0.8492820254280338,0.18179820618473963,0,0.3730721395865117,0,0.006787109374999999,73004.0,0.0,205,0.5327490221168498,103524.0,48170.0,333,0.5236005284926443,82875.0,37167.0,332,0.46817022225903704,99404.0,35676.0,335,0.5989598631232698,140323.0,83943.0,334,0.3023306674734132,53081.0,320.0,333,0.41601148579105296,50371.0,12248.0,332,0.4867391324492672,70397.0,26278.0,328
121,722613.0,469326.0,253287.0,4086,2706,1380,0.35051542111752715,0.6027475277192085,0.4301583304088892,0.1723746730483622,0.8616384808323344,0.13271540229694168,0,0.35690627265708297,0,0.024755859375,72088.0,0.0,175,0.5281991936606573,101123.0,46182.0,338,0.33630508257704567,69666.0,4936.0,332,0.4096551623310999,120301.0,24809.0,335,0.6027475277192085,129778.0,78694.0,329,0.5092326921879036,80773.0,34132.0,336,0.5599805996355489,79984.0,41034.0,338,0.4703905257846492,68900.0,23500.0,332
122,681439.0,451496.0,229943.0,3757,2646,1111,0.33743739351578006,0.602228617423584,0.4116391596181951,0.16953317099309206,0.8549788409319218,0.18147130557540714,0,0.3776813959524687,0,0.0197265625,81266.0,0.0,329,0.41630581078023166,90183.0,20960.0,334,0.4821891415230737,71681.0,26140.0,335,0.5320307951589355,114652.0,53172.0,331,0.602228617423584,144280.0,87197.0,334,0.298193359375,56049.0,0.0,334,0.487792628441752,55958.0,21558.0,333,0.4546463617429841,67370.0,20916.0,332
123,721208.0,432896.0,288312.0,4092,2608,1484,0.39976262049228456,0.616709134164511,0.43230124898453587,0.18664428855529522,0.8428828335797615,0.185048557420328,0,0.3756676819265822,0,0.011865234375,78760.0,0.0,334,0.5707552580977634,112313.0,61049.0,337,0.29398275883923736,59168.0,224.0,331,0.5748031591572453,128816.0,71100.0,337,0.616709134164511,143952.0,91224.0,333,0.46649679711649666,64700.0,21412.0,336,0.5184069342830119,68999.0,29695.0,331,0.4053907158430216,64500.0,13608.0,334
124,671597.0,460846.0,210751.0,3540,2457,1083,0.3138057495789881,0.6124691565221148,0.4053319012665154,0.17113943444300547,0.8487018072342414,0.16767998516967753,0,0.35917829008289276,0,0.00043945312499999996,66219.0,0.0,200,0.4911759469025756,100172.0,38164.0,333,0.4220268141213886,81720.0,19561.0,335,0.3450365781312919,106777.0,9868.0,335,0.6124691565221148,132296.0,82651.0,336,0.3853061717432669,56934.0,10164.0,340,0.4794117647058791,55080.0,19764.0,329,0.5067893248806066,72399.0,30579.0,331
125,683468.0,415117.0,268351.0,4326,2718,1608,0.39263140337221286,0.5994737993863986,0.4389224750142064,0.18483771208791758,0.8493726598343971,0.1430173029315196,0,0.3565349889399325,0,0.007275390624999999,71664.0,0.0,292,0.5239779397218456,90198.0,40484.0,329,0.31361393644325564,59277.0,1504.0,334,0.5994737993863986,128937.0,77088.0,335,0.5647290244179619,114383.0,60561.0,329,0.4358863865486101,67730.0,18050.0,335,0.5815326520979207,78387.0,44137.0,335,0.4848906708726584,72892.0,26527.0,329
126,805313.0,395210.0,410103.0,5023,2380,2643,0.5092467152523298,0.633947058936934,0.5004567466059644,0.19392901168186,0.8694451528066796,0.1382780670372885,0,0.41703433901518755,0,0.0,63188.0,0.0,127,0.5142806206336242,111434.0,47691.0,335,0.598075485989323,92376.0,55052.0,328,0.5772511121443844,128317.0,71127.0,333,0.613895095148376,142777.0,89634.0,334,0.564514545083544,81533.0,44256.0,331,0.633947058936934,103738.0,69286.0,334,0.501690054911529,81950.0,33057.0,331
127,716321.0,465250.0,251071.0,4047,2625,1422,0.35050068335285384,0.6488911070040757,0.4037676456297865,0.18361094217267812,0.8286430970208044,0.20471112113144785,0,0.3990925008385573,0,0.029541015625,87436.0,0.0,267,0.6193877815334279,120455.0,76979.0,334,0.3467555100572742,73156.0,7441.0,340,0.3811674430562369,101800.0,17152.0,339,0.6488911070040757,155807.0,108765.0,326,0.288134765625,49105.0,0.0,330,0.46247157462315897,55221.0,18154.0,338,0.4537919675141186,73341.0,22580.0,329
128,804812.0,448471.0,356341.0,4894,2747,2147,0.44276303037230996,0.6357961928947128,0.46890677617813753,0.18919588329668846,0.8599942437621408,0.136541204654006,0,0.38103527530600495,0,0.0146484375,79436.0,0.0,330,0.5769372513116612,117837.0,65405.0,335,0.4907383865989569,90881.0,35521.0,332,0.4710711002411264,124208.0,42048.0,335,0.6357961928947128,144864.0,97332.0,326,0.3759068817972828,65157.0,9020.0,335,0.5769519219467083,86937.0,47934.0,336,0.6092040371346521,95492.0,59081.0,337
129,709135.0,468845.0,240290.0,3980,2470,1510,0.3388494433358946,0.6262786053060443,0.3977640142261957,0.18615827392629766,0.820320927008258,0.2125792338553305,0,0.3852080183389369,0,0.0017578124999999998,69968.0,0.0,303,0.4823898700220638,106473.0,38808.0,340,0.298974609375,64841.0,0.0,333,0.44681389787587794,129967.0,38200.0,333,0.6262786053060443,148948.0,97168.0,336,0.32145961862504246,46216.0,3324.0,338,0.6052446578838535,82617.0,50461.0,336,0.3991930422216833,60105.0,12329.0,337
130,694538.0,419110.0,275428.0,4238,2698,1540,0.3965628950467787,0.6027550007129551,0.4294086713165961,0.1835553544064731,0.8455067304848267,0.195925204956388,0,0.3579110581483302,0,0.010791015625,81847.0,0.0,318,0.5994741633274352,125372.0,75275.0,334,0.49193781136349884,79878.0,30437.0,330,0.5594922754481273,115480.0,60000.0,330,0.6027550007129551,127988.0,77648.0,330,0.31589283107304617,53139.0,2400.0,335,0.399147696454914,46092.0,9788.0,337,0.4557785765277926,64742.0,19880.0,332
131,680123.0,464285.0,215838.0,3784,2580,1204,0.3173514202578058,0.5963028450810841,0.40023604656729034,0.17675411738317887,0.8367974228172672,0.16273986470094348,0,0.3595446675536116,0,0.001904296875,73489.0,0.0,255,0.3751742156214083,87899.0,13576.0,332,0.5957999250729341,101286.0,59901.0,333,0.4022563351830673,104756.0,21516.0,331,0.5963028450810841,131542.0,77914.0,332,0.33310702432329553,53236.0,4284.0,335,0.39993788520054807,60490.0,11612.0,335,0.4974058451809852,67425.0,27035.0,334
132,702432.0,435931.0,266501.0,3987,2554,1433,0.37939757869800866,0.6422389903955963,0.4217012734056941,0.1763272366823971,0.8511831825272232,0.20008520397703955,0,0.3925087569296554,0,0.0017578124999999998,61485.0,0.0,130,0.47903995295902313,99036.0,35192.0,330,0.5055821207716431,80986.0,33346.0,334,0.4983825020835253,118339.0,46999.0,329,0.6422389903955963,151018.0,103339.0,339,0.4303897396646113,68885.0,17244.0,341,0.3485601076787074,44297.0,4380.0,331,0.46765896119244615,78386.0,26001.0,335
133,746366.0,466454.0,279912.0,4239,2711,1528,0.3750331606745211,0.5620008537389861,0.4439257292869347,0.17216903078069576,0.8692519790482696,0.13986670078754915,0,0.3447146911780192,0,0.021533203124999997,92482.0,0.0,313,0.5620008537389861,103076.0,54012.0,331,0.5377761488443518,95915.0,46006.0,330,0.48930747755912063,123801.0,46885.0,335,0.5468536230295991,127766.0,63079.0,339,0.4807996380451351,69432.0,25093.0,336,0.560585119849651,73381.0,38158.0,337,0.35254977010363386,60513.0,6679.0,330
134,758561.0,416635.0,341926.0,4544,2554,1990,0.45075610267335064,0.6247998683883982,0.46846817605594937,0.18895688854121784,0.8600732599744723,0.16442629531441755,0,0.3555420904899813,0,0.00043945312499999996,73428.0,0.0,282,0.5466372164178412,101281.0,49989.0,337,0.5025992203542069,80842.0,32536.0,333,0.6247998683883982,141040.0,91592.0,328,0.5437207307046062,139865.0,68176.0,335,0.5899516633494422,87925.0,50988.0,333,0.554790128730172,76672.0,39093.0,335,0.3848071273779286,57508.0,9552.0,330
135,669527.0,421246.0,248281.0,4033,2453,1580,0.3708304519459254,0.5896453668207464,0.4284874964893893,0.17402254290020527,0.858410867358941,0.1483172075211303,0,0.35029846363633477,0,0.002880859375,64755.0,0.0,189,0.38292133251310423,79405.0,13192.0,332,0.5458325227341023,82324.0,42140.0,335,0.531218859484998,109943.0,50874.0,334,0.5896453668207464,135480.0,78522.0,335,0.47172227066219735,65373.0,22452.0,333,0.5056825074273141,69265.0,28757.0,332,0.3979962528976517,62982.0,12344.0,336
136,718516.0,435728.0,282788.0,4205,2621,1584,0.39357230736685,0.5690784584255977,0.44266411901831026,0.17435701250804903,0.8656942170267791,0.16114568081991187,0,0.34156577709138464,0,0.000146484375,72919.0,0.0,234,0.5595220994497736,109711.0,56977.0,332,0.43079991482057806,79405.0,19741.0,325,0.5587664501637659,127238.0,65825.0,342,0.5690784584255977,130171.0,70027.0,335,0.4520946270398096,62996.0,19458.0,333,0.4717852805288153,59971.0,20452.0,336,0.4991196373431417,76105.0,30308.0,329
137,723907.0,426408.0,297499.0,4024,2445,1579,0.41096301044194844,0.6410012930794144,0.4164901725014857,0.19255441835851958,0.8238957880978857,0.23865030314667468,0,0.3901650955225332,0,0.011132812499999999,71326.0,0.0,144,0.4686424466134691,98316.0,33967.0,332,0.5941542995090774,107515.0,63231.0,329,0.5910014276998177,134296.0,78200.0,334,0.6410012930794144,158062.0,107845.0,334,0.3303076424358979,51442.0,3932.0,335,0.33546536843503133,44826.0,3324.0,334,0.3602160897391773,58124.0,7000.0,335
138,707207.0,485854.0,221353.0,4001,2685,1316,0.3129960534892891,0.6459703453983732,0.39672137491099346,0.1769341754586069,0.8340923568037418,0.19141725831333667,0,0.3872724243758032,0,0.0111328125,88295.0,0.0,334,0.4641997110349938,105614.0,34106.0,336,0.4842457822801248,70683.0,26336.0,334,0.33397314766236114,104951.0,7500.0,331,0.6459703453983732,155949.0,107877.0,335,0.297705078125,51178.0,0.0,337,0.5097908197136414,70773.0,29543.0,336,0.42675330257345334,59764.0,15991.0,334
139,716243.0,446582.0,269661.0,4134,2628,1506,0.37649373187591306,0.6310269926445191,0.41637069023193424,0.19105195095290628,0.826074960249797,0.18418556970190259,0,0.3757145639789587,0,0.0017578124999999998,73428.0,0.0,311,0.559418662760391,111394.0,57828.0,336,0.485406730686906,82491.0,30766.0,331,0.48356005100748223,112508.0,41260.0,334,0.6310269926445191,147781.0,97839.0,330,0.3082820552986442,53115.0,1440.0,333,0.5576137078853705,77853.0,40112.0,333,0.30389950907216107,57673.0,416.0,336
140,701320.0,437943.0,263377.0,3995,2461,1534,0.3755446871613523,0.6347994700798198,0.42459781952514203,0.17564300142084696,0.8538819080134603,0.17828808532481588,0,0.3724153718039483,0,0.000732421875,64396.0,0.0,135,0.4528344749389471,101605.0,31504.0,333,0.41262008431819597,72345.0,16295.0,337,0.5379960512105493,125986.0,60928.0,328,0.6347994700798198,142935.0,95751.0,329,0.40756419937105093,62068.0,13492.0,339,0.5184910858947598,61971.0,27171.0,336,0.4317447685128134,70014.0,18236.0,333
141,651539.0,446836.0,204703.0,3688,2580,1108,0.3141838017371173,0.5489077417295716,0.40237443417073576,0.16559886421802908,0.8551563458656601,0.15486544166964666,0,0.33244535048557733,0,0.00830078125,63364.0,0.0,176,0.5384020994569123,104087.0,49375.0,335,0.5145328762120271,83009.0,35592.0,334,0.40789340251987277,99628.0,22160.0,335,0.5489077417295716,121045.0,60329.0,330,0.31635156936999226,56291.0,1632.0,333,0.4209058199308666,58548.0,14129.0,333,0.4637011828966433,65567.0,21486.0,332
142,737255.0,406844.0,330411.0,4284,2539,1745,0.4481637967867285,0.5921960951071201,0.47126924651972835,0.17956343255830215,0.8732275134756292,0.16204857884992285,0,0.34403075755722856,0,0.0029296875,64221.0,0.0,196,0.5471919262474306,100316.0,49624.0,333,0.5185887614665139,83504.0,36555.0,331,0.5921960951071201,138160.0,80092.0,331,0.5487799468234336,130419.0,64904.0,336,0.5514655965899802,84381.0,42512.0,335,0.4787374768151212,58851.0,21055.0,336,0.5302644816082276,77403.0,35669.0,336
143,691459.0,452832.0,238627.0,3841,2625,1216,0.34510650667646187,0.5752882312856389,0.41314125822938474,0.17906942018025784,0.8418465544177958,0.17748033505963456,0,0.3398801153268905,0,0.009765625,78687.0,0.0,277,0.5410448367206593,105851.0,51009.0,328,0.3067812807288013,65594.0,864.0,332,0.5059560301921602,121356.0,49988.0,336,0.5688359910892253,127416.0,68620.0,335,0.34136750944368055,54600.0,4512.0,332,0.45609056137491216,52996.0,16534.0,329,0.5752882312856389,84959.0,47100.0,336
144,707460.0,493990.0,213470.0,3841,2588,1253,0.30174144121222357,0.58217139391796,0.40616239034551205,0.17031444010355135,0.8504599866100424,0.13062187261470593,0,0.3479356002460841,0,0.00146484375,78119.0,0.0,321,0.4275103431098226,93651.0,24075.0,331,0.43113972789582755,84053.0,22070.0,335,0.34104666383930227,105148.0,8940.0,335,0.58217139391796,130833.0,73758.0,333,0.401051922341696,59996.0,12600.0,336,0.537472235102481,66754.0,31724.0,327,0.5274419928070071,88906.0,40303.0,339
145,669552.0,465254.0,204298.0,3631,2447,1184,0.3051264128850331,0.6136376321746386,0.39980746063121764,0.1757896973212613,0.8379956071410374,0.1448938992042439,0,0.3683354711736884,0,0.001708984375,67525.0,0.0,177,0.38596413749497893,92751.0,15865.0,335,0.39942182644373775,61784.0,13299.0,332,0.36367658912506073,105971.0,13444.0,332,0.6136376321746386,128996.0,80916.0,335,0.3794798023673546,63742.0,10232.0,333,0.592854917503268,82526.0,48433.0,338,0.46171579556570186,66257.0,22109.0,329
146,755880.0,388531.0,367349.0,4952,2696,2256,0.48598851669577114,0.6457490891483635,0.48013036526585234,0.19149351746134982,0.8627602455874994,0.16740950944594357,0,0.38565837970214345,0,0.00029296875,68055.0,0.0,288,0.5995649895748965,119798.0,72652.0,334,0.5428618305566169,93996.0,44628.0,336,0.6081271344856878,121736.0,74949.0,333,0.6457490891483635,145940.0,100960.0,333,0.4898684419091666,73019.0,27564.0,331,0.4995449712905371,64504.0,25724.0,333,0.45503349641155055,68832.0,20872.0,332
147,737460.0,399503.0,337957.0,4301,2500,1801,0.4582716350717321,0.6095613061868302,0.47247027290716054,0.1845816192491201,0.8675842656849218,0.16409906978005573,0,0.3719368905995219,0,0.005419921875,70178.0,0.0,155,0.5986852538067552,114841.0,68883.0,339,0.5366802528494345,81946.0,38790.0,332,0.5489145522405744,125138.0,62334.0,335,0.6095613061868302,139312.0,86224.0,335,0.42845289371042206,66644.0,17336.0,338,0.4939100835796366,62676.0,24509.0,335,0.5581379190086313,76725.0,39881.0,332
148,788678.0,424498.0,364180.0,4754,2674,2080,0.46176005923837043,0.659964633974447,0.4719328994652766,0.18693302151584867,0.8643820208172514,0.1644815754972242,0,0.4004827485441845,0,0.002197265625,79962.0,0.0,309,0.5944174222208627,125365.0,73452.0,337,0.520414758124115,84990.0,37491.0,335,0.5403517201602503,125864.0,60872.0,334,0.659964633974447,156082.0,112368.0,337,0.48873515376745447,74898.0,28184.0,333,0.5059301562640846,66548.0,27298.0,331,0.4634520855859984,74969.0,24515.0,335
