epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
123,181934.0,181934.0,0.0,139,139,0,0.0,0.0006347656249999999,0.000372314453125,0.0002027065662282179,0.7718019636165899,0.21733018567172624,0,0,0.0,0,0,0,0,2747,614830.0,51228.0,0.000390625,22026.0,0.0,18,0.000390625,24658.0,0.0,17,0.000390625,21256.0,0.0,15,0.000146484375,22678.0,0.0,18,0.0006347656249999999,33256.0,0.0,22,0.0,1260.0,0.0,2,0.0006347656249999999,36000.0,0.0,22,0.000390625,20800.0,0.0,17
124,186773.0,186773.0,0.0,141,141,0,0.0,0.0006347656249999999,0.0003662109375,0.00012207031249999997,0.8999056380545672,0.1986000385494684,0,0,0.0,0,0,0,0,2598,647619.0,48967.0,0.00029296875,24498.0,0.0,18,0.00029296875,19884.0,0.0,16,0.00029296875,23159.0,0.0,17,0.0006347656249999999,22955.0,0.0,16,0.00043945312499999996,31884.0,0.0,24,0.000244140625,2742.0,0.0,3,0.00043945312499999996,34628.0,0.0,24,0.00029296875,27023.0,0.0,20
125,159896.0,159896.0,0.0,125,125,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.19579289037874514,0,0,0.0,0,0,0,0,2843,575013.0,53728.0,0.0,21583.0,0.0,18,0.0,21000.0,0.0,16,0.0,19087.0,0.0,18,0.0,20620.0,0.0,22,0.0,27384.0,0.0,24,0.0,2381.0,0.0,4,0.0,30128.0,0.0,24,0.0,17713.0,0.0,17
126,173695.0,173695.0,0.0,136,136,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.24811954863409902,0,0,0.0,0,0,0,0,2516,568905.0,42816.0,0.0,21256.0,0.0,16,0.0,15768.0,0.0,16,0.0,26085.0,0.0,20,0.000244140625,21190.0,0.0,18,0.0,34628.0,0.0,24,0.0,0.0,0.0,0,0.0,33256.0,0.0,24,0.0,21512.0,0.0,17
127,187880.0,187880.0,0.0,139,139,0,0.0,0.00048828125,0.00023193359375,0.00017562859582444042,0.6368148171814296,0.20173781136895808,0,0,0.0,0,0,0,0,2764,653130.0,52385.0,0.0,24391.0,0.0,17,0.000244140625,24000.0,0.0,15,0.000244140625,27934.0,0.0,22,0.000146484375,22628.0,0.0,16,0.000244140625,31884.0,0.0,23,0.0,1415.0,0.0,1,0.00048828125,34628.0,0.0,22,0.00048828125,21000.0,0.0,16
128,184746.0,184746.0,0.0,149,149,0,0.0,0.0006347656249999999,0.00029907226562499997,0.00021344858947809704,0.6630041806426163,0.1737033548764242,0,0,0.0,0,0,0,0,2896,633217.0,46904.0,0.00048828125,25154.0,0.0,19,0.000146484375,22628.0,0.0,16,0.000146484375,24992.0,0.0,20,0.000146484375,22628.0,0.0,16,0.0006347656249999999,31884.0,0.0,22,0.0,3971.0,0.0,8,0.00029296875,31884.0,0.0,24,0.0005371093749999999,21605.0,0.0,19
129,180517.0,180517.0,0.0,143,143,0,0.0,0.0005371093749999999,0.000341796875,0.00014850494458735887,0.8417216500624568,0.2024414598071087,0,0,0.0,0,0,0,0,2613,649362.0,50228.0,0.00029296875,22628.0,0.0,16,0.000390625,22174.0,0.0,18,0.000390625,24000.0,0.0,15,0.000390625,20279.0,0.0,16,0.00043945312499999996,35734.0,0.0,25,0.0,4866.0,0.0,9,0.0005371093749999999,31884.0,0.0,23,0.00029296875,18952.0,0.0,18
130,159526.0,159526.0,0.0,132,132,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.23788755437984932,0,0,0.0,0,0,0,0,2830,578636.0,53712.0,0.000146484375,19934.0,0.0,17,0.0,19275.0,0.0,17,0.0,16884.0,0.0,16,0.000146484375,19655.0,0.0,19,0.0,34671.0,0.0,33,0.0,197.0,0.0,1,0.0,28756.0,0.0,24,0.0,20154.0,0.0,19
131,169247.0,169247.0,0.0,135,135,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.22825589227578535,0,0,0.0,0,0,0,0,2715,633532.0,56172.0,0.0,18702.0,0.0,18,0.0,21714.0,0.0,18,0.0,19884.0,0.0,16,0.0,20783.0,0.0,20,0.0,33256.0,0.0,24,0.0,0.0,0.0,0,0.0,31884.0,0.0,24,0.0,23024.0,0.0,17
132,187835.0,187835.0,0.0,144,144,0,0.0,0.000244140625,0.0001220703125,0.0001220703125,0.5038317827556358,0.20358892112758453,0,0,0.0,0,0,0,0,2698,623766.0,47100.0,0.000244140625,27818.0,0.0,19,0.0,21256.0,0.0,16,0.0,22628.0,0.0,16,0.000244140625,25081.0,0.0,22,0.000244140625,34628.0,0.0,23,0.0,953.0,0.0,3,0.000244140625,31884.0,0.0,23,0.0,23587.0,0.0,18
133,180764.0,180764.0,0.0,140,140,0,0.0,0.00048828125,0.000286865234375,0.00014938034973779809,0.7872481132738679,0.2083019849084986,0,0,0.0,0,0,0,0,2851,647218.0,51440.0,0.000146484375,26107.0,0.0,21,0.00048828125,21256.0,0.0,14,0.000244140625,18512.0,0.0,15,0.000390625,27092.0,0.0,20,0.000390625,31884.0,0.0,23,0.0,1401.0,0.0,2,0.000390625,31884.0,0.0,23,0.000244140625,22628.0,0.0,15
134,176845.0,176845.0,0.0,133,133,0,0.0,0.0005371093749999999,0.00035400390625,0.00015962764685817894,0.8315278016916049,0.2150294042805838,0,0,0.0,0,0,0,0,2687,593480.0,44776.0,0.000390625,23559.0,0.0,18,0.00029296875,18512.0,0.0,16,0.000390625,21256.0,0.0,15,0.00029296875,25500.0,0.0,17,0.0005371093749999999,30512.0,0.0,23,0.0,250.0,0.0,1,0.0005371093749999999,33256.0,0.0,23,0.000390625,24000.0,0.0,15
135,169092.0,169092.0,0.0,144,144,0,0.0,0.0005371093749999999,0.000250244140625,0.0001473717830523637,0.7430943505560174,0.22402153857071805,0,0,0.0,0,0,0,0,2597,590338.0,58112.0,0.000146484375,16867.0,0.0,20,0.000146484375,20263.0,0.0,18,0.00029296875,20918.0,0.0,19,0.00029296875,22581.0,0.0,17,0.00029296875,29012.0,0.0,24,0.0,1491.0,0.0,1,0.00029296875,34500.0,0.0,24,0.0005371093749999999,23460.0,0.0,24
136,169125.0,169125.0,0.0,143,143,0,0.0,0.000390625,8.544921875000001e-05,0.00013090582635209483,0.3029657466370881,0.22897634885439677,0,0,0.0,0,0,0,0,2764,604853.0,47476.0,0.000390625,28311.0,0.0,26,0.0,22149.0,0.0,21,0.000146484375,18973.0,0.0,20,0.0,17012.0,0.0,17,0.000146484375,32149.0,0.0,25,0.0,519.0,0.0,1,0.0,28884.0,0.0,24,0.0,21128.0,0.0,18
137,181950.0,181950.0,0.0,137,137,0,0.0,0.000390625,0.00010986328125,0.00014800238834206716,0.3591449824379522,0.21178345699367873,0,0,0.0,0,0,0,0,2582,608358.0,47636.0,0.0,22628.0,0.0,18,0.000244140625,22628.0,0.0,15,0.0,21607.0,0.0,21,0.0,21256.0,0.0,16,0.000390625,35867.0,0.0,25,0.0,1210.0,0.0,2,0.000244140625,33256.0,0.0,23,0.0,23498.0,0.0,17
138,181137.0,181137.0,0.0,149,149,0,0.0,0.000732421875,0.00032958984375,0.0002916944127282354,0.561999599592988,0.18588209476804773,0,0,0.0,0,0,0,0,2834,666991.0,50436.0,0.00048828125,25770.0,0.0,17,0.0,22340.0,0.0,23,0.0,25317.0,0.0,19,0.000732421875,23430.0,0.0,16,0.00029296875,27768.0,0.0,24,0.0,0.0,0.0,0,0.000390625,33256.0,0.0,23,0.000732421875,23256.0,0.0,19
139,174452.0,174452.0,0.0,140,140,0,0.0,0.0005371093749999999,0.000347900390625,0.00018663189515894353,0.7770092330130607,0.2092337720404458,0,0,0.0,0,0,0,0,2768,621034.0,51084.0,0.00029296875,19884.0,0.0,16,0.00048828125,19884.0,0.0,14,0.00048828125,22128.0,0.0,15,0.000146484375,22195.0,0.0,20,0.0005371093749999999,33522.0,0.0,26,0.0,2497.0,0.0,4,0.0005371093749999999,33256.0,0.0,23,0.00029296875,21086.0,0.0,19
140,184761.0,184761.0,0.0,134,134,0,0.0,0.00043945312499999996,0.00030517578125,0.0001309058263520948,0.845165910556845,0.1876877425430683,0,0,0.0,0,0,0,0,2595,622704.0,48516.0,0.00029296875,22628.0,0.0,16,0.00029296875,22628.0,0.0,16,0.00029296875,24000.0,0.0,16,0.000390625,26725.0,0.0,20,0.00043945312499999996,33256.0,0.0,24,0.0,1012.0,0.0,1,0.00043945312499999996,30512.0,0.0,24,0.00029296875,24000.0,0.0,16
141,166398.0,166398.0,0.0,124,124,0,0.0,0.00029296875,3.662109375e-05,9.689030680168179e-05,0.13084346908411265,0.237711691246288,0,0,0.0,0,0,0,0,2704,613234.0,50593.0,0.0,21000.0,0.0,16,0.0,16884.0,0.0,16,0.0,21128.0,0.0,17,0.00029296875,21064.0,0.0,18,0.0,35444.0,0.0,28,0.0,672.0,0.0,2,0.0,30578.0,0.0,25,0.0,19628.0,0.0,16
142,180775.0,180775.0,0.0,138,138,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.20856797123495974,0,0,0.0,0,0,0,0,2677,587619.0,47829.0,0.0,22628.0,0.0,16,0.0,22628.0,0.0,16,0.0,24041.0,0.0,17,0.0,25017.0,0.0,21,0.0,35169.0,0.0,28,0.000244140625,896.0,0.0,1,0.000244140625,30512.0,0.0,23,0.0,19884.0,0.0,16
143,183369.0,183369.0,0.0,149,149,0,0.0,0.00048828125,0.00023193359375,0.00012627051309556397,0.7720248388130082,0.26405022113879584,0,0,0.0,0,0,0,0,2774,636201.0,49952.0,0.000244140625,22628.0,0.0,15,0.000244140625,22628.0,0.0,15,0.000244140625,21256.0,0.0,15,0.000244140625,18512.0,0.0,15,0.00048828125,43964.0,0.0,41,0.0,0.0,0.0,1,0.000146484375,33256.0,0.0,24,0.000244140625,21125.0,0.0,17
144,180186.0,180186.0,0.0,139,139,0,0.0,0.0006347656249999999,0.000299072265625,0.00018502815418974754,0.7237052671954161,0.20865106057074279,0,0,0.0,0,0,0,0,2727,674176.0,55502.0,0.000390625,22828.0,0.0,16,0.000390625,21256.0,0.0,15,0.000146484375,22628.0,0.0,16,0.000390625,22628.0,0.0,15,0.00029296875,33111.0,0.0,26,0.0,929.0,0.0,2,0.0006347656249999999,34993.0,0.0,23,0.000146484375,21813.0,0.0,21
145,176729.0,176729.0,0.0,138,138,0,0.0,0.0005371093749999999,0.00032958984374999997,0.00014800238834206713,0.832722658698342,0.21109226555913208,0,0,0.0,0,0,0,0,2585,641983.0,53855.0,0.00029296875,25705.0,0.0,18,0.00029296875,21256.0,0.0,16,0.000390625,21256.0,0.0,15,0.00029296875,21256.0,0.0,16,0.0005371093749999999,33660.0,0.0,25,0.0,689.0,0.0,3,0.00043945312499999996,31884.0,0.0,24,0.000390625,21023.0,0.0,18
146,159363.0,159363.0,0.0,122,122,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.216512772726416,0,0,0.0,0,0,0,0,2818,547894.0,40960.0,0.0,18384.0,0.0,17,0.0,21224.0,0.0,17,0.0,16884.0,0.0,16,0.0,21184.0,0.0,17,0.0,33077.0,0.0,26,0.0,1222.0,0.0,1,0.0,25208.0,0.0,25,0.000146484375,22180.0,0.0,18
147,181815.0,181815.0,0.0,145,145,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.22652077661358994,0,0,0.0,0,0,0,0,2645,581318.0,43908.0,0.0,21777.0,0.0,18,0.0,21898.0,0.0,17,0.0,19884.0,0.0,16,0.0,20338.0,0.0,17,0.0,37123.0,0.0,25,0.0,2286.0,0.0,4,0.0,35203.0,0.0,27,0.0,23306.0,0.0,22
148,198305.0,198305.0,0.0,156,156,0,0.0,0.000244140625,0.0001220703125,0.0001220703125,0.5038317827556358,0.1709859811905894,0,0,0.0,0,0,0,0,2830,622803.0,44603.0,0.0,28614.0,0.0,21,0.000244140625,22628.0,0.0,15,0.0,23331.0,0.0,17,0.000244140625,28151.0,0.0,22,0.000244140625,36848.0,0.0,25,0.0,4645.0,0.0,7,0.000244140625,27768.0,0.0,23,0.0,26320.0,0.0,22
149,180632.0,180632.0,0.0,153,153,0,0.0,0.00048828125,0.00025634765625,0.0001500025113213441,0.7455259888499055,0.21441245183577573,0,0,0.0,0,0,0,0,2679,591518.0,42507.0,0.000244140625,22133.0,0.0,17,0.000146484375,29243.0,0.0,27,0.000244140625,22238.0,0.0,18,0.000390625,20329.0,0.0,20,0.000390625,33256.0,0.0,23,0.0,979.0,0.0,3,0.000146484375,31884.0,0.0,24,0.00048828125,20570.0,0.0,15
150,192260.0,192260.0,0.0,156,156,0,0.0,0.0006347656249999999,0.000335693359375,0.00018979872809406995,0.7582496598718926,0.19265707895558015,0,0,0.0,0,0,0,0,2668,607511.0,47117.0,0.000390625,25305.0,0.0,21,0.000390625,27065.0,0.0,22,0.000146484375,23301.0,0.0,21,0.00029296875,24428.0,0.0,20,0.0005371093749999999,35599.0,0.0,26,0.0,956.0,0.0,2,0.0006347656249999999,31884.0,0.0,22,0.00029296875,23722.0,0.0,17
151,163608.0,163608.0,0.0,130,130,0,0.0,0.00029296875,0.00010986328124999999,9.689030680168177e-05,0.5659245696557857,0.22813065375776143,0,0,0.0,0,0,0,0,2383,588829.0,48230.0,0.0,20058.0,0.0,17,0.000146484375,15640.0,0.0,16,0.0,24089.0,0.0,24,0.000146484375,22500.0,0.0,16,0.000146484375,31181.0,0.0,26,0.0,0.0,0.0,0,0.00029296875,29012.0,0.0,24,0.000146484375,21128.0,0.0,16
152,165456.0,165456.0,0.0,137,137,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.2123374190117,0,0,0.0,0,0,0,0,2777,594237.0,47484.0,0.0,21639.0,0.0,18,0.0,18384.0,0.0,16,0.0,24613.0,0.0,19,0.0,23141.0,0.0,20,0.0,32452.0,0.0,26,0.0,779.0,0.0,2,0.0,26140.0,0.0,24,0.0,18308.0,0.0,18
153,187979.0,187979.0,0.0,148,148,0,0.0,0.00048828125,0.0001220703125,0.00017263349150062197,0.3366330365547149,0.20270282850743881,0,0,0.0,0,0,0,0,2648,651291.0,53489.0,0.000244140625,24314.0,0.0,22,0.0,22628.0,0.0,16,0.0,21727.0,0.0,17,0.000244140625,23755.0,0.0,18,0.00048828125,33256.0,0.0,22,0.0,1551.0,0.0,3,0.0,35781.0,0.0,26,0.0,24967.0,0.0,20
154,193493.0,193493.0,0.0,165,165,0,0.0,0.000732421875,0.0002685546875,0.00021836601342771386,0.602471375330217,0.24036851462326725,0,0,0.0,0,0,0,0,2660,640082.0,52857.0,0.000146484375,22845.0,0.0,17,0.000244140625,25261.0,0.0,19,0.000244140625,19884.0,0.0,15,0.000146484375,18339.0,0.0,18,0.000146484375,36152.0,0.0,28,0.0,2526.0,0.0,4,0.00048828125,38118.0,0.0,30,0.000732421875,30368.0,0.0,28
155,183615.0,183615.0,0.0,147,147,0,0.0,0.0006347656249999999,0.00028686523437499996,0.0002049000284618471,0.6626634816221716,0.2017094191651001,0,0,0.0,0,0,0,0,2675,646033.0,55514.0,0.000390625,26956.0,0.0,22,0.000146484375,24839.0,0.0,19,0.000146484375,19884.0,0.0,16,0.000146484375,21597.0,0.0,17,0.0006347656249999999,33350.0,0.0,23,0.0,2246.0,0.0,4,0.0005371093749999999,31969.0,0.0,25,0.00029296875,22774.0,0.0,18
156,186679.0,186679.0,0.0,152,152,0,0.0,0.00043945312499999996,0.00032958984375,0.00013538252571300557,0.8561767253613966,0.21650600763878014,0,0,0.0,0,0,0,0,2769,586231.0,40822.0,0.00029296875,26810.0,0.0,22,0.000390625,21715.0,0.0,18,0.000390625,18512.0,0.0,15,0.000390625,23536.0,0.0,17,0.00043945312499999996,35537.0,0.0,28,0.0,2835.0,0.0,4,0.00043945312499999996,34316.0,0.0,27,0.00029296875,23418.0,0.0,18
157,182161.0,182161.0,0.0,147,147,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.20771391790778404,0,0,0.0,0,0,0,0,2734,584880.0,52317.0,0.0,22433.0,0.0,21,0.0,23794.0,0.0,24,0.0,22442.0,0.0,18,0.0,21831.0,0.0,19,0.0,34992.0,0.0,29,0.0,0.0,0.0,0,0.0,31425.0,0.0,30,0.000146484375,25244.0,0.0,21
158,181915.0,181915.0,0.0,146,146,0,0.0,0.000244140625,0.00010986328125,0.00011385960758165058,0.4862282231302699,0.20014910809993602,0,0,0.0,0,0,0,0,2604,601649.0,45000.0,0.0,18803.0,0.0,17,0.0,24509.0,0.0,19,0.0,26764.0,0.0,21,0.000244140625,24702.0,0.0,18,0.000244140625,33256.0,0.0,23,0.0,0.0,0.0,0,0.000244140625,29140.0,0.0,23,0.000146484375,24741.0,0.0,22
159,195682.0,195682.0,0.0,167,167,0,0.0,0.0006347656249999999,0.00023803710937499997,0.00019445229885344225,0.600922902075348,0.16046570456148168,0,0,0.0,0,0,0,0,2829,610290.0,42128.0,0.0,24228.0,0.0,21,0.000244140625,25260.0,0.0,19,0.000244140625,20353.0,0.0,20,0.000146484375,21256.0,0.0,16,0.0,32337.0,0.0,26,0.000244140625,10551.0,0.0,14,0.0006347656249999999,35696.0,0.0,28,0.000390625,26001.0,0.0,18
160,183223.0,183223.0,0.0,152,152,0,0.0,0.00048828125,0.00028076171875000003,0.00014391877591005367,0.7924960790821005,0.22611448890150165,0,0,0.0,0,0,0,0,2672,634595.0,51120.0,0.000244140625,19884.0,0.0,15,0.000390625,22320.0,0.0,22,0.000390625,22689.0,0.0,16,0.000146484375,22362.0,0.0,19,0.00048828125,36872.0,0.0,28,0.0,349.0,0.0,2,0.00029296875,32793.0,0.0,27,0.00029296875,25954.0,0.0,20
161,183445.0,183445.0,0.0,141,141,0,0.0,0.0005371093749999999,0.000341796875,0.0001600937139722168,0.8205928986322771,0.22026969936493135,0,0,0.0,0,0,0,0,2786,658958.0,50780.0,0.000390625,22628.0,0.0,15,0.00029296875,23034.0,0.0,18,0.00029296875,20117.0,0.0,17,0.000390625,25516.0,0.0,17,0.0005371093749999999,33191.0,0.0,25,0.0,0.0,0.0,0,0.0005371093749999999,35550.0,0.0,25,0.00029296875,23409.0,0.0,20
162,160737.0,160737.0,0.0,126,126,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.24572360439724417,0,0,0.0,0,0,0,0,2772,582761.0,46060.0,0.0,16884.0,0.0,16,0.0,18140.0,0.0,18,0.000146484375,20772.0,0.0,16,0.0,17765.0,0.0,18,0.0,32090.0,0.0,29,0.0,183.0,0.0,1,0.0,31500.0,0.0,24,0.0,23403.0,0.0,19
163,191713.0,191713.0,0.0,153,153,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.18922490910892775,0,0,0.0,0,0,0,0,2639,664331.0,55349.0,0.000244140625,24751.0,0.0,16,0.0,24000.0,0.0,16,0.0,22252.0,0.0,19,0.0,27174.0,0.0,23,0.000244140625,34265.0,0.0,32,0.0,2222.0,0.0,3,0.0,33256.0,0.0,24,0.0,23793.0,0.0,19
164,193242.0,193242.0,0.0,158,158,0,0.0,0.00048828125,7.9345703125e-05,0.0001618295115181012,0.19738900754402694,0.23625169476614727,0,0,0.0,0,0,0,0,2850,650109.0,51348.0,0.0,24040.0,0.0,20,0.0,22628.0,0.0,16,0.0,21256.0,0.0,16,0.0,24781.0,0.0,20,0.000146484375,42113.0,0.0,32,0.0,1231.0,0.0,2,0.0,35145.0,0.0,29,0.00048828125,22048.0,0.0,22
165,171113.0,171113.0,0.0,146,146,0,0.0,0.00048828125,0.000250244140625,0.00013688758234866824,0.770308655602526,0.21946973637303913,0,0,0.0,0,0,0,0,2744,592629.0,40092.0,0.000244140625,17659.0,0.0,16,0.000244140625,22628.0,0.0,15,0.000244140625,17140.0,0.0,15,0.000244140625,26756.0,0.0,22,0.000390625,32258.0,0.0,24,0.0,1946.0,0.0,2,0.00048828125,29140.0,0.0,22,0.000146484375,23586.0,0.0,24
166,183923.0,183923.0,0.0,141,141,0,0.0,0.0005371093749999999,0.00037841796875,0.0001558489420752405,0.8554666948893396,0.20500766625163713,0,0,0.0,0,0,0,0,2598,633160.0,49364.0,0.000390625,24571.0,0.0,18,0.000390625,24000.0,0.0,15,0.000390625,21256.0,0.0,15,0.000390625,24715.0,0.0,24,0.0005371093749999999,34628.0,0.0,23,0.0,0.0,0.0,0,0.0005371093749999999,31884.0,0.0,23,0.000390625,22869.0,0.0,16
167,176632.0,176632.0,0.0,127,127,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395503,0.5597775659592388,0.20841636849494916,0,0,0.0,0,0,0,0,2591,595508.0,55924.0,0.0,22644.0,0.0,20,0.00029296875,22628.0,0.0,16,0.000146484375,22500.0,0.0,16,0.0,21604.0,0.0,20,0.000146484375,33000.0,0.0,24,0.0,0.0,0.0,0,0.00029296875,33128.0,0.0,24,0.000146484375,21128.0,0.0,16
168,173060.0,173060.0,0.0,137,137,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.22807696752571283,0,0,0.0,0,0,0,0,2679,607368.0,49432.0,0.000244140625,27162.0,0.0,25,0.0,16884.0,0.0,16,0.000146484375,22628.0,0.0,16,0.0,20247.0,0.0,17,0.0,31756.0,0.0,24,0.0,0.0,0.0,0,0.0,31349.0,0.0,26,0.0,23034.0,0.0,18
169,188129.0,188129.0,0.0,149,149,0,0.0,0.00048828125,6.103515625e-05,0.00016148384466946965,0.12853852499825885,0.17202890038218377,0,0,0.0,0,0,0,0,2889,628822.0,47496.0,0.0,21494.0,0.0,18,0.0,26111.0,0.0,20,0.0,25112.0,0.0,19,0.00048828125,21275.0,0.0,17,0.0,31884.0,0.0,24,0.0,4689.0,0.0,9,0.0,32064.0,0.0,25,0.0,25500.0,0.0,17
170,182799.0,182799.0,0.0,144,144,0,0.0,0.000732421875,0.00035400390625,0.00022074147119171297,0.720477630926306,0.2074730988681548,0,0,0.0,0,0,0,0,3063,647926.0,49958.0,0.000244140625,21256.0,0.0,15,0.00048828125,21256.0,0.0,14,0.000244140625,24000.0,0.0,15,0.000146484375,26525.0,0.0,27,0.000732421875,36339.0,0.0,24,0.0,1320.0,0.0,2,0.00048828125,29475.0,0.0,23,0.00048828125,22628.0,0.0,14
171,206360.0,206360.0,0.0,177,177,0,0.0,0.0005371093749999999,0.000262451171875,0.00015428741039751634,0.7437488958707114,0.21220197712734956,0,0,0.0,0,0,0,0,2614,629573.0,47394.0,0.000146484375,22466.0,0.0,19,0.00029296875,21610.0,0.0,17,0.000146484375,26676.0,0.0,21,0.000390625,33191.0,0.0,32,0.00029296875,37197.0,0.0,29,0.0,3039.0,0.0,4,0.00029296875,37099.0,0.0,34,0.0005371093749999999,25082.0,0.0,20
172,188012.0,188012.0,0.0,154,154,0,0.0,0.0005371093749999999,0.000341796875,0.0001600937139722168,0.8205928986322771,0.22668632853222048,0,0,0.0,0,0,0,0,2594,633066.0,50471.0,0.000390625,25388.0,0.0,18,0.00029296875,22756.0,0.0,17,0.000390625,21506.0,0.0,16,0.00029296875,21184.0,0.0,21,0.0005371093749999999,35181.0,0.0,27,0.0,0.0,0.0,0,0.0005371093749999999,36681.0,0.0,33,0.00029296875,25316.0,0.0,19
173,169027.0,169027.0,0.0,129,129,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.20566166943742625,0,0,0.0,0,0,0,0,2900,609456.0,48345.0,0.0,19206.0,0.0,18,0.0,19628.0,0.0,16,0.0,20239.0,0.0,17,0.000146484375,23489.0,0.0,18,0.0,32644.0,0.0,29,0.0,2507.0,0.0,3,0.0,30128.0,0.0,24,0.0,21186.0,0.0,19
174,184154.0,184154.0,0.0,145,145,0,0.0,0.000244140625,7.9345703125e-05,0.00010624325674761482,0.36337791852638257,0.21924856370211798,0,0,0.0,0,0,0,0,2648,612871.0,46520.0,0.0,21256.0,0.0,16,0.0,22510.0,0.0,18,0.0,24321.0,0.0,19,0.000146484375,23691.0,0.0,20,0.000244140625,31884.0,0.0,23,0.0,1822.0,0.0,2,0.000244140625,38276.0,0.0,27,0.0,20394.0,0.0,18
175,185690.0,185690.0,0.0,145,145,0,0.0,0.00048828125,0.0002197265625,0.00020132351687586237,0.5453830598292887,0.2167685389627867,0,0,0.0,0,0,0,0,2544,652745.0,52708.0,0.00048828125,21914.0,0.0,19,0.0,22628.0,0.0,16,0.000244140625,22458.0,0.0,18,0.0,22628.0,0.0,17,0.000146484375,36000.0,0.0,24,0.0,345.0,0.0,1,0.000390625,35111.0,0.0,27,0.00048828125,24606.0,0.0,18
176,186418.0,186418.0,0.0,145,145,0,0.0,0.000390625,0.000201416015625,0.00013246175789923526,0.6996198082285454,0.23411097640785683,0,0,0.0,0,0,0,0,2821,687531.0,61220.0,0.00029296875,23666.0,0.0,21,0.000244140625,20965.0,0.0,17,0.0,22054.0,0.0,18,0.000244140625,23254.0,0.0,17,0.000390625,37802.0,0.0,26,0.0,0.0,0.0,0,0.00029296875,36648.0,0.0,27,0.000146484375,22029.0,0.0,18
177,192582.0,192582.0,0.0,145,145,0,0.0,0.000732421875,0.00040893554687499996,0.00019974448452091763,0.8078063327965549,0.20822299072602757,0,0,0.0,0,0,0,0,2820,663640.0,51656.0,0.00029296875,23028.0,0.0,17,0.000390625,26558.0,0.0,20,0.000732421875,27908.0,0.0,16,0.000390625,23417.0,0.0,16,0.0005371093749999999,33571.0,0.0,27,0.0,0.0,0.0,0,0.0005371093749999999,35472.0,0.0,26,0.000390625,22628.0,0.0,15
178,169009.0,169009.0,0.0,137,137,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.1988052411410035,0,0,0.0,0,0,0,0,2670,574472.0,48568.0,0.0,25436.0,0.0,24,0.0,20104.0,0.0,17,0.0,22702.0,0.0,24,0.0,19628.0,0.0,16,0.000146484375,30603.0,0.0,28,0.0,478.0,0.0,1,0.0,27904.0,0.0,25,0.0,22154.0,0.0,18
179,185748.0,185748.0,0.0,147,147,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.20626870814221343,0,0,0.0,0,0,0,0,2692,638427.0,46040.0,0.0,21610.0,0.0,20,0.0,23192.0,0.0,19,0.0,23527.0,0.0,19,0.0,22257.0,0.0,20,0.000146484375,33256.0,0.0,24,0.0,1500.0,0.0,1,0.0,36000.0,0.0,24,0.000244140625,24406.0,0.0,19
180,191212.0,191212.0,0.0,149,149,0,0.0,0.000390625,7.9345703125e-05,0.00014222632077308403,0.2417187203289695,0.2046890362529541,0,0,0.0,0,0,0,0,2625,594867.0,45200.0,0.0,27966.0,0.0,22,0.0,25077.0,0.0,22,0.000244140625,24000.0,0.0,15,0.0,22668.0,0.0,19,0.000390625,33839.0,0.0,25,0.0,253.0,0.0,1,0.0,34628.0,0.0,24,0.0,22781.0,0.0,20
