epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
27,2380533.0,1954987.0,425546.0,4357,3603,754,0.17876080692853233,0.5160845859662277,0.1835946557401847,0.2202888510666845,0.40989038190689414,0.21041374977788596,0,0,0.0,0,0,0,0,3603,1954987.0,3199.0,0.4799161838694771,364901.0,131517.0,478,0.00029296875,226751.0,0.0,434,0.01025390625,172739.0,0.0,480,0.00043945312499999996,308844.0,0.0,428,0.5160845859662277,505820.0,218748.0,480,0.3961451479607726,392094.0,75281.0,482,0.064599609375,252009.0,0.0,488,0.001025390625,157375.0,0.0,286
28,2439915.0,1933862.0,506053.0,4371,3534,837,0.2074059957006698,0.5108470179940509,0.1903686168198043,0.22816148158001126,0.4104323767805932,0.2335643352329897,0,0,0.0,0,0,0,0,3534,1933862.0,3438.0,0.4537052868823307,339219.0,104147.0,489,0.000146484375,197772.0,0.0,371,0.00043945312499999996,148743.0,0.0,473,0.0,298755.0,0.0,404,0.5108470179940509,506954.0,213928.0,477,0.4838360828070528,510046.0,187978.0,481,0.07397460937499999,241040.0,0.0,481,0.0,197386.0,0.0,368
29,2359513.0,1915251.0,444262.0,4168,3429,739,0.18828546399193385,0.49210119512996064,0.18364797654058965,0.22332783303397294,0.4034199101461689,0.21412284017930827,0,0,0.0,0,0,0,0,3429,1915251.0,4437.0,0.4914493148892157,366412.0,140406.0,485,0.0016113281250000001,193578.0,0.0,362,0.00043945312499999996,186621.0,0.0,429,0.0,288042.0,0.0,408,0.49210119512996064,524888.0,201817.0,481,0.4264536148055408,403620.0,102039.0,481,0.05712890625,188589.0,0.0,485,0.0,207763.0,0.0,362
30,2472057.0,2033168.0,438889.0,4289,3544,745,0.17754000008899465,0.4775473886727844,0.18191331654855725,0.21839780798209638,0.40961048735337996,0.21082002761263197,0,0,0.0,0,0,0,0,3544,2033168.0,3600.0,0.4775473886727844,407870.0,144952.0,477,0.00029296875,207221.0,0.0,413,0.003125,186578.0,0.0,412,0.000244140625,307524.0,0.0,415,0.4729074558088561,461882.0,159861.0,478,0.4364923129068175,490622.0,134076.0,480,0.06396484375,218471.0,0.0,488,0.000732421875,191889.0,0.0,343
31,2527331.0,1961419.0,565912.0,4462,3549,913,0.22391685141360582,0.5138646305891481,0.19575550892610788,0.23387668129519565,0.4119633243052975,0.24550568366391268,0,0,0.0,0,0,0,0,3549,1961419.0,3178.0,0.46135157130604265,338679.0,109392.0,485,0.00078125,215025.0,0.0,385,0.000146484375,176448.0,0.0,437,0.004052734375,340746.0,0.0,442,0.5138646305891481,517325.0,221174.0,483,0.5116286507636723,556292.0,235346.0,490,0.07392578125,221539.0,0.0,483,0.00029296875,161277.0,0.0,286
32,2491091.0,2026617.0,464474.0,4344,3565,779,0.18645404764418474,0.4923711112439596,0.18909010523987352,0.22178565941484277,0.42092655050859096,0.2164169735268604,0,0,0.0,0,0,0,0,3565,2026617.0,3564.0,0.4806502596838187,361923.0,130869.0,488,0.0,209378.0,0.0,390,0.005029296875,179959.0,0.0,398,0.00043945312499999996,310708.0,0.0,434,0.4923711112439596,489343.0,188701.0,478,0.44511939286620994,498252.0,144904.0,483,0.089111328125,266764.0,0.0,479,0.0,174764.0,0.0,337
33,2562547.0,2080193.0,482354.0,4268,3462,806,0.1882322548620571,0.48926700967646075,0.18736022016942872,0.22050205273791731,0.41927671171190306,0.22974120084431626,0,0,0.0,0,0,0,0,3462,2080193.0,3431.0,0.48415448514217563,372144.0,137173.0,478,0.0,204349.0,0.0,400,0.01796875,250417.0,0.0,463,0.000927734375,312277.0,0.0,405,0.48926700967646075,545344.0,206378.0,484,0.4368372196617935,507002.0,138803.0,483,0.06972656249999999,194608.0,0.0,472,0.0,176406.0,0.0,288
34,2642239.0,2069447.0,572792.0,4636,3638,998,0.2167828118501013,0.5495512297250664,0.198623332470394,0.23267389567252525,0.4215398582639735,0.22645950082486865,0,0,0.0,0,0,0,0,3638,2069447.0,2700.0,0.48885016030044354,386686.0,146278.0,474,0.001953125,240311.0,0.0,444,0.0045410156249999995,186588.0,0.0,477,0.0029296875,317238.0,0.0,427,0.5495512297250664,582878.0,290802.0,481,0.44580011348764204,464471.0,135712.0,475,0.09462890625,301571.0,0.0,493,0.000732421875,162496.0,0.0,297
35,2609031.0,2097842.0,511189.0,4620,3745,875,0.19593059645515895,0.516025155997331,0.1969618892424162,0.22648532177132658,0.43061564814217945,0.20691566140839268,0,0,0.0,0,0,0,0,3745,2097842.0,3125.0,0.516025155997331,405979.0,175443.0,478,0.000146484375,233722.0,0.0,450,0.0047851562499999995,166810.0,0.0,402,0.0025390625,331500.0,0.0,468,0.4988798420980374,532889.0,212274.0,480,0.43891511584396126,445041.0,123472.0,480,0.11347656249999999,287054.0,0.0,487,0.000927734375,206036.0,0.0,383
36,2620468.0,2072021.0,548447.0,4661,3744,917,0.20929353077389223,0.5322271817894564,0.20310951259864024,0.22567580067046158,0.44751805924606375,0.21632786586212838,0,0,0.0,0,0,0,0,3744,2072021.0,2678.0,0.4654458279437089,360695.0,119985.0,478,0.0,194112.0,0.0,337,0.027636718749999997,237919.0,0.0,479,0.00043945312499999996,301066.0,0.0,473,0.5322271817894564,579356.0,269141.0,479,0.4688534816809564,471364.0,159321.0,484,0.1302734375,292598.0,0.0,488,0.0,183358.0,0.0,340
