epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
126,521862.0,382671.0,139191.0,3049,2315,734,0.2667199374547289,0.6437899498153761,0.3977092193306332,0.12482863441244393,0.9103208257430785,0.23900236077736992,0,0.0,0,0.4045350197773458,43650.0,9241.0,247,0.2958984375,36544.0,0.0,253,0.280224609375,34988.0,0.0,252,0.5563193541812479,132858.0,68186.0,255,0.37092894234449525,59436.0,9424.0,254,0.327783203125,79714.0,0.0,249,0.6437899498153761,75764.0,52116.0,248,0.30219423852660077,58908.0,224.0,251
127,519439.0,361628.0,157811.0,2959,2007,952,0.3038104570507792,0.5488588138996484,0.42605536376502473,0.09765046230841924,0.9500906866707841,0.2217134735743751,0,0.0,0,0.5085340479420775,58366.0,24240.0,247,0.3614319108267493,37472.0,3744.0,250,0.2833984375,43448.0,0.0,245,0.4728649639217618,138945.0,49625.0,251,0.27890624999999997,42418.0,0.0,246,0.4971463860564549,70482.0,27646.0,248,0.5488588138996484,65552.0,32684.0,247,0.45730209997350596,62756.0,19872.0,253
128,423045.0,358117.0,64928.0,2590,2167,423,0.15347776241298172,0.4592860979056528,0.375578354300948,0.06220967963377938,0.973296990955291,0.1971093500691412,0,0.0,0,0.4148398432220539,36995.0,8497.0,249,0.4524129107183817,32660.0,10080.0,253,0.37224494297989513,67779.0,8410.0,251,0.298193359375,74565.0,0.0,252,0.3970398601768516,56120.0,9560.0,252,0.3145648981547486,35505.0,1856.0,248,0.296044921875,35800.0,0.0,253,0.4592860979056528,83621.0,26525.0,250
129,467436.0,338814.0,128622.0,2528,1839,689,0.275164942366441,0.5021154800402671,0.4307524074089133,0.0648501677844766,0.9778367653162622,0.3405706877519057,0,0.0,0,0.46799627954610734,27584.0,9664.0,252,0.3639156922599245,9664.0,1728.0,253,0.46161014053451466,72182.0,23232.0,249,0.42430544471505016,150562.0,36755.0,253,0.5021154800402671,54444.0,21992.0,250,0.30185546874999997,43700.0,0.0,248,0.501623571719882,46740.0,19820.0,250,0.4225971817055607,62560.0,15431.0,252
130,396684.0,326782.0,69902.0,1893,1532,361,0.17621582922426876,0.4260839917579548,0.34265722113421204,0.06560520616172207,0.9646392268525362,0.42400437123755896,0,0.0,0,0.256494140625,192.0,0.0,250,0.26484375,17440.0,0.0,252,0.4260839917579548,67459.0,17011.0,255,0.409161684790429,141149.0,31271.0,249,0.41110693201171156,48148.0,10812.0,252,0.27568359375,25172.0,0.0,247,0.3362800920557605,38808.0,3680.0,249,0.3616035840828407,58316.0,7128.0,250
131,462147.0,388032.0,74115.0,2613,2154,459,0.16037105076956,0.4344106174062261,0.35967358864776733,0.06352789599692397,0.9697468752399984,0.2192562647815519,0,0.0,0,0.25458984375,22240.0,0.0,247,0.3480594479748731,66215.0,3584.0,247,0.36588344012075935,69994.0,9592.0,250,0.4211316494804588,105514.0,25387.0,252,0.4234805310419011,45652.0,11836.0,249,0.27231445312499997,39500.0,0.0,252,0.35751872628291986,49740.0,6368.0,253,0.4344106174062261,63292.0,17348.0,251
132,434117.0,363276.0,70841.0,1784,1521,263,0.163184118567114,0.4869358289771224,0.3133802376476905,0.0755550038839673,0.9450655014500718,0.45373683822563926,0,0.0,0,0.25947265625,23904.0,0.0,250,0.266015625,3360.0,0.0,254,0.29979905120367556,83946.0,204.0,252,0.4869358289771224,167541.0,62737.0,252,0.269091796875,23028.0,0.0,251,0.24843749999999998,25762.0,0.0,253,0.3757757710007261,50156.0,7900.0,250,0.301513671875,56420.0,0.0,250
133,607366.0,406583.0,200783.0,3488,2550,938,0.3305799139233998,0.5735144317725038,0.41792174245402686,0.11891847536938338,0.9250975115369187,0.2881878471959245,1,0.0,0,0.3912871747082833,56262.0,7360.0,252,0.311181640625,40864.0,0.0,252,0.5023447280672173,134992.0,54353.0,252,0.5543286068329965,159397.0,81094.0,254,0.3044921875,51495.0,0.0,251,0.23100585937499998,33908.0,0.0,249,0.5735144317725038,64688.0,34944.0,249,0.4752193107512139,65760.0,23032.0,251
134,513748.0,320490.0,193258.0,2623,1605,1018,0.3761727539571923,0.5978398364124429,0.4067881461687338,0.1343785560284099,0.9016118134745339,0.37263308081004665,1,0.0,0,0.27817382812499997,11058.0,0.0,252,0.42142840958526206,27584.0,7200.0,247,0.551464647311435,141186.0,70979.0,253,0.5978398364124429,136019.0,81223.0,249,0.28183593749999997,56161.0,0.0,250,0.21767578125,32436.0,0.0,248,0.53848751320084,52080.0,26092.0,247,0.36739921596489117,57224.0,7764.0,250
135,551898.0,432577.0,119321.0,2993,2313,680,0.21620118210248954,0.5570905160337247,0.3718080668218685,0.10334657449361392,0.9282810317636471,0.24597072285096133,0,0.0,0,0.5082968909550457,58514.0,23788.0,249,0.30214843750000003,27712.0,0.0,247,0.5570905160337247,142210.0,73330.0,246,0.37120818130935695,77496.0,11627.0,253,0.29868164062499997,68141.0,0.0,251,0.24721679687499998,82621.0,0.0,247,0.293359375,42544.0,0.0,248,0.39646269627682107,52660.0,10576.0,254
136,543104.0,479301.0,63803.0,2729,2251,478,0.11747842033938229,0.48660717723887004,0.3711764981854696,0.07240975429816725,0.9633383458268879,0.2455201950271031,0,0.0,0,0.28110351562499997,29399.0,0.0,248,0.4796757376432068,27232.0,10464.0,251,0.30705906704896613,84377.0,2007.0,252,0.36092842187075236,103012.0,12432.0,246,0.3985299165289645,74588.0,14152.0,247,0.327197265625,112056.0,0.0,246,0.48660717723887004,55184.0,21808.0,247,0.3283108839029966,57256.0,2940.0,247
137,582656.0,474256.0,108400.0,2859,2190,669,0.18604459578207347,0.4809080592337271,0.38186390113460733,0.06229944887923238,0.9740735559769558,0.18327023149165167,0,0.0,0,0.3363313825817986,54860.0,2738.0,252,0.3395448786117316,57244.0,4192.0,256,0.40339223750095243,111451.0,22328.0,253,0.3789388020833323,81588.0,13598.0,248,0.4809080592337271,79745.0,28744.0,250,0.38008789902732204,96467.0,14227.0,253,0.277001953125,30900.0,0.0,249,0.45870599691299435,70401.0,22573.0,252
138,634811.0,436087.0,198724.0,2865,1879,986,0.3130443549339877,0.5812597686777097,0.44060737204425227,0.09408776224340513,0.9563888762589138,0.26611207902824585,0,0.0,0,0.4798135549410262,31585.0,11840.0,249,0.4767485248832603,37264.0,13926.0,253,0.5812597686777097,134358.0,75579.0,250,0.301953125,107302.0,0.0,252,0.4714521191000246,63745.0,23091.0,249,0.4792523151396083,114032.0,40881.0,249,0.27846679687500003,39156.0,0.0,249,0.455912771737389,107369.0,33407.0,248
139,440625.0,338033.0,102592.0,2338,1814,524,0.2328329078014179,0.5057529547742402,0.3732183844991225,0.09714814530352105,0.9365442101646756,0.33022326241134703,0,0.0,0,0.452832174829645,44210.0,13086.0,248,0.2654296875,6592.0,0.0,244,0.5021276514075449,123646.0,50057.0,252,0.39700966668413307,88259.0,17055.0,253,0.29497070312499996,39000.0,0.0,251,0.5057529547742402,53642.0,22074.0,246,0.265283203125,30612.0,0.0,251,0.30234103454741684,54664.0,320.0,251
140,636329.0,357546.0,278783.0,3700,2195,1505,0.4381114172071358,0.6479335923701843,0.45184019777533746,0.1366403856441243,0.9162115439816728,0.3187189724183557,0,0.0,0,0.4893459079982466,36608.0,13856.0,249,0.28251953125,29472.0,0.0,249,0.6243030884191955,166028.0,107703.0,247,0.49990287610326434,108598.0,43609.0,249,0.289599609375,37296.0,0.0,249,0.6479335923701843,121733.0,84710.0,249,0.3041015625,54768.0,0.0,249,0.4770154141868088,81826.0,28905.0,249
141,601015.0,370940.0,230075.0,3226,1991,1235,0.38281074515611024,0.6111982725915279,0.4455784924709121,0.12775025405913948,0.9240430834371749,0.304834945883214,0,0.0,0,0.5448979591836681,45472.0,22272.0,251,0.273486328125,21952.0,0.0,250,0.5590373433219563,132325.0,68593.0,248,0.46114205897579374,140404.0,45154.0,248,0.29008789062499996,40176.0,0.0,257,0.6111982725915279,83318.0,53297.0,248,0.302490234375,45808.0,0.0,250,0.522287852569351,91560.0,40759.0,251
142,515147.0,347669.0,167478.0,2598,1814,784,0.3251072024101852,0.5269527816396897,0.42291692351366356,0.10180158939061089,0.9452307456066834,0.356518867430073,0,0.0,0,0.5125033206143628,20704.0,9600.0,253,0.2771484375,24224.0,0.0,249,0.3244332897839888,68110.0,3315.0,251,0.5269527816396897,170648.0,78158.0,249,0.28154296875,31508.0,0.0,251,0.486387051447675,75701.0,27384.0,252,0.46673454255361335,46860.0,16656.0,249,0.5076329958199787,77392.0,32365.0,250
143,467861.0,363009.0,104852.0,2473,1893,580,0.22410929741953226,0.6207049368528486,0.3582352437933042,0.11209565521330817,0.9108188721771664,0.29875139197325673,0,0.0,0,0.29384765625,28512.0,0.0,247,0.271435546875,30409.0,0.0,247,0.3084611124067162,68608.0,1764.0,246,0.42329452050701344,115046.0,29178.0,251,0.28740234374999996,41712.0,0.0,250,0.6207049368528486,98823.0,63415.0,250,0.272607421875,24540.0,0.0,248,0.38812841182985525,60211.0,10495.0,247
144,406108.0,345019.0,61089.0,1998,1705,293,0.15042550257566917,0.4632473817487903,0.3389894809530098,0.06886051771267829,0.9603715215557724,0.31915832734149485,0,0.0,0,0.3659086447864303,31840.0,3712.0,247,0.255029296875,12768.0,0.0,253,0.4003625216999145,73661.0,14354.0,249,0.3533004479575584,99856.0,10713.0,249,0.28774414062500003,38740.0,0.0,252,0.33744646080638496,44153.0,5260.0,251,0.248876953125,22904.0,0.0,254,0.4632473817487903,82186.0,27050.0,251
145,528408.0,322672.0,205736.0,3019,1746,1273,0.3893506532830684,0.6271302644466159,0.42437283223032735,0.1452986704421868,0.8950731437347705,0.32195481521854297,1,0.0,0,0.6271302644466159,65344.0,42752.0,249,0.229248046875,6848.0,0.0,251,0.49957014594238336,86541.0,34542.0,249,0.5124204780267877,130332.0,55154.0,247,0.26499023437499997,27564.0,0.0,249,0.5191835665216411,91027.0,37352.0,251,0.236572265625,34028.0,0.0,251,0.505867656030191,86724.0,35936.0,249
146,490250.0,382759.0,107491.0,2718,2215,503,0.21925752167261556,0.5144814101513122,0.375547669743485,0.09101575959620825,0.9445226834549437,0.2186664966853642,0,0.0,0,0.47627348494432625,31616.0,11424.0,251,0.247314453125,42728.0,0.0,249,0.39391878139420144,62412.0,12345.0,251,0.5144814101513122,125038.0,55395.0,251,0.28818359374999997,46872.0,0.0,247,0.40771456353924407,69702.0,14975.0,245,0.272705078125,47164.0,0.0,250,0.40378999291879614,64718.0,13352.0,254
147,505053.0,384737.0,120316.0,2595,2053,542,0.23822450317095387,0.5772383432539647,0.3670735709512116,0.10842104027536054,0.9197592343881055,0.3389414081294435,0,0.0,0,0.28623046874999997,17280.0,0.0,252,0.28671875,44133.0,0.0,250,0.3831355888209728,93908.0,15174.0,252,0.4619581076257878,145780.0,45925.0,253,0.259716796875,28048.0,0.0,251,0.5772383432539647,80640.0,44713.0,246,0.255029296875,38096.0,0.0,252,0.42656121540896785,57168.0,14504.0,247
148,535603.0,379639.0,155964.0,2818,2089,729,0.2911932905528903,0.6254031871861839,0.3924904755244231,0.11720021309326786,0.9181338169346007,0.3086430154424076,1,0.0,0,0.48697172857830195,49856.0,17728.0,247,0.262646484375,19328.0,0.0,253,0.4057014779106324,102074.0,21499.0,252,0.6254031871861839,142949.0,93074.0,249,0.311962890625,81392.0,0.0,248,0.394267923119582,48008.0,10303.0,249,0.24140625,32588.0,0.0,249,0.4115638624006849,59408.0,13360.0,253
149,473402.0,387351.0,86051.0,2563,2158,405,0.18177151765307248,0.5325909383380637,0.3650044471732955,0.09032943139718166,0.9422905321693749,0.21920270721289703,0,0.0,0,0.4388251884833864,27456.0,7776.0,246,0.33490949171283035,44768.0,896.0,254,0.3817693487439466,65473.0,11091.0,247,0.4169015476081365,95480.0,22855.0,254,0.295458984375,63854.0,0.0,250,0.280810546875,43140.0,0.0,248,0.23876953125,39824.0,0.0,255,0.5325909383380637,93407.0,43433.0,244
150,485803.0,357815.0,127988.0,2842,1960,882,0.26345658631173485,0.5929954441913388,0.4053624931928173,0.10212477372182147,0.9403171637181452,0.2620730522454573,1,0.0,0,0.38118453602486635,24608.0,4320.0,252,0.5929954441913388,56192.0,32928.0,251,0.40674613952364436,84101.0,18768.0,248,0.44228864923944966,115899.0,33401.0,254,0.32159306012573136,43724.0,1884.0,250,0.45233516470019275,63608.0,17752.0,250,0.214599609375,26284.0,0.0,253,0.4311573423623155,71387.0,18935.0,253
151,411596.0,310015.0,101581.0,2194,1771,423,0.24679783088270962,0.48913475217256613,0.37132743243756894,0.0929428670728162,0.9410440022992035,0.3531071730531876,0,0.0,0,0.265283203125,5664.0,0.0,251,0.3554795592795771,20960.0,2688.0,248,0.4727672567689209,89416.0,30320.0,247,0.48913475217256613,116150.0,44333.0,248,0.399417415481483,36756.0,8116.0,252,0.4604122726730041,50258.0,16124.0,252,0.23486328125,42940.0,0.0,251,0.29326171875,49452.0,0.0,249
152,591698.0,384137.0,207561.0,3538,2374,1164,0.3507887469621321,0.617255943443606,0.4370636019903808,0.11092748566110762,0.939482922376914,0.2450058982791894,0,0.0,0,0.307763671875,38208.0,0.0,249,0.3823485502252446,38430.0,7534.0,253,0.4893596762675536,109226.0,41366.0,249,0.5136177946127091,131649.0,56168.0,250,0.617255943443606,94324.0,58468.0,252,0.4281234425425581,58564.0,15024.0,251,0.254833984375,48504.0,0.0,253,0.5032057525813752,72793.0,29001.0,249
153,536136.0,414501.0,121635.0,2960,2332,628,0.22687340525538252,0.47167701452375776,0.39354931932183634,0.06169593366396765,0.9760133008204456,0.2756259605771667,0,0.0,0,0.35073334316037535,27136.0,2976.0,249,0.4189177939805704,40768.0,8864.0,250,0.47167701452375776,90679.0,31135.0,248,0.4530605392170502,140275.0,43311.0,253,0.31200957027057813,37272.0,928.0,250,0.4335476954422822,59293.0,15889.0,253,0.2951171875,58988.0,0.0,251,0.41333141048007666,81725.0,18532.0,249
154,461508.0,346852.0,114656.0,2294,1818,476,0.24843773022352755,0.5360030711236788,0.36817820008502533,0.08801590798944145,0.9459407351426286,0.35600249616474655,0,0.0,0,0.38731101341092833,31616.0,5632.0,251,0.2988141741071413,11648.0,416.0,250,0.45805632353886455,62212.0,19666.0,249,0.5360030711236788,162148.0,76329.0,256,0.28857421875,31092.0,0.0,250,0.29501953124999997,59162.0,0.0,251,0.280126953125,42480.0,0.0,255,0.4015203153745895,61150.0,12613.0,252
155,436471.0,325067.0,111404.0,2069,1516,553,0.25523803414201574,0.5100458161804945,0.3699916986864238,0.09855125319711973,0.9337521258729918,0.408320655896955,0,0.0,0,0.3874685861013943,22880.0,4512.0,251,0.254150390625,5710.0,0.0,247,0.4839942264807773,62332.0,23814.0,252,0.45680024971581235,148450.0,46525.0,247,0.28696289062499997,43833.0,0.0,247,0.5100458161804945,78522.0,32465.0,252,0.2443359375,19216.0,0.0,255,0.3361754922629117,55528.0,4088.0,249
156,503534.0,385930.0,117604.0,2701,2229,472,0.23355721758610098,0.6064681653169485,0.360032360635654,0.10594916577235135,0.9203028528126105,0.2581250719911661,1,0.0,0,0.280810546875,17632.0,0.0,251,0.24814453125,51052.0,0.0,249,0.39585766613551576,61090.0,11169.0,255,0.6064681653169485,143240.0,87797.0,247,0.28696289062499997,40727.0,0.0,251,0.35293536396003494,63757.0,6750.0,247,0.312451171875,65168.0,0.0,252,0.3966285490477328,60868.0,11888.0,247
157,488356.0,350613.0,137743.0,2938,2062,876,0.28205448484302376,0.612747453942095,0.40327674636735233,0.11151645483774243,0.9289652255800888,0.1924671755850238,1,0.0,0,0.277294921875,32094.0,0.0,246,0.241552734375,35184.0,0.0,249,0.4998148233133981,78138.0,31211.0,247,0.4235300857313096,91618.0,22662.0,253,0.4078019989451939,54868.0,10876.0,250,0.612747453942095,87390.0,54662.0,255,0.41984777637053805,53592.0,13568.0,252,0.3436241763862842,55472.0,4764.0,250
158,425397.0,356421.0,68976.0,2374,2053,321,0.16214500807480975,0.48516957216119516,0.3604217507275074,0.07176299292740727,0.9618675780871208,0.15215463437682875,0,0.0,0,0.282421875,38683.0,0.0,249,0.29257812499999997,57524.0,0.0,250,0.3586796639366133,60757.0,7255.0,254,0.48516957216119516,86315.0,32421.0,252,0.43501032769986403,45868.0,12560.0,250,0.287255859375,41762.0,0.0,251,0.3275310177134467,36660.0,3200.0,247,0.41472756493394003,57828.0,13540.0,252
159,558027.0,407112.0,150915.0,3147,2252,895,0.2704439032519927,0.5151443919475036,0.4204079469355558,0.08240244825610199,0.9630030387089438,0.19718736727792718,0,0.0,0,0.304296875,46004.0,0.0,249,0.4378210663336868,85003.0,20276.0,252,0.4469054128814195,68674.0,20318.0,254,0.445772193672064,129034.0,38413.0,251,0.4917233174185968,60688.0,23804.0,252,0.265869140625,34740.0,0.0,251,0.5151443919475036,67580.0,27660.0,245,0.4557311776061753,66304.0,20444.0,251
160,466734.0,354887.0,111847.0,2903,2092,811,0.23963756657967872,0.5992086326605635,0.40480092784408045,0.0829439269751633,0.9597074231647296,0.20483133862114156,0,0.0,0,0.3651000369247471,19296.0,3072.0,245,0.3623769326351147,42704.0,5340.0,251,0.34993939928521045,55213.0,5520.0,246,0.4209305765642757,95839.0,24359.0,247,0.4339450276464434,49916.0,13372.0,247,0.30615234375,61090.0,0.0,252,0.5992086326605635,79188.0,47372.0,251,0.40075447328628877,63488.0,12812.0,251
161,466088.0,334275.0,131813.0,2748,1839,909,0.28280710938706793,0.5600186669212306,0.42741285166440435,0.10084928229352079,0.9472623530327898,0.16799188136145937,0,0.0,0,0.304541015625,31936.0,0.0,250,0.4429839366396934,38068.0,11600.0,252,0.4422857498596122,88261.0,25401.0,252,0.3418830889941696,48204.0,4631.0,253,0.5372055242758762,58679.0,27901.0,249,0.2794921875,72024.0,0.0,251,0.5600186669212306,60560.0,33108.0,250,0.510892643499653,68356.0,29172.0,249
162,452521.0,411456.0,41065.0,2366,2077,289,0.09074716974460834,0.4080837563773671,0.3339185320769126,0.04431764015954345,0.9826903258388094,0.20463774056894568,0,0.0,0,0.290771484375,18144.0,0.0,249,0.31840461076919097,77666.0,1888.0,252,0.3857510617359214,75111.0,12757.0,250,0.272607421875,34241.0,0.0,251,0.3518934936505203,66974.0,7108.0,253,0.4080837563773671,78537.0,14868.0,249,0.34486181845730074,44756.0,4444.0,248,0.29897460937500003,57092.0,0.0,259
163,522389.0,367801.0,154588.0,3053,1953,1100,0.2959250673348782,0.6294016353457577,0.4345608242398931,0.115622100849205,0.9338887010911365,0.1488591356249842,0,0.0,0,0.5043654476546948,48352.0,19168.0,243,0.6294016353457577,78891.0,52251.0,248,0.3564256177223541,58763.0,6620.0,247,0.27231445312499997,86688.0,0.0,253,0.45288834252238547,82999.0,25290.0,252,0.30290909579536945,32268.0,1152.0,248,0.40820662217861237,63444.0,14771.0,247,0.5499753795749711,70984.0,35336.0,248
164,514253.0,384544.0,129709.0,2550,1777,773,0.2522279889470742,0.5654719526490519,0.37848643027216694,0.10689704632360612,0.926124543427354,0.2760895415291691,0,0.0,0,0.2864085000371138,13472.0,64.0,252,0.298974609375,45138.0,0.0,249,0.5654719526490519,117365.0,62383.0,249,0.273046875,83556.0,0.0,250,0.4248510965360832,70888.0,18407.0,250,0.26455078125,32362.0,0.0,251,0.4959075810159238,89288.0,34095.0,248,0.4186800463141625,62184.0,14760.0,252
165,589194.0,364354.0,224840.0,3557,2018,1539,0.38160605844594414,0.6461624061624809,0.4314545490121363,0.1343730949279183,0.911580220182648,0.3135143093785746,0,0.0,0,0.27421875,16384.0,0.0,250,0.4157654514724057,42613.0,10840.0,254,0.6461624061624809,154256.0,106735.0,251,0.28837890624999996,101765.0,0.0,250,0.45032569822887986,52848.0,16632.0,245,0.29042968750000003,47098.0,0.0,250,0.6052317708569863,110086.0,67397.0,253,0.4811237216263379,64144.0,23236.0,247
166,542795.0,407253.0,135542.0,2980,2130,850,0.24971121694193893,0.5745898941140406,0.402894919396181,0.09173308763368442,0.9507145654690359,0.24177613095183226,0,0.0,0,0.26132812499999997,14528.0,0.0,249,0.42802110271276067,62934.0,15155.0,253,0.5745898941140406,105482.0,58114.0,251,0.298486328125,111010.0,0.0,251,0.4458968360736498,71439.0,22164.0,252,0.43886237071869627,74021.0,19531.0,249,0.35138420313148266,38556.0,4064.0,247,0.42459049529381787,64825.0,16514.0,254
167,545281.0,409554.0,135727.0,2663,1905,758,0.24891202884384334,0.586517122209737,0.38310554720458767,0.12084461037339762,0.9095053415505822,0.30462894360889137,0,0.0,0,0.28745117187499997,32224.0,0.0,254,0.586517122209737,95858.0,54958.0,254,0.5764475794214333,106060.0,59044.0,252,0.31973192589602795,132763.0,3878.0,249,0.27524414062499997,34174.0,0.0,252,0.36485619017097976,59166.0,7403.0,250,0.26938476562499997,22572.0,0.0,251,0.38521148181352327,62464.0,10444.0,253
168,522267.0,365415.0,156852.0,2569,1833,736,0.30032914199059046,0.5371394590148527,0.40203256657415076,0.10628490064171524,0.9346747354479192,0.2561048754755706,0,0.0,0,0.285302734375,25504.0,0.0,250,0.5371394590148527,90927.0,43107.0,255,0.47201465205074655,95136.0,32999.0,250,0.48993227634037195,114905.0,43682.0,252,0.2654296875,38857.0,0.0,245,0.445575821635789,52308.0,15628.0,246,0.255908203125,40566.0,0.0,247,0.464957698551446,64064.0,21436.0,250
169,591877.0,459055.0,132822.0,2893,2255,638,0.2244081118205299,0.5545143508350533,0.384395033024952,0.0952889152205985,0.9421065720592959,0.2032810448792568,0,0.0,0,0.291259765625,31329.0,0.0,245,0.37689475841251496,66118.0,10730.0,246,0.35271218908108576,69523.0,7214.0,253,0.49841075019149594,130550.0,52417.0,252,0.27495117187499996,43948.0,0.0,246,0.5545143508350533,82341.0,41536.0,253,0.29960937499999996,84532.0,0.0,248,0.42680790317946604,83536.0,20925.0,249
170,532404.0,346964.0,185440.0,3250,2061,1189,0.34830692481649206,0.5513492831642083,0.4484535274958752,0.09608403692161291,0.9561090458849643,0.1377215422874356,0,0.0,0,0.279345703125,32432.0,0.0,251,0.5513492831642083,75488.0,37557.0,251,0.48054989824574124,63150.0,23710.0,247,0.5287229255686092,89868.0,41531.0,252,0.295556640625,49040.0,0.0,250,0.48124727180326793,78463.0,29178.0,249,0.48301542572361555,72185.0,26288.0,250,0.4878410717115594,71778.0,27176.0,251
171,482116.0,368183.0,113933.0,2350,1724,626,0.23631864530527874,0.4931024598738134,0.3724791591826587,0.08452830179439479,0.9510230887140708,0.32618394743173806,0,0.0,0,0.247998046875,2784.0,0.0,248,0.3407396487696002,42344.0,3996.0,246,0.4931024598738134,106352.0,40679.0,253,0.4445838883509945,108351.0,31903.0,248,0.424450733569274,77919.0,17956.0,248,0.4396134617760129,61474.0,16811.0,252,0.26645507812499997,24492.0,0.0,249,0.32288995612157495,58400.0,2588.0,250
172,540311.0,397693.0,142618.0,2694,1934,760,0.26395538865579216,0.5969494125406688,0.3946766195790071,0.11424151364489538,0.9226924245043101,0.21018334810877404,1,0.0,0,0.24052734374999998,17952.0,0.0,248,0.46139317795538626,80091.0,25164.0,253,0.317336955193716,93997.0,4526.0,249,0.3553010638932758,70035.0,7534.0,251,0.47614370788645083,87598.0,30911.0,252,0.5969494125406688,92662.0,55059.0,251,0.26015625,33016.0,0.0,250,0.4496050454125593,64960.0,19424.0,247
173,553374.0,413045.0,140329.0,3130,2356,774,0.2535879893164473,0.542181497575411,0.401840335321551,0.08434957380691059,0.9577980350249389,0.2088632642661199,0,0.0,0,0.3015625,55128.0,0.0,251,0.542181497575411,79395.0,38456.0,247,0.47821493477926447,117064.0,40902.0,252,0.4663770331510819,99943.0,33315.0,252,0.3212984913184237,44246.0,2144.0,247,0.3034416966125222,36646.0,832.0,249,0.4231627399601127,65688.0,14872.0,256,0.3784837891755919,55264.0,9808.0,248
174,507277.0,376718.0,130559.0,2835,1849,986,0.25737220492945617,0.6241654165925056,0.40387815306760155,0.10986445943289196,0.9311013547682947,0.19299490219347581,0,0.0,0,0.46836999997420126,72684.0,22332.0,252,0.6241654165925056,78662.0,50999.0,246,0.48253840815199023,101604.0,37510.0,249,0.3083921450653983,68589.0,3020.0,249,0.3880124637620964,46287.0,8446.0,250,0.26953125,31022.0,0.0,250,0.3858651503696207,37200.0,8252.0,252,0.304150390625,71229.0,0.0,248
175,538135.0,446229.0,91906.0,2683,2146,537,0.17078614102409215,0.4916584987743371,0.37682652225538255,0.07651457335615636,0.9604032957017853,0.23328045007293685,0,0.0,0,0.46809754062693687,35406.0,12256.0,248,0.37924718873571883,45520.0,7228.0,253,0.4009083479504816,100606.0,20078.0,245,0.4068295082055862,109788.0,21463.0,248,0.287255859375,33488.0,0.0,253,0.31079101562499994,83063.0,0.0,251,0.26982421875,49351.0,0.0,247,0.4916584987743371,80913.0,30881.0,249
176,428433.0,375591.0,52842.0,1992,1620,372,0.12333783812171303,0.4815061307299978,0.3596044509403795,0.07294969235588741,0.960474038424232,0.22971415600572276,0,0.0,0,0.4815061307299978,19808.0,8032.0,249,0.44536279506437393,41940.0,13176.0,247,0.3306157136077225,44627.0,3687.0,246,0.3175532948137455,77562.0,2882.0,252,0.268798828125,25944.0,0.0,252,0.3955718230472781,74369.0,14266.0,252,0.26938476562499997,65673.0,0.0,252,0.36804225650991823,78510.0,10799.0,250
177,679518.0,458752.0,220766.0,4070,2685,1385,0.324886169314131,0.5695742120731895,0.4455199698164706,0.09164782315640528,0.9594014674442709,0.21213014224788718,0,0.0,0,0.37250546595521317,47242.0,6643.0,252,0.5695742120731895,73716.0,38916.0,251,0.46627285263840845,100932.0,32224.0,253,0.46618688264148256,128186.0,42493.0,248,0.3287235976834546,62604.0,992.0,250,0.317326463897116,40852.0,1280.0,247,0.5659919923205645,127697.0,63406.0,253,0.47757829132233587,98289.0,34812.0,254
178,617458.0,339419.0,278039.0,3508,1984,1524,0.45029621447936463,0.5934281840217723,0.49567144853784506,0.09119647584261424,0.967257603895725,0.25447479828587505,0,0.0,0,0.4576422991071394,44800.0,13696.0,250,0.5290367172585868,62860.0,28684.0,249,0.29267578125,45665.0,0.0,250,0.5789298882187788,188366.0,105137.0,253,0.5353473565944661,64084.0,30164.0,249,0.5934281840217723,84463.0,50310.0,251,0.44109195186659267,54136.0,15160.0,250,0.5372194099854244,73084.0,34888.0,251
179,495163.0,367705.0,127458.0,2839,1917,922,0.257406147066723,0.5448278443659709,0.4069361385932603,0.08041109621284863,0.9624210567428514,0.21184513988322995,0,0.0,0,0.3632911392405045,34049.0,4310.0,251,0.48618057178468127,51348.0,19120.0,248,0.28842773437499997,41688.0,0.0,248,0.4018024663101545,96292.0,19803.0,246,0.5448278443659709,104966.0,52289.0,249,0.4539732278624176,67408.0,20396.0,250,0.40063756965060915,45136.0,9336.0,246,0.31634855515674476,54276.0,2204.0,250
180,515398.0,374035.0,141363.0,2592,1712,880,0.27427929483622315,0.5672487223168613,0.40694673073063736,0.11089456603906683,0.9308747589582533,0.2880016996573518,0,0.0,0,0.5454111075410475,43937.0,21591.0,246,0.5672487223168613,65744.0,35140.0,251,0.4380043345675545,102308.0,27009.0,249,0.4814307461190498,136327.0,49348.0,254,0.285791015625,41451.0,0.0,249,0.3718187790505856,46511.0,8275.0,252,0.27011718749999997,21140.0,0.0,252,0.29575195312499997,57980.0,0.0,254
