epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
10,2192741.0,2033600.0,159141.0,4251,3967,284,0.07257628693949715,0.4739863038986295,0.1366225555654537,0.1735617180037639,0.3825781758430487,0.2358680870198533,0,0,0.0,0,0,0,0,22708,7762770.0,6617.0,0.27397460937499996,381132.0,0.0,481,0.00029296875,105352.0,0.0,294,0.003271484375,191791.0,0.0,470,0.0,207858.0,0.0,373,0.4739863038986295,456953.0,159141.0,482,0.297802734375,412439.0,0.0,475,0.043505859375,199905.0,0.0,480,0.000146484375,237311.0,0.0,384
11,2140037.0,1900299.0,239738.0,4046,3583,463,0.11202516592002844,0.5070058019001662,0.14610558597268444,0.18718584897411839,0.37858821941658105,0.22102626029363037,0,0,0.0,0,0,0,0,22921,7980535.0,9116.0,0.25698242187500003,260627.0,0.0,486,0.00078125,151893.0,0.0,332,0.000732421875,208461.0,0.0,446,0.000732421875,195670.0,0.0,350,0.5070058019001662,498180.0,206155.0,484,0.3545634952563093,427479.0,33583.0,479,0.047656250000000004,201910.0,0.0,482,0.000390625,195817.0,0.0,300
12,2038503.0,1785597.0,252906.0,3900,3405,495,0.12406457091306704,0.5054729666082992,0.1561516496871804,0.1984218090497403,0.38245703192155167,0.24201626144283317,0,0,0.0,0,0,0,0,22422,7753398.0,7161.0,0.307177734375,350200.0,0.0,482,0.000146484375,127001.0,0.0,287,0.0009765624999999999,209140.0,0.0,468,0.000146484375,239294.0,0.0,347,0.5054729666082992,431608.0,177494.0,477,0.398525387139144,381004.0,75412.0,484,0.036767578125,165032.0,0.0,481,0.0,135224.0,0.0,223
13,2071828.0,1748037.0,323791.0,3939,3334,605,0.15628276092416932,0.4713672282410301,0.16736814785621218,0.20705861880607085,0.39517577706307516,0.24231234446102645,0,0,0.0,0,0,0,0,22237,7475453.0,6895.0,0.36312012603844546,318866.0,35396.0,487,0.0,128793.0,0.0,299,0.002099609375,164385.0,0.0,369,0.000146484375,217253.0,0.0,326,0.4595847816952218,389307.0,124369.0,481,0.4713672282410301,479400.0,164026.0,482,0.042626953125,192499.0,0.0,479,0.0,181325.0,0.0,287
14,2024758.0,1805849.0,218909.0,3752,3338,414,0.10811613042151205,0.4086311872815422,0.15584591944510792,0.1888429694087113,0.40513937422874025,0.21109176997942458,0,0,0.0,0,0,0,0,22475,7607906.0,7417.0,0.40469716655425336,313854.0,65566.0,476,0.00048828125,125877.0,0.0,297,0.01845703125,232697.0,0.0,482,0.001123046875,203696.0,0.0,309,0.3842690798500678,336436.0,56998.0,483,0.4086311872815422,443450.0,96345.0,475,0.028857421874999997,175116.0,0.0,485,0.000244140625,193632.0,0.0,328
15,2170033.0,1873616.0,296417.0,3906,3341,565,0.13659561859197528,0.4880116135910255,0.16046251122845065,0.20331368150494047,0.38381670916274957,0.21750585129350575,0,0,0.0,0,0,0,0,22661,7866569.0,5776.0,0.35807748516741233,296681.0,34432.0,477,0.000146484375,195381.0,0.0,355,0.000146484375,149724.0,0.0,426,0.00043945312499999996,283932.0,0.0,414,0.4880116135910255,441259.0,166096.0,479,0.41197622544416734,426493.0,95889.0,483,0.024023437499999998,224433.0,0.0,489,0.00087890625,152130.0,0.0,330
16,2335392.0,1916756.0,418636.0,4307,3507,800,0.1792572724407722,0.506632494778681,0.17837114886304206,0.2242601403537336,0.38748929933450366,0.18453293922390768,0,0,0.0,0,0,0,0,22789,7881022.0,6170.0,0.42754083695206413,305442.0,77853.0,478,0.0016113281250000001,211211.0,0.0,375,0.00234375,188945.0,0.0,432,0.0,265492.0,0.0,391,0.506632494778681,458053.0,189342.0,479,0.4656962497985913,455775.0,151441.0,480,0.0228515625,247302.0,0.0,483,0.00029296875,203172.0,0.0,385
17,2269252.0,1883189.0,386063.0,4219,3505,714,0.1701278659223391,0.4755167830783582,0.1777070310886622,0.22015670370196003,0.3945068939958034,0.1776777105407421,0,0,0.0,0,0,0,0,22801,8021304.0,7637.0,0.4755167830783582,353630.0,124136.0,484,0.00029296875,193827.0,0.0,375,0.005859375,207662.0,0.0,453,0.000732421875,221268.0,0.0,340,0.4524374178300792,392004.0,119627.0,476,0.4568368134258602,453092.0,142300.0,477,0.028955078125,245483.0,0.0,478,0.001025390625,202286.0,0.0,377
18,2294132.0,1842315.0,451817.0,4257,3437,820,0.19694463962840839,0.513364709822713,0.1792740549941114,0.22697623543947013,0.38417626487302237,0.2204445951671481,0,0,0.0,0,0,0,0,22921,7960645.0,5768.0,0.39592250841529136,296187.0,56822.0,474,0.00078125,180210.0,0.0,325,0.00043945312499999996,193756.0,0.0,472,0.003369140625,277074.0,0.0,429,0.513364709822713,486423.0,207476.0,475,0.4984892060898869,472831.0,187519.0,487,0.02138671875,217826.0,0.0,483,0.00043945312499999996,169825.0,0.0,337
19,2518843.0,1972681.0,546162.0,4587,3575,1012,0.21683050511683333,0.518632509437183,0.1899579606406835,0.23947641690267749,0.3862022424424373,0.20996956737676786,0,0,0.0,0,0,0,0,22978,8167997.0,7875.0,0.5051803944763026,388870.0,159577.0,479,0.000146484375,250662.0,0.0,425,0.0080078125,221241.0,0.0,465,0.00439453125,295872.0,0.0,481,0.518632509437183,527170.0,230513.0,481,0.4723156249619824,452098.0,156072.0,485,0.010546874999999999,206388.0,0.0,487,0.00043945312499999996,176542.0,0.0,311
