epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
10,186365.0,186365.0,0.0,283,283,0,0.0,0.09262695312500001,0.02860107421875,0.030852070680337018,0.46219654455688636,0.5698286963753914,0,0,0.0,0,0,0,0,2471,595767.0,9072.0,0.06606445312499999,0.0,0.0,46,0.0087890625,4866.0,0.0,49,0.01435546875,30158.0,0.0,47,0.022412109375,0.0,0.0,49,0.09262695312500001,72209.0,0.0,47,0.020263671875,40709.0,0.0,48,0.0,0.0,0.0,0,0.004296875,38423.0,0.0,38
11,229091.0,229091.0,0.0,358,358,0,0.0,0.0998046875,0.029095458984374996,0.03205916363105142,0.45165495031794267,0.48554122597570326,0,0,0.0,0,0,0,0,3043,707645.0,7620.0,0.059033203124999996,0.0,0.0,48,0.003076171875,4656.0,0.0,48,0.01875,47613.0,0.0,49,0.02197265625,21831.0,0.0,49,0.0998046875,75195.0,0.0,46,0.026269531250000002,39077.0,0.0,48,0.0,0.0,0.0,0,0.0038574218749999997,40719.0,0.0,49
12,287001.0,287001.0,0.0,485,485,0,0.0,0.1181640625,0.033972167968749994,0.0372855631754647,0.4536049079067862,0.4863654656255547,0,0,0.0,0,0,0,0,3161,817354.0,7614.0,0.063427734375,28696.0,0.0,47,0.0,0.0,0.0,21,0.022607421875,46012.0,0.0,47,0.038818359375,57180.0,0.0,48,0.1181640625,100294.0,0.0,47,0.015380859375,1472.0,0.0,51,0.003173828125,6876.0,0.0,2,0.010205078125,46471.0,0.0,45
13,283305.0,283305.0,0.0,479,479,0,0.0,0.12412109375,0.036639404296875,0.040721492156078565,0.4473858037004754,0.42707108946188677,0,0,0.0,0,0,0,0,2502,727824.0,10342.0,0.07290039062499999,43254.0,0.0,47,0.0,7220.0,0.0,13,0.025244140624999998,47480.0,0.0,48,0.048925781249999994,53184.0,0.0,49,0.12412109375,82628.0,0.0,49,0.008349609374999999,0.0,0.0,48,0.0,946.0,0.0,16,0.01357421875,48593.0,0.0,48
14,337145.0,337145.0,0.0,619,619,0,0.0,0.14541015624999998,0.044586181640625,0.04770065138707454,0.4662959041217566,0.4876006614364734,0,0,0.0,0,0,0,0,2946,791325.0,7778.0,0.079638671875,41155.0,0.0,50,0.0,0.0,0.0,0,0.027197265625,46966.0,0.0,47,0.068310546875,68344.0,0.0,48,0.14541015624999998,100447.0,0.0,49,0.0013183593749999999,0.0,0.0,48,0.0,0.0,0.0,0,0.034814453125,80233.0,0.0,47
15,283053.0,283053.0,0.0,473,473,0,0.0,0.162548828125,0.0474365234375,0.055216880952369575,0.42464712210051825,0.5614438815345528,0,0,0.0,0,0,0,0,2125,645316.0,8121.0,0.085888671875,45245.0,0.0,48,0.0,0.0,0.0,0,0.02080078125,24128.0,0.0,50,0.08740234375,74518.0,0.0,48,0.162548828125,107998.0,0.0,47,0.0,0.0,0.0,9,0.0,0.0,0.0,0,0.0228515625,31164.0,0.0,50
16,232171.0,232171.0,0.0,381,381,0,0.0,0.1720703125,0.04913330078125,0.05955793783762789,0.4049698487049214,0.557955666297685,0,0,0.0,0,0,0,0,2645,673882.0,8623.0,0.087939453125,31537.0,0.0,48,0.0,0.0,0.0,0,0.0158203125,24000.0,0.0,50,0.09877929687499999,63360.0,0.0,49,0.1720703125,89274.0,0.0,46,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.01845703125,24000.0,0.0,46
17,151090.0,151090.0,0.0,200,200,0,0.0,0.16450195312500002,0.045721435546875,0.056682849469837794,0.3941762751093321,0.49774803097491427,0,0,0.0,0,0,0,0,2587,589545.0,9488.0,0.078662109375,0.0,0.0,46,0.002197265625,17699.0,0.0,33,0.011572265625,25500.0,0.0,46,0.09389648437499999,28458.0,0.0,47,0.16450195312500002,53312.0,0.0,49,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.014941406249999999,26121.0,0.0,48
18,228236.0,228236.0,0.0,349,349,0,0.0,0.16591796874999998,0.047583007812499994,0.05709521221090383,0.40987762552658413,0.3684179971608328,0,0,0.0,0,0,0,0,2624,656874.0,8708.0,0.087451171875,41505.0,0.0,50,0.009130859375,39466.0,0.0,50,0.007177734375,24128.0,0.0,47,0.0923828125,23782.0,0.0,46,0.16591796874999998,53704.0,0.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.018603515625,45651.0,0.0,47
19,246766.0,246766.0,0.0,421,421,0,0.0,0.18549804687500002,0.050738525390625,0.06335053330475846,0.39079314482968225,0.44939639172333234,0,0,0.0,0,0,0,0,2814,683022.0,9488.0,0.09516601562499999,39075.0,0.0,47,0.011376953124999999,34523.0,0.0,51,0.002490234375,22628.0,0.0,48,0.09374999999999999,24888.0,0.0,50,0.18549804687500002,92557.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.017626953124999997,33095.0,0.0,48
20,223773.0,223773.0,0.0,366,366,0,0.0,0.196923828125,0.0517822265625,0.06756015163719681,0.37006746479247077,0.49965534269102974,0,0,0.0,0,0,0,0,2569,624355.0,9222.0,0.10141601562500001,43652.0,0.0,49,0.006884765625,12328.0,0.0,46,0.0029785156250000003,39322.0,0.0,50,0.09316406249999999,19912.0,0.0,48,0.196923828125,84431.0,0.0,46,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.012890625,24128.0,0.0,48
21,242925.0,242925.0,0.0,410,410,0,0.0,0.21279296874999998,0.054943847656249996,0.07430477878475508,0.3534946695487546,0.5239863126479358,0,0,0.0,0,0,0,0,2906,743126.0,9648.0,0.11787109375,63877.0,0.0,50,0.005126953125,14960.0,0.0,47,0.000146484375,21659.0,0.0,38,0.09511718749999999,24003.0,0.0,48,0.21279296874999998,95839.0,0.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.00849609375,22587.0,0.0,49
22,223518.0,223518.0,0.0,354,354,0,0.0,0.21943359375,0.055548095703124994,0.07590747010870766,0.3487561911569206,0.4879338576758909,0,0,0.0,0,0,0,0,2619,630952.0,8561.0,0.1154296875,30624.0,0.0,48,0.002783203125,14325.0,0.0,51,0.0,22628.0,0.0,17,0.09580078125,25302.0,0.0,50,0.21943359375,83865.0,0.0,49,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0109375,46774.0,0.0,50
23,191159.0,191159.0,0.0,285,285,0,0.0,0.211083984375,0.056134033203125,0.0715092430738504,0.3812715874751611,0.576393865839431,0,0,0.0,0,0,0,0,3060,646086.0,10321.0,0.10634765624999999,224.0,0.0,47,0.001025390625,17342.0,0.0,46,0.000244140625,24128.0,0.0,16,0.094775390625,20899.0,0.0,50,0.211083984375,46884.0,0.0,47,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.035595703125,81682.0,0.0,47
24,167782.0,167782.0,0.0,228,228,0,0.0,0.20947265625,0.055041503906250004,0.07098224300144393,0.37550537973650966,0.5193644133458881,0,0,0.0,0,0,0,0,2473,579298.0,8826.0,0.099609375,0.0,0.0,46,0.000146484375,6571.0,0.0,20,0.005517578125,46526.0,0.0,44,0.100390625,33009.0,0.0,47,0.20947265625,48256.0,0.0,45,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0251953125,33420.0,0.0,45
25,205115.0,205115.0,0.0,324,324,0,0.0,0.207421875,0.0560546875,0.06880714469117999,0.39892714020998726,0.4130164785608066,0,0,0.0,0,0,0,0,2685,694243.0,8377.0,0.092578125,0.0,0.0,48,0.0,17092.0,0.0,36,0.0,26795.0,0.0,49,0.1015625,24643.0,0.0,48,0.207421875,45928.0,0.0,48,0.0,0.0,0.0,0,0.02197265625,56310.0,0.0,31,0.02490234375,34347.0,0.0,48
26,209876.0,209876.0,0.0,324,324,0,0.0,0.220849609375,0.056549072265625,0.07357037651939884,0.37138953993138546,0.5201845375364491,0,0,0.0,0,0,0,0,2719,588627.0,7910.0,0.085546875,0.0,0.0,48,0.001953125,16208.0,0.0,30,0.00341796875,42199.0,0.0,42,0.11044921875,38293.0,0.0,46,0.220849609375,76688.0,0.0,47,0.0,0.0,0.0,0,0.00732421875,2394.0,0.0,46,0.0228515625,34094.0,0.0,48
27,239643.0,239643.0,0.0,400,400,0,0.0,0.23793945312499998,0.059014892578125,0.0802658929087048,0.3508959267585153,0.5612259694629087,0,0,0.0,0,0,0,0,2832,700768.0,10102.0,0.07880859375,0.0,0.0,46,0.0041015625,26505.0,0.0,48,0.000146484375,20012.0,0.0,30,0.12636718749999998,58854.0,0.0,47,0.23793945312499998,93093.0,0.0,48,0.0,0.0,0.0,0,0.00043945312499999996,0.0,0.0,47,0.024316406250000002,41179.0,0.0,48
28,234032.0,234032.0,0.0,382,382,0,0.0,0.25654296875,0.0609375,0.08463099815376818,0.34143969265571283,0.5334644407602371,0,0,0.0,0,0,0,0,2750,695492.0,8359.0,0.07470703125,10647.0,0.0,47,0.007568359375,28735.0,0.0,47,0.0,21256.0,0.0,17,0.12177734375,27356.0,0.0,48,0.25654296875,104114.0,0.0,46,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.026904296875,41924.0,0.0,47
29,255709.0,255709.0,0.0,430,430,0,0.0,0.269921875,0.06394653320312499,0.08723092921115287,0.3495528549722939,0.5029843493971655,0,0,0.0,0,0,0,0,2816,688600.0,7773.0,0.07568359375,25726.0,0.0,48,0.0171875,41872.0,0.0,48,0.0,31539.0,0.0,37,0.117041015625,10426.0,0.0,48,0.269921875,99030.0,0.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.03173828125,47116.0,0.0,48
30,182654.0,182654.0,0.0,259,259,0,0.0,0.27138671875000003,0.06294555664062501,0.08818442998005917,0.3375327679513933,0.5484563710622259,0,0,0.0,0,0,0,0,1924,578244.0,7733.0,0.08603515625000001,44410.0,0.0,49,0.01142578125,18382.0,0.0,47,0.000244140625,24128.0,0.0,16,0.11015625,0.0,0.0,47,0.27138671875000003,71606.0,0.0,47,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.02431640625,24128.0,0.0,51
31,200426.0,200426.0,0.0,318,318,0,0.0,0.277392578125,0.064483642578125,0.08900781236573391,0.34420577859383006,0.5527476475108011,0,0,0.0,0,0,0,0,2236,611478.0,9290.0,0.085888671875,32089.0,0.0,49,0.009521484375,16314.0,0.0,48,0.0,22628.0,0.0,17,0.103125,0.0,0.0,48,0.277392578125,68362.0,0.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.03994140625,61033.0,0.0,46
32,136925.0,136925.0,0.0,160,160,0,0.0,0.28393554687499994,0.06170654296874999,0.09100114682674879,0.3149770740442862,0.672044002190979,0,0,0.0,0,0,0,0,2505,607773.0,6532.0,0.07705078124999999,0.0,0.0,49,0.0067382812499999995,13804.0,0.0,48,0.000244140625,21384.0,0.0,16,0.09609374999999999,0.0,0.0,48,0.28393554687499994,74758.0,0.0,49,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.029589843749999997,26979.0,0.0,49
33,144248.0,144248.0,0.0,179,179,0,0.0,0.290869140625,0.0603515625,0.09284180701863538,0.29704512640331165,0.6373398591314943,0,0,0.0,0,0,0,0,2255,558496.0,6613.0,0.069580078125,0.0,0.0,51,0.007958984374999999,22496.0,0.0,47,0.000146484375,24128.0,0.0,17,0.089208984375,0.0,0.0,47,0.290869140625,74868.0,0.0,47,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.025048828125,22756.0,0.0,48
34,150937.0,150937.0,0.0,200,200,0,0.0,0.296630859375,0.059014892578125,0.09441635128272569,0.2809320579459322,0.6543433684252355,0,0,0.0,0,0,0,0,2503,630061.0,6680.0,0.06298828125,0.0,0.0,45,0.00439453125,12258.0,0.0,49,0.004541015625,43791.0,0.0,43,0.08217773437499999,0.0,0.0,48,0.296630859375,70410.0,0.0,49,0.000732421875,1850.0,0.0,1,0.0,0.0,0.0,0,0.020654296875,22628.0,0.0,46
35,242118.0,242118.0,0.0,390,390,0,0.0,0.30449218749999996,0.06115112304687499,0.09579744926203361,0.28950899690679155,0.43523612453431726,0,0,0.0,0,0,0,0,2654,768200.0,8921.0,0.066650390625,27749.0,0.0,48,0.0,0.0,0.0,30,0.009130859375,49246.0,0.0,43,0.07529296875,0.0,0.0,47,0.30449218749999996,76620.0,0.0,51,0.0109375,41681.0,0.0,47,0.006591796875,24066.0,0.0,24,0.01611328125,22756.0,0.0,48
36,278217.0,226836.0,51381.0,483,418,65,0.18467958464076537,0.6052942816570359,0.10042374809775448,0.19255095559228463,0.21384188463074932,0.44078048789254365,0,1,0.0,0,0,0,0,2702,759497.0,8733.0,0.070556640625,29546.0,0.0,49,0.001953125,12086.0,0.0,18,0.01220703125,44849.0,0.0,47,0.0685546875,0.0,0.0,46,0.6052942816570359,84029.0,51381.0,49,0.01650390625,39985.0,0.0,49,0.0,5448.0,0.0,42,0.0283203125,62274.0,0.0,49
37,285984.0,266100.0,0.0,488,472,0,0.0,0.296923828125,0.065667724609375,0.09063004919488693,0.3442637100466021,0.3427543149267085,1,0,19884.0,16,0,0,0,2626,721955.0,8156.0,0.074267578125,34589.0,0.0,45,0.011669921875,43391.0,0.0,48,0.01533203125,49051.0,0.0,46,0.06181640625,0.0,0.0,46,0.296923828125,47925.0,0.0,46,0.022607421875000002,40209.0,0.0,49,0.0,0.0,0.0,0,0.042724609375,70819.0,0.0,47
38,234526.0,234526.0,0.0,381,381,0,0.0,0.29267578125,0.066033935546875,0.08894890329402942,0.3553095886585095,0.44689714573224215,0,0,0.0,0,0,0,0,2458,670268.0,8889.0,0.07265624999999999,33025.0,0.0,49,0.00556640625,16688.0,0.0,49,0.0185546875,44376.0,0.0,47,0.054931640625,0.0,0.0,47,0.29267578125,23652.0,0.0,48,0.0291015625,40053.0,0.0,46,0.0,0.0,0.0,0,0.05478515625,76732.0,0.0,49
39,251361.0,251361.0,0.0,420,420,0,0.0,0.28828125,0.067730712890625,0.08749062091934888,0.37472999343335917,0.4101257752793783,0,0,0.0,0,0,0,0,2513,596877.0,7387.0,0.074365234375,42364.0,0.0,49,0.0008789062499999999,8172.0,0.0,47,0.0212890625,46688.0,0.0,49,0.052294921875,15076.0,0.0,49,0.28828125,24128.0,0.0,47,0.03466796875,38355.0,0.0,50,0.0,0.0,0.0,0,0.070068359375,76578.0,0.0,47
40,232984.0,232984.0,0.0,391,391,0,0.0,0.283447265625,0.06846923828125,0.0858145189304778,0.38897868727514273,0.4205717989218136,0,0,0.0,0,0,0,0,2176,568428.0,7373.0,0.07563476562499999,38931.0,0.0,49,0.000146484375,15223.0,0.0,42,0.023974609374999997,49793.0,0.0,50,0.046142578125,2652.0,0.0,48,0.283447265625,22628.0,0.0,49,0.040283203125,36137.0,0.0,50,0.00048828125,699.0,0.0,0,0.07763671875,66921.0,0.0,46
41,213933.0,213933.0,0.0,332,332,0,0.0,0.28256835937499997,0.067340087890625,0.08567738245512778,0.3818615617438346,0.28026590100638904,0,0,0.0,0,0,0,0,1816,579694.0,7548.0,0.074267578125,35322.0,0.0,49,0.0,14800.0,0.0,35,0.01904296875,26530.0,0.0,50,0.044970703125,17958.0,0.0,48,0.28256835937499997,37334.0,0.0,49,0.046484375,39711.0,0.0,48,0.0,554.0,0.0,4,0.07138671875,41724.0,0.0,48
42,237141.0,237141.0,0.0,388,388,0,0.0,0.291845703125,0.07021484375,0.08825108510720006,0.38764056751328113,0.37537846681931764,0,0,0.0,0,0,0,0,2462,651267.0,9811.0,0.081103515625,51073.0,0.0,47,0.0,0.0,0.0,0,0.021728515625,43790.0,0.0,49,0.046923828125,23350.0,0.0,48,0.291845703125,53426.0,0.0,47,0.052734375,42820.0,0.0,48,0.0,0.0,0.0,0,0.0673828125,22682.0,0.0,48
43,250649.0,250649.0,0.0,422,422,0,0.0,0.286669921875,0.07265625,0.08597359332824887,0.41663666752144224,0.31231971801204006,0,0,0.0,0,0,0,0,2800,674126.0,9963.0,0.087646484375,54879.0,0.0,49,0.001953125,13209.0,0.0,19,0.024072265625,42442.0,0.0,47,0.0595703125,47956.0,0.0,49,0.286669921875,33046.0,0.0,48,0.058642578125,37861.0,0.0,48,0.0,0.0,0.0,0,0.0626953125,21256.0,0.0,48
44,284747.0,284747.0,0.0,473,473,0,0.0,0.30058593749999996,0.07546997070312499,0.09038113615136861,0.4108153344159219,0.2715853898372935,0,0,0.0,0,0,0,0,2278,677928.0,9518.0,0.09150390624999999,52793.0,0.0,48,0.005078124999999999,30323.0,0.0,46,0.01845703125,25500.0,0.0,46,0.05859374999999999,29408.0,0.0,46,0.30058593749999996,61412.0,0.0,49,0.065380859375,42535.0,0.0,46,0.0,0.0,0.0,0,0.06416015624999999,42776.0,0.0,49
45,302125.0,276210.0,25915.0,530,490,40,0.08577575506826617,0.48565338785354695,0.10128894887231837,0.148136358937687,0.31857858275169754,0.2652184526272232,0,0,0.0,0,0,0,0,2302,650991.0,8333.0,0.083935546875,22756.0,0.0,48,0.014013671874999998,43401.0,0.0,47,0.013916015625,24128.0,0.0,48,0.0556640625,19108.0,0.0,51,0.48565338785354695,71065.0,25915.0,46,0.070849609375,42387.0,0.0,49,0.0078125,19926.0,0.0,11,0.078466796875,59354.0,0.0,50
46,196463.0,188632.0,7831.0,320,309,11,0.039859922733542504,0.4409470663118936,0.0932531489139867,0.13488785216112772,0.32338741984430774,0.17794508380712837,0,0,0.0,0,0,0,0,2049,563864.0,6716.0,0.07939453125,24000.0,0.0,47,0.01201171875,26816.0,0.0,51,0.008935546875,22628.0,0.0,50,0.057373046875,25490.0,0.0,49,0.4409470663118936,27242.0,7831.0,46,0.07646484375,39647.0,0.0,50,0.0,4315.0,0.0,41,0.0708984375,26325.0,0.0,47
47,208450.0,208450.0,0.0,325,325,0,0.0,0.29267578125,0.07562255859375,0.08788440512795107,0.4254279917335141,0.384515471336051,0,0,0.0,0,0,0,0,2313,580355.0,6788.0,0.07485351562499999,20012.0,0.0,48,0.014306640625,28111.0,0.0,48,0.0041015625,24128.0,0.0,50,0.072802734375,54008.0,0.0,49,0.29267578125,22948.0,0.0,49,0.06752929687499999,5853.0,0.0,50,0.0,0.0,0.0,0,0.0787109375,53390.0,0.0,50
48,219424.0,219424.0,0.0,345,345,0,0.0,0.28798828125,0.07604370117187499,0.08622055925605049,0.43752936918955454,0.428098111418987,0,0,0.0,0,0,0,0,2351,631434.0,10090.0,0.07060546875,24128.0,0.0,46,0.02255859375,42654.0,0.0,48,0.0035156249999999997,33619.0,0.0,47,0.06904296874999999,24047.0,0.0,47,0.28798828125,22756.0,0.0,49,0.060498046874999996,0.0,0.0,48,0.0,0.0,0.0,0,0.09414062499999999,72220.0,0.0,47
49,164249.0,164249.0,0.0,236,236,0,0.0,0.28330078124999997,0.073199462890625,0.08455184994888162,0.42840840825301807,0.44505369895707014,0,0,0.0,0,0,0,0,2212,525521.0,7834.0,0.0662109375,21256.0,0.0,46,0.02119140625,26445.0,0.0,47,0.008642578125,47161.0,0.0,47,0.06357421875,9194.0,0.0,49,0.28330078124999997,19884.0,0.0,48,0.05302734375,0.0,0.0,51,0.0,0.0,0.0,0,0.0896484375,40309.0,0.0,48
50,163997.0,163997.0,0.0,230,230,0,0.0,0.278759765625,0.07133178710937499,0.08310051778889949,0.4242350888702879,0.4728722171747033,0,0,0.0,0,0,0,0,2583,619690.0,7276.0,0.071337890625,41612.0,0.0,47,0.019775390625,19038.0,0.0,47,0.011962890625,51660.0,0.0,48,0.05859375,7547.0,0.0,48,0.278759765625,20012.0,0.0,48,0.0462890625,0.0,0.0,46,0.0,0.0,0.0,0,0.083935546875,24128.0,0.0,48
51,269941.0,269941.0,0.0,458,458,0,0.0,0.274658203125,0.0755615234375,0.08226923979002147,0.45757871454891075,0.47208232539703054,0,0,0.0,0,0,0,0,2492,641239.0,9379.0,0.0978515625,90934.0,0.0,46,0.018603515625,17536.0,0.0,49,0.014941406249999999,49888.0,0.0,48,0.07568359375,54312.0,0.0,48,0.274658203125,21475.0,0.0,49,0.039257812499999996,0.0,0.0,48,0.0,0.0,0.0,0,0.08349609375,35796.0,0.0,49
52,280306.0,280306.0,0.0,488,488,0,0.0,0.28125,0.07872314453125001,0.0857313866210058,0.457463628353245,0.48094047219823977,0,0,0.0,0,0,0,0,2520,679756.0,8754.0,0.10302734375,68559.0,0.0,50,0.011572265625,0.0,0.0,48,0.01728515625,47052.0,0.0,50,0.101806640625,83532.0,0.0,48,0.28125,45486.0,0.0,48,0.0322265625,0.0,0.0,48,0.0,0.0,0.0,0,0.0826171875,35677.0,0.0,50
