epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
42,466921.0,414126.0,52795.0,2486,2074,412,0.1130705194240565,0.5648899360204169,0.35583141835055593,0.10531278860574222,0.9194608768064351,0.27953470715602813,1,0.0,0,0.237890625,11040.0,0.0,248,0.46530220520319654,32480.0,11328.0,249,0.2890625,74474.0,0.0,247,0.301708984375,106514.0,0.0,254,0.27978515625,46983.0,0.0,256,0.4085490493308339,48456.0,10903.0,250,0.5648899360204169,57660.0,30564.0,253,0.299462890625,89314.0,0.0,248
43,512237.0,423477.0,88760.0,3017,2378,639,0.17327916569868992,0.48877142535856277,0.36480477662995997,0.07948142255222035,0.9546821762459577,0.2714268492904648,0,0.0,0,0.32236328125,61456.0,0.0,249,0.284912109375,19932.0,0.0,252,0.283740234375,88674.0,0.0,255,0.42373071709978766,106956.0,23146.0,248,0.43440080764005246,61369.0,14842.0,248,0.4140645598162768,59642.0,13874.0,246,0.26645507812499997,16248.0,0.0,251,0.48877142535856277,97960.0,36898.0,245
44,551305.0,393181.0,158124.0,2845,1805,1040,0.2868176417772371,0.5026578528235743,0.4191616346550052,0.09715009677587567,0.9490201159699122,0.1705868348736177,0,0.0,0,0.5024897465563338,69666.0,27186.0,258,0.4725550669333667,77974.0,25341.0,249,0.2654296875,72359.0,0.0,250,0.4870906807918691,95388.0,36419.0,252,0.4528316436021313,37788.0,12270.0,253,0.5026578528235743,91099.0,36568.0,252,0.24785156249999998,30188.0,0.0,250,0.4223868365327664,76843.0,20340.0,247
45,596013.0,374781.0,221232.0,3474,1812,1662,0.37118653452189737,0.6246696185831027,0.42823868534768206,0.15156877353167472,0.8886754697495212,0.21254758704927545,3,0.0,0,0.6246696185831027,82519.0,53607.0,251,0.4821954381921896,70609.0,26143.0,254,0.247998046875,67277.0,0.0,250,0.5782947782013966,110276.0,62380.0,251,0.3009765625,55364.0,0.0,252,0.374776234288495,62136.0,9329.0,246,0.224853515625,25744.0,0.0,252,0.5921452885162728,122088.0,69773.0,249
46,480378.0,375232.0,105146.0,2492,1740,752,0.21888179725133078,0.5754308498536658,0.37806427419427824,0.11880339842799802,0.9101271491255525,0.266851312924405,1,0.0,0,0.491158129519057,36512.0,13952.0,248,0.28696289062499997,31250.0,0.0,251,0.23935546875,101640.0,0.0,249,0.42455592772520545,99059.0,24077.0,255,0.4190144907697103,63920.0,15065.0,249,0.3825188581865874,40916.0,7388.0,250,0.205517578125,25972.0,0.0,249,0.5754308498536658,81109.0,44664.0,249
47,483127.0,371905.0,111222.0,2833,1988,845,0.23021275979193828,0.5593185774707088,0.3825992373814339,0.12077107558817361,0.9093877777284086,0.29051962527451347,2,0.0,0,0.3427026591169694,17440.0,1888.0,250,0.3806091570547181,29824.0,5280.0,248,0.251806640625,107029.0,0.0,254,0.5513363417073431,95770.0,48646.0,254,0.5593185774707088,64192.0,33424.0,249,0.46110450745173204,70055.0,21984.0,248,0.2404296875,74323.0,0.0,253,0.273486328125,24494.0,0.0,248
48,433706.0,412010.0,21696.0,2164,2006,158,0.050024671090554314,0.38927977995068874,0.31498466606499875,0.054219781971903594,0.971222346569607,0.2648931534265144,0,0.0,0,0.3197864996693118,30240.0,736.0,253,0.3668994494721331,49918.0,6016.0,252,0.235693359375,110069.0,0.0,248,0.3075124067684508,67117.0,1500.0,248,0.38927977995068874,23450.0,4675.0,248,0.3745339582844056,52162.0,8769.0,250,0.26455078125,70326.0,0.0,245,0.26162109375,30424.0,0.0,249
49,422088.0,361272.0,60816.0,2212,1976,236,0.1440836981861599,0.5503897933467721,0.32230369946412357,0.09068799114791197,0.926636759181622,0.3327297862057197,1,0.0,0,0.32659682472153284,19392.0,1344.0,248,0.3411890713946837,16864.0,1824.0,246,0.25400390625,94761.0,0.0,250,0.5503897933467721,116250.0,57648.0,250,0.285205078125,34330.0,0.0,248,0.2830078125,47104.0,0.0,250,0.27714843749999996,50064.0,0.0,248,0.260888671875,43323.0,0.0,251
50,545053.0,455693.0,89360.0,2898,2353,545,0.16394735924763248,0.5164972386439356,0.3687609506194436,0.10108649466922737,0.9301076505658562,0.303920215098348,0,0.0,0,0.506756281027236,47136.0,19008.0,246,0.263232421875,7552.0,0.0,250,0.259130859375,135253.0,0.0,253,0.5164972386439356,74821.0,32419.0,253,0.43859133779003057,96498.0,24844.0,249,0.36755681514078786,85829.0,11077.0,250,0.3388988229785582,61936.0,2012.0,251,0.259423828125,36028.0,0.0,255
51,477442.0,371298.0,106144.0,2829,2034,795,0.22231810356022255,0.5665620974554216,0.4018464810387523,0.1264630681527688,0.9098856592847802,0.17178212222636424,2,0.0,0,0.5652734631315562,48768.0,25888.0,252,0.252099609375,28055.0,0.0,246,0.24287109375,95450.0,0.0,250,0.5665620974554216,69771.0,38096.0,250,0.5184755509182039,62605.0,28144.0,252,0.31628898158007246,58169.0,2020.0,248,0.42247648166691865,45812.0,11356.0,248,0.3307245704328459,68812.0,640.0,248
