epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
30,113509.0,113509.0,0.0,92,92,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.16800760292135286,92,1505.3568375924015,1230.1801132278633,3494.653762482241,3876.1231337008267,3945.1323009432203,3952.7999861923745,0,0.06103453703948845,0,0.0,22916.0,0.0,16,0.000244140625,16576.0,0.0,11,0.0,16941.0,0.0,16,0.0,8671.0,0.0,8,0.000244140625,9361.0,0.0,6,0.0,11790.0,0.0,10,0.0,13922.0,0.0,12,0.0,13332.0,0.0,11
31,85198.0,85198.0,0.0,62,62,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.21506373389046485,62,910.7719397754821,853.8025994882337,1477.6756771202372,1619.1752584146848,1715.8983983222608,1726.6454138675472,0,0.0,0,0.0,14667.0,0.0,12,0.000146484375,11413.0,0.0,8,0.000244140625,9000.0,0.0,5,0.0,7521.0,0.0,6,0.0,4500.0,0.0,4,0.0,7500.0,0.0,5,0.0,12945.0,0.0,9,0.0,17652.0,0.0,13
32,60550.0,60550.0,0.0,83,83,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.2823658133773712,83,678.7662401052489,611.3451223056763,1126.3944554329967,1205.459540490678,1228.986104204975,1231.6001668398967,0,0.03440800798178513,0,0.000244140625,12861.0,0.0,13,0.0,5257.0,0.0,11,0.0,4028.0,0.0,10,0.0,3680.0,0.0,7,0.0,10701.0,0.0,10,0.0,4024.0,0.0,7,0.0,6067.0,0.0,11,0.0,13932.0,0.0,15
33,1500.0,1500.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.8749999999998332,1,526.0118712391704,526.0118712391704,526.0118712391704,526.0118712391704,526.0118712391704,526.0118712391704,0,0.0,0,0.0,1500.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
34,12000.0,12000.0,0.0,8,8,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.218749999999986,8,623.1989577721542,636.5703171003843,723.3721553724258,740.3639867141657,744.1871487660571,744.6119445496006,0,0.0,0,0.0,1500.0,0.0,1,0.0,3000.0,0.0,2,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1
35,7500.0,7500.0,0.0,5,5,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.37499999999997513,5,631.7051531041507,555.5072593067307,803.8177037100307,819.384385280516,822.8868886338752,823.2760556731373,0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
36,7500.0,7500.0,0.0,5,5,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.5749999999999718,5,739.8120370310731,717.2805519821122,893.6306012487039,915.0170150212944,919.8289581201273,920.363618464442,0,0.0,0,0.0,3000.0,0.0,2,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1
37,19500.0,19500.0,0.0,13,13,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.4134615384615288,13,984.9805090694438,854.5902914600447,1734.5423969708381,1823.085210126601,1843.0073430866478,1845.2209134155419,0,0.10730164927722799,0,0.0,4500.0,0.0,3,0.0,4500.0,0.0,3,0.0,4500.0,0.0,3,0.0,1500.0,0.0,1,0.0,3000.0,0.0,2,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0
38,19500.0,19500.0,0.0,13,13,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.5673076923076816,13,1487.7574995849461,1574.3122042072937,2569.4972529949614,2757.903127625361,2800.2944494172007,2805.004596282961,0,0.20898290305761608,0,0.0,3000.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6000.0,0.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4500.0,0.0,3,0.0,6000.0,0.0,4
39,7500.0,7500.0,0.0,5,5,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.5749999999999718,5,609.1813763557002,662.4134985946584,673.6108888883143,674.2979085712135,674.4524879998658,674.4696634919383,0,0.005901437061970883,0,0.0,1500.0,0.0,1,0.0,3000.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
40,9000.0,9000.0,0.0,6,6,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.2499999999999809,6,625.7336962666595,618.6471031483961,758.9012226015329,788.2907268349081,794.9033652874176,795.6381028932519,0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
41,31500.0,31500.0,0.0,21,21,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.3511904761904705,21,2229.5994946786004,2339.5632450128905,3874.7623711633496,3886.2815304749647,3888.873341320078,3889.1613203028683,0,0.25039107573797353,0,0.0,7500.0,0.0,5,0.0,1500.0,0.0,1,0.0,6000.0,0.0,4,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,4500.0,0.0,3,0.0,1500.0,0.0,1,0.0,7500.0,0.0,5
42,7500.0,7500.0,0.0,5,5,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.37499999999997513,5,556.5790288239252,563.0957364493515,626.1143829246051,636.8537817154266,639.2701464433615,639.538631413132,0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
43,10500.0,10500.0,0.0,7,7,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.33928571428569687,7,639.9570495894046,606.585121572949,920.807893519732,964.3582763147493,974.1571124436282,975.2458720135037,0,0.05103701062095034,0,0.0,3000.0,0.0,2,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1
44,4500.0,4500.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.6249999999999516,3,589.3445244628625,580.337410349166,604.7427083082497,606.9120681268349,607.4001740860166,607.4544080814812,0,0.051596155108829506,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
45,21000.0,21000.0,0.0,14,14,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.4107142857142767,14,972.2789876190612,764.6956145244185,1775.7115166624076,1879.7124082695505,1903.112608881158,1905.7126311713364,0,0.2465977161915747,0,0.0,6000.0,0.0,4,0.0,4500.0,0.0,3,0.0,3000.0,0.0,2,0.0,1500.0,0.0,1,0.0,3000.0,0.0,2,0.0,0.0,0.0,0,0.0,3000.0,0.0,2,0.0,0.0,0.0,0
46,6000.0,6000.0,0.0,4,4,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.49999999999996625,4,606.9398759809555,604.7423931848025,635.5284614637494,636.9316035764292,637.2473105517821,637.2823891045991,0,0.029102416810634763,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.000244140625,1500.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
47,10500.0,10500.0,0.0,7,7,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.4821428571428379,7,618.959622301627,588.2748401889112,773.3626742512919,792.0381344575621,796.2401130039729,796.7069995091297,0,0.09764965281589338,0,0.0,3000.0,0.0,2,0.0,3000.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,1500.0,0.0,1
48,4500.0,4500.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.6249999999999516,3,586.5782631514594,574.2837713249028,635.0108343550004,640.4087955132313,641.6233367738332,641.758285802789,0,0.08835913304092652,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1500.0,0.0,1
