epoch,bucket,queue,bytes
0,0,3,0.0
0,1,5,0.0
0,2,5,0.0
0,3,1,6432.0
0,4,4,9632.0
0,5,4,18138.0
0,6,7,37913.0
0,7,4,0.0
0,8,3,0.0
0,9,6,0.0
0,10,5,0.0
0,11,5,0.0
0,12,3,63844.0
0,13,5,0.0
0,14,4,0.0
0,15,3,0.0
0,16,5,13829.0
0,17,6,0.0
0,18,1,0.0
0,19,2,0.0
0,20,2,0.0
0,21,2,35752.0
0,22,2,25728.0
0,23,2,0.0
0,24,7,13900.0
0,25,5,2176.0
0,26,6,19500.0
0,27,4,0.0
0,28,2,2147.0
0,29,4,15136.0
0,30,4,37120.0
0,31,4,12725.0
0,32,5,0.0
0,33,7,42164.0
0,34,4,16308.0
0,35,5,0.0
0,36,4,17760.0
0,37,1,0.0
0,38,7,19675.0
0,39,5,12256.0
0,40,1,0.0
0,41,4,0.0
0,42,0,0.0
0,43,2,8717.0
0,44,2,2140.0
0,45,7,0.0
0,46,3,0.0
0,47,3,0.0
0,48,1,44701.0
0,49,3,12167.0
0,50,0,6656.0
0,51,6,0.0
0,52,3,0.0
0,53,0,11008.0
0,54,5,0.0
0,55,2,0.0
0,56,1,0.0
0,57,2,0.0
0,58,6,4352.0
0,59,3,40142.0
0,60,4,0.0
0,61,6,0.0
0,62,7,0.0
0,63,3,0.0
0,64,7,0.0
0,65,3,11656.0
0,66,3,0.0
0,67,2,0.0
0,68,1,0.0
0,69,5,0.0
0,70,1,0.0
0,71,3,0.0
0,72,4,12966.0
0,73,1,0.0
0,74,4,0.0
0,75,5,10560.0
0,76,3,54232.0
0,77,1,19584.0
0,78,2,0.0
0,79,3,0.0
0,80,0,0.0
0,81,1,0.0
0,82,4,8682.0
0,83,6,3872.0
0,84,6,7744.0
0,85,7,0.0
0,86,3,9536.0
0,87,4,0.0
0,88,2,18463.0
0,89,4,0.0
0,90,4,32662.0
0,91,4,0.0
0,92,5,22476.0
0,93,4,16628.0
0,94,7,5600.0
0,95,3,0.0
0,96,0,0.0
0,97,0,0.0
0,98,6,0.0
0,99,0,0.0
0,100,1,21638.0
0,101,1,0.0
0,102,0,23670.0
0,103,5,0.0
0,104,0,0.0
0,105,5,9984.0
0,106,0,0.0
0,107,5,18000.0
0,108,5,0.0
0,109,6,0.0
0,110,2,4704.0
0,111,0,9408.0
0,112,7,0.0
0,113,2,23798.0
0,114,7,0.0
0,115,7,0.0
0,116,2,18128.0
0,117,4,0.0
0,118,1,4320.0
0,119,4,139.0
0,120,4,40419.0
0,121,2,0.0
0,122,1,0.0
0,123,2,14242.0
0,124,4,0.0
0,125,7,18599.0
0,126,5,16756.0
0,127,7,0.0
1,0,3,0.0
1,1,5,0.0
1,2,5,0.0
1,3,1,9408.0
1,4,4,9632.0
1,5,4,0.0
1,6,7,35704.0
1,7,4,0.0
1,8,3,0.0
1,9,6,0.0
1,10,5,0.0
1,11,5,0.0
1,12,3,52455.0
1,13,5,0.0
1,14,4,0.0
1,15,3,0.0
1,16,5,0.0
1,17,6,0.0
1,18,1,0.0
1,19,2,0.0
1,20,2,0.0
1,21,2,32897.0
1,22,2,26336.0
1,23,2,0.0
1,24,7,12834.0
