epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
36,278217.0,229993.0,48224.0,483,423,60,0.1733323269246661,0.5867044128505824,0.09763614730944781,0.18666277236903298,0.21482069012332802,0.44078048789254365,0,0,0.0,0,0,0,0,2354,686628.0,8605.0,0.070556640625,29546.0,0.0,46,0.001953125,12086.0,0.0,18,0.01015625,44849.0,0.0,50,0.068701171875,0.0,0.0,48,0.5867044128505824,84029.0,48224.0,51,0.01630859375,39985.0,0.0,48,0.0,5448.0,0.0,42,0.026708984374999998,62274.0,0.0,49
37,285984.0,285984.0,0.0,488,488,0,0.0,0.298974609375,0.06541748046875001,0.09145265933461971,0.3384838276437332,0.3427543149267085,0,0,0.0,0,0,0,0,2218,652559.0,6526.0,0.073486328125,34589.0,0.0,47,0.0119140625,43391.0,0.0,47,0.013330078124999999,49051.0,0.0,47,0.061962890624999996,0.0,0.0,46,0.298974609375,47925.0,0.0,48,0.022558593749999998,40209.0,0.0,48,0.0,0.0,0.0,0,0.041113281249999994,70819.0,0.0,47
38,234526.0,234526.0,0.0,381,381,0,0.0,0.296923828125,0.065313720703125,0.09049529606063385,0.34249717293650384,0.4769460528896574,0,0,0.0,0,0,0,0,2305,634946.0,7453.0,0.06708984375,10269.0,0.0,50,0.005859375,16688.0,0.0,48,0.015673828125,44376.0,0.0,51,0.055078125,0.0,0.0,47,0.296923828125,46408.0,0.0,50,0.028466796875000002,40053.0,0.0,48,0.0,0.0,0.0,0,0.05341796875,76732.0,0.0,48
39,251361.0,251361.0,0.0,420,420,0,0.0,0.2953125,0.06707763671875,0.08979267078127348,0.3581737341198762,0.4234054805638099,0,0,0.0,0,0,0,0,2838,631196.0,7058.0,0.065478515625,18236.0,0.0,50,0.0008789062499999999,8172.0,0.0,49,0.018798828125,46688.0,0.0,49,0.052587890625,15076.0,0.0,48,0.2953125,48256.0,0.0,45,0.035693359375,38355.0,0.0,44,0.0,0.0,0.0,0,0.06787109375,76578.0,0.0,50
40,232984.0,232984.0,0.0,391,391,0,0.0,0.29282226562499997,0.067962646484375,0.08876995573372481,0.36954248907416204,0.4312012842083568,0,0,0.0,0,0,0,0,1972,530666.0,6391.0,0.06459960937499999,17675.0,0.0,47,0.000146484375,15223.0,0.0,42,0.022216796875,49793.0,0.0,47,0.046728515625,2652.0,0.0,46,0.29282226562499997,43884.0,0.0,49,0.0412109375,36137.0,0.0,48,0.00048828125,699.0,0.0,0,0.07548828125,66921.0,0.0,47
41,213933.0,213933.0,0.0,332,332,0,0.0,0.2955078125,0.06710205078125,0.08982491917844089,0.35817728538713556,0.3677453922489744,0,0,0.0,0,0,0,0,1635,528277.0,7292.0,0.06181640625,13938.0,0.0,47,0.0,14800.0,0.0,35,0.017431640624999998,26530.0,0.0,47,0.045263671875,17958.0,0.0,50,0.2955078125,58718.0,0.0,49,0.047216796875,39711.0,0.0,48,0.0,554.0,0.0,4,0.069580078125,41724.0,0.0,47
42,237141.0,220565.0,16576.0,388,371,17,0.06989934258521273,0.40872069347394896,0.08235229371549362,0.12582710078769854,0.2998953576291602,0.43964824724530893,0,0,0.0,0,0,0,0,2164,569546.0,7362.0,0.06376953125,25573.0,0.0,50,0.0,0.0,0.0,0,0.0201171875,43790.0,0.0,49,0.04697265625,23350.0,0.0,49,0.40872069347394896,78926.0,16576.0,47,0.053466796875,42820.0,0.0,48,0.0,0.0,0.0,0,0.065771484375,22682.0,0.0,46
43,250649.0,233350.0,17299.0,422,405,17,0.06901683230334026,0.4536019604640379,0.09095317474550473,0.13951980912967066,0.29823440922688493,0.3154914841072569,0,0,0.0,0,0,0,0,2211,549724.0,7557.0,0.06884765625,32251.0,0.0,47,0.001708984375,13209.0,0.0,20,0.022705078125,42442.0,0.0,46,0.060449218750000006,47956.0,0.0,46,0.4536019604640379,55674.0,17299.0,49,0.059375,37861.0,0.0,48,0.0,0.0,0.0,0,0.0609375,21256.0,0.0,49
44,284747.0,239217.0,45530.0,473,408,65,0.1598963290219031,0.5628593433587967,0.1051413534667246,0.17508606204961724,0.2650389514092335,0.3254665545203279,0,0,0.0,0,0,0,0,2061,586628.0,5903.0,0.070166015625,27293.0,0.0,47,0.0046875,30323.0,0.0,47,0.016699218749999998,25500.0,0.0,48,0.05869140625,29408.0,0.0,48,0.5628593433587967,86912.0,45530.0,47,0.06538085937499999,42535.0,0.0,49,0.0,0.0,0.0,0,0.06264648437499999,42776.0,0.0,48
45,302125.0,233299.0,68826.0,530,442,88,0.22780637153495994,0.6668918707648701,0.12084927681435878,0.20808998551701785,0.25221134736397416,0.3916677699627631,0,0,0.0,0,0,0,0,2776,631833.0,6382.0,0.0615234375,0.0,0.0,49,0.013232421875,43401.0,0.0,49,0.011572265625,24128.0,0.0,52,0.05654296875,19108.0,0.0,47,0.6668918707648701,93821.0,68826.0,48,0.071630859375,42387.0,0.0,47,0.0078125,19926.0,0.0,11,0.077587890625,59354.0,0.0,47
46,196463.0,182400.0,14063.0,320,303,17,0.07158090836442449,0.4356100918039619,0.08939999194424524,0.13385380824074328,0.30847655420287423,0.3491452589037112,0,0,0.0,0,0,0,0,2189,564744.0,6674.0,0.054345703125,0.0,0.0,49,0.012158203125,26816.0,0.0,48,0.0067382812499999995,22628.0,0.0,49,0.058984375,25490.0,0.0,46,0.4356100918039619,51242.0,14063.0,48,0.077783203125,39647.0,0.0,47,0.0,4315.0,0.0,41,0.069580078125,26325.0,0.0,48
47,208450.0,208450.0,0.0,325,325,0,0.0,0.29677734375,0.072576904296875,0.08990611337585729,0.3945484259104908,0.45593067881986005,0,0,0.0,0,0,0,0,2303,567789.0,6788.0,0.0474609375,0.0,0.0,47,0.013671875,28111.0,0.0,50,0.001904296875,24128.0,0.0,50,0.07412109374999999,54008.0,0.0,49,0.29677734375,42960.0,0.0,46,0.069287109375,5853.0,0.0,45,0.0,0.0,0.0,0,0.077392578125,53390.0,0.0,50
48,219424.0,219424.0,0.0,345,345,0,0.0,0.294580078125,0.0729248046875,0.0891847006365818,0.40069847953634413,0.49988492598804046,0,0,0.0,0,0,0,0,2098,579195.0,7327.0,0.0404296875,0.0,0.0,48,0.021630859375,42654.0,0.0,50,0.0021484375,33619.0,0.0,42,0.0701171875,24047.0,0.0,48,0.294580078125,46884.0,0.0,49,0.06240234375,0.0,0.0,47,0.0,0.0,0.0,0,0.09208984375,72220.0,0.0,50
49,164249.0,164249.0,0.0,236,236,0,0.0,0.292236328125,0.07001953124999999,0.0885303998772348,0.38482034807445475,0.5129445232543262,0,0,0.0,0,0,0,0,2102,511004.0,6270.0,0.033398437499999996,0.0,0.0,48,0.019970703125,26445.0,0.0,49,0.0064453125,47161.0,0.0,50,0.064892578125,9194.0,0.0,48,0.292236328125,41140.0,0.0,48,0.055810546875,0.0,0.0,45,0.0,0.0,0.0,0,0.08740234375,40309.0,0.0,50
50,163997.0,163997.0,0.0,230,230,0,0.0,0.290185546875,0.067889404296875,0.08770969990759027,0.37465470384797295,0.4766741159899255,0,0,0.0,0,0,0,0,2122,533457.0,5408.0,0.034130859374999996,18856.0,0.0,48,0.018603515625,19038.0,0.0,48,0.01005859375,51660.0,0.0,48,0.059619140625,7547.0,0.0,50,0.290185546875,42768.0,0.0,48,0.049072265625,0.0,0.0,46,0.0,0.0,0.0,0,0.08144531249999999,24128.0,0.0,51
51,269941.0,269941.0,0.0,458,458,0,0.0,0.2888671875,0.072113037109375,0.08655161667827037,0.40974821124501976,0.39559431505402975,0,0,0.0,0,0,0,0,2349,607341.0,6951.0,0.05751953125,68178.0,0.0,49,0.017578125,17536.0,0.0,48,0.012548828125,49888.0,0.0,50,0.077197265625,54312.0,0.0,46,0.2888671875,44231.0,0.0,47,0.042041015625,0.0,0.0,48,0.0,0.0,0.0,0,0.08115234375,35796.0,0.0,48
52,280306.0,280306.0,0.0,488,488,0,0.0,0.29960937499999996,0.07568359375,0.09116336799165467,0.4080148687279027,0.47669957118292094,0,0,0.0,0,0,0,0,2046,599986.0,8103.0,0.061230468749999996,48675.0,0.0,48,0.01025390625,0.0,0.0,50,0.01484375,47052.0,0.0,51,0.103369140625,83532.0,0.0,47,0.29960937499999996,65370.0,0.0,47,0.035302734375,0.0,0.0,46,0.0,0.0,0.0,0,0.080859375,35677.0,0.0,46
