epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
129,467436.0,377543.0,89893.0,2528,1897,631,0.1923108190212132,0.5959126539753588,0.3805762150426436,0.10027529734539604,0.93508350985168,0.2895048733944323,0,0.33696425293063687,0,0.281884765625,44026.0,0.0,253,0.26103515625,15328.0,0.0,258,0.3429464129307258,72784.0,7595.0,251,0.5959126539753588,57152.0,33824.0,250,0.3950667536859881,106798.0,20066.0,251,0.45843222648889653,63688.0,20224.0,250,0.3771492650953343,18880.0,3328.0,250,0.33218248628984537,88780.0,4856.0,251
130,396684.0,361945.0,34739.0,1893,1728,165,0.08757348418388418,0.4261285032698468,0.32065143618604564,0.05265158596667485,0.9737456029931006,0.2087965483861205,0,0.2850762697889586,0,0.254150390625,21162.0,0.0,251,0.275927734375,37654.0,0.0,251,0.279345703125,48291.0,0.0,246,0.33523630038034063,51319.0,5090.0,250,0.4261285032698468,84226.0,22357.0,254,0.3234987704971704,52492.0,3036.0,252,0.3691058279454004,33408.0,4128.0,248,0.301818259270607,68132.0,128.0,253
131,462147.0,405526.0,56621.0,2613,2168,445,0.12251729428082381,0.4388740123007895,0.35343868833548825,0.07148407104787297,0.9607012497936653,0.2729231716315368,0,0.36164538459875145,0,0.24916992187499998,19264.0,0.0,252,0.30390625,65871.0,0.0,252,0.3853345683649764,73210.0,11122.0,253,0.43279253712016164,34752.0,9888.0,248,0.29091796875,75085.0,0.0,247,0.29677734375,60408.0,0.0,251,0.4388740123007895,23939.0,7168.0,248,0.42973690452297864,109618.0,28443.0,251
132,434117.0,427414.0,6703.0,1784,1732,52,0.01544053791950093,0.37274334881756555,0.2943190571528536,0.03394181668450632,0.9868751121064396,0.24680126555744142,0,0.3477498610766787,0,0.24492187499999998,18656.0,0.0,250,0.29692382812499996,88996.0,0.0,251,0.290771484375,72750.0,0.0,251,0.37274334881756555,33152.0,4480.0,248,0.27568359375,67883.0,0.0,247,0.2958984375,57362.0,0.0,252,0.27890624999999997,24503.0,0.0,252,0.2987036396552635,70815.0,2223.0,250
133,607366.0,431507.0,175859.0,3488,2356,1132,0.289543701820648,0.5639214789117057,0.4217368507607777,0.12037584478949813,0.92466769115436,0.30359659579232257,0,0.3845180380382115,0,0.23540039062499998,17760.0,0.0,250,0.41163233782421116,58642.0,12646.0,251,0.5164217344569232,149337.0,62802.0,250,0.5639214789117057,36608.0,20192.0,249,0.30009765625,101057.0,0.0,251,0.3034772710564601,64612.0,96.0,249,0.48120989213544224,58592.0,19587.0,253,0.5617340448264794,120758.0,60536.0,250
134,513748.0,364103.0,149645.0,2623,1781,842,0.29128093929319376,0.503085904920762,0.4078416739211179,0.10013564025278979,0.9431445110257205,0.3366538653191833,0,0.339140881387926,0,0.214013671875,9536.0,0.0,248,0.34176522761239775,34542.0,3958.0,252,0.4798397486018946,134289.0,48301.0,248,0.5014392155669527,53408.0,20672.0,255,0.4225905669410742,107037.0,25125.0,254,0.3136121272087626,50028.0,2300.0,252,0.503085904920762,38368.0,15584.0,252,0.48638692864209965,86540.0,33705.0,250
135,551898.0,405608.0,146290.0,2993,2014,979,0.26506709573145715,0.6033331864236879,0.41211923711056264,0.12713203994006425,0.9131067921174815,0.25076372808018843,1,0.3453648250191017,0,0.2015625,15072.0,0.0,250,0.3520160627513035,57699.0,4808.0,253,0.45822825662930444,120681.0,38261.0,247,0.6033331864236879,53888.0,32992.0,246,0.3802812101826525,84713.0,14520.0,253,0.289453125,64404.0,0.0,252,0.5729812689289594,50848.0,27776.0,246,0.43909828696859365,104593.0,27933.0,251
136,543104.0,393321.0,149783.0,2729,1747,982,0.2757906404666504,0.5804852081892232,0.3961108760768889,0.13427777805846255,0.8969297801241841,0.2791136688369076,0,0.3445998345535979,0,0.1845703125,11968.0,0.0,245,0.5297843832323873,59502.0,28827.0,249,0.35193980546923687,104185.0,10782.0,249,0.32544901418874284,43777.0,2754.0,246,0.3489369772985503,77228.0,8441.0,249,0.28798828125,66927.0,0.0,249,0.5597330264869709,50129.0,26055.0,251,0.5804852081892232,129388.0,72924.0,251
137,582656.0,427060.0,155596.0,2859,1968,891,0.2670460786467482,0.5525341424239691,0.370941294593523,0.1332973883244483,0.885636270650828,0.30016467692772375,0,0.3696276331200813,0,0.198974609375,36381.0,0.0,250,0.27817382812499997,63080.0,0.0,250,0.5444473082251345,155195.0,75874.0,247,0.287548828125,18634.0,0.0,249,0.29326171875,79089.0,0.0,252,0.293603515625,57923.0,0.0,251,0.5525341424239691,60538.0,30564.0,250,0.5189864060990804,111816.0,49158.0,249
138,634811.0,459742.0,175069.0,2865,1991,874,0.2757812955352061,0.5966093928980482,0.3900871562136413,0.12710897300428556,0.9040147232831488,0.29990560182479475,1,0.37929756224935174,0,0.18632812499999998,40933.0,0.0,252,0.3809445700584722,73196.0,9791.0,253,0.5010575993113734,160392.0,64778.0,247,0.271142578125,13152.0,0.0,250,0.4040080969347226,118986.0,23682.0,252,0.29453125,65670.0,0.0,251,0.5966093928980482,65475.0,38841.0,252,0.48607563738151427,97007.0,37977.0,252
139,440625.0,391210.0,49415.0,2338,2035,303,0.11214751773049621,0.46840112377913123,0.3424188999379831,0.07576397697963627,0.9533284088110149,0.24638212765957412,0,0.2615091669339648,0,0.238330078125,43840.0,0.0,249,0.37756535365631605,41230.0,7459.0,254,0.29443359375,96844.0,0.0,249,0.259423828125,14624.0,0.0,248,0.4328015749857287,70080.0,18634.0,250,0.34977333644773034,56592.0,5208.0,250,0.46840112377913123,39342.0,13262.0,248,0.3186223106349582,78073.0,4852.0,250
140,636329.0,454089.0,182240.0,3700,2690,1010,0.2863927308043476,0.5311863042351146,0.44599360811010436,0.0828442461731093,0.9666469675649965,0.22056730873494668,0,0.45660668317880404,0,0.27221679687499994,43296.0,0.0,248,0.5311863042351146,87609.0,39045.0,244,0.4166640111179057,145167.0,32865.0,249,0.5021467796331829,79168.0,27724.0,246,0.3969220558290889,64028.0,12524.0,252,0.503097113377198,69005.0,27989.0,247,0.5290876331196939,41504.0,19008.0,247,0.4166281706936509,106552.0,23085.0,248
141,601015.0,413386.0,187629.0,3226,2177,1049,0.31218688385481175,0.5723113415938261,0.4543459774986176,0.07914473718076608,0.9705497812634752,0.18614697636498234,0,0.3941808599022085,0,0.30332031249999997,42336.0,0.0,247,0.5078420305129565,61903.0,25720.0,247,0.37340429464893143,101777.0,15389.0,250,0.5723113415938261,80974.0,44124.0,249,0.4467512198114945,92823.0,27135.0,249,0.5016649339246841,80902.0,32725.0,252,0.49175950887616804,34080.0,13280.0,249,0.43771417812087987,106220.0,29256.0,250
142,515147.0,356030.0,159117.0,2598,1676,922,0.308876883685627,0.661628358438658,0.4302471364057172,0.11418630138407594,0.9341991500782728,0.26651688741271884,1,0.398269376772364,0,0.27275390625,16128.0,0.0,253,0.45228927303252164,34956.0,12183.0,249,0.30552084676159974,59634.0,1235.0,254,0.661628358438658,87108.0,64992.0,248,0.36162280892558774,109546.0,13822.0,249,0.42626089177587234,78921.0,20068.0,252,0.4863053876151543,38208.0,14080.0,251,0.4755956184463442,90646.0,32737.0,254
143,467861.0,370912.0,96949.0,2473,1938,535,0.2072175282829725,0.5393282985478824,0.37235424290180763,0.09794496426121918,0.9352863065913879,0.27683622913643124,0,0.31944125498933273,0,0.263671875,16512.0,0.0,247,0.28876953125,55779.0,0.0,248,0.32507749595482044,55081.0,3989.0,251,0.3405722420460251,31808.0,2112.0,249,0.4853964965233169,119133.0,43941.0,250,0.284326171875,60045.0,0.0,251,0.5393282985478824,43936.0,21056.0,247,0.4516918320174159,85567.0,25851.0,249
144,406108.0,370204.0,35904.0,1998,1837,161,0.0884099796113347,0.461950758791056,0.3341695004007688,0.06577339871866134,0.9627042091205414,0.35547871502161943,0,0.24965489995435916,0,0.30981445312499994,38656.0,0.0,249,0.255908203125,15896.0,0.0,249,0.2986328125,60438.0,0.0,248,0.461950758791056,15584.0,5696.0,252,0.4115567663020058,92872.0,20721.0,250,0.30458984375,77901.0,0.0,251,0.278466796875,12407.0,0.0,252,0.35243636873808876,92354.0,9487.0,244
145,528408.0,351304.0,177104.0,3019,2127,892,0.33516525109385104,0.6232459230924072,0.4219012013438934,0.1169721522752209,0.9286192478941221,0.27216090596660125,1,0.3341111934368917,0,0.499793916634966,47981.0,18854.0,250,0.248876953125,18528.0,0.0,251,0.3809136943358587,87809.0,14107.0,248,0.4710446557010872,52832.0,16608.0,253,0.5030134779597643,98686.0,40127.0,247,0.36375067740206396,67079.0,10341.0,250,0.2845703125,36285.0,0.0,256,0.6232459230924072,119208.0,77067.0,249
146,490250.0,390693.0,99557.0,2718,2034,684,0.2030739418663943,0.5346140427457117,0.40037229313789774,0.09622646638886986,0.9453900150465839,0.19977103518612926,0,0.40541278812412623,0,0.4469613397171359,58465.0,17070.0,251,0.4123642178891715,95838.0,15192.0,247,0.30481000257700697,82460.0,600.0,251,0.5346140427457117,39232.0,18880.0,254,0.42905165984455207,65481.0,18167.0,248,0.29204101562499996,67422.0,0.0,248,0.265283203125,19084.0,0.0,251,0.5178528635796037,62268.0,29648.0,253
147,505053.0,415823.0,89230.0,2595,2068,527,0.17667452722783514,0.4966567730337952,0.3674235541507399,0.08130980008681182,0.9533138867466756,0.26836267678837644,0,0.3039439517332771,0,0.4966567730337952,49232.0,19479.0,252,0.29150390625,50263.0,0.0,246,0.4834959334988636,98722.0,37040.0,249,0.3363447473404237,24064.0,2144.0,250,0.37119039258840786,116427.0,15133.0,252,0.3980384773694286,82537.0,15434.0,248,0.28896484375,31552.0,0.0,250,0.273193359375,52256.0,0.0,249
148,535603.0,410324.0,125279.0,2818,2097,721,0.23390272272560042,0.6117408327542033,0.3898903883041171,0.10544248878492338,0.9318461412131002,0.2586012867739722,1,0.37742843431410067,0,0.6117408327542033,72667.0,45193.0,248,0.3597143523759331,62361.0,7807.0,248,0.34352741550779126,101742.0,9960.0,249,0.285791015625,18912.0,0.0,250,0.4643210514856192,109689.0,36027.0,248,0.3344568151185371,68860.0,5048.0,249,0.272021484375,19616.0,0.0,251,0.4475501391908529,81756.0,21244.0,247
149,473402.0,365553.0,107849.0,2563,1933,630,0.22781695049873,0.5361519820787191,0.37340857056765336,0.08612212918918997,0.9494928732203519,0.2446588734310371,0,0.3418186210720969,0,0.4754791707043283,71914.0,26524.0,248,0.3833238340649877,55240.0,8828.0,248,0.5361519820787191,117078.0,54679.0,251,0.285791015625,24128.0,0.0,250,0.29821401958560523,54833.0,768.0,253,0.37390549443689897,69588.0,10082.0,253,0.28056640625,25632.0,0.0,250,0.3538366417956875,54989.0,6968.0,247
150,485803.0,334348.0,151455.0,2842,1883,959,0.311762175202705,0.5230125722163843,0.4113261930854669,0.10175919810733221,0.942326535433347,0.30802635018721536,0,0.35721337654672747,0,0.48146106046394377,85375.0,30009.0,253,0.42507426090377154,27800.0,8412.0,252,0.5082679607891781,108981.0,45469.0,252,0.26352539062499997,8992.0,0.0,249,0.28447265625,57611.0,0.0,248,0.49664134656045744,66804.0,26312.0,250,0.30815429687499996,35040.0,0.0,253,0.5230125722163843,95200.0,41253.0,252
151,411596.0,380183.0,31413.0,2194,1990,204,0.07631998367331054,0.4321709027522065,0.3332994152323123,0.05395160996324416,0.9744667130838905,0.20908791630628043,0,0.21306065663933038,0,0.30985227267288196,39174.0,1713.0,249,0.290380859375,44052.0,0.0,248,0.29091796875,81745.0,0.0,249,0.27158203125,25952.0,0.0,247,0.30742187499999996,78757.0,0.0,249,0.3751885009713456,56172.0,8628.0,252,0.38888091108706446,31424.0,5408.0,249,0.4321709027522065,54320.0,15664.0,254
152,591698.0,391088.0,200610.0,3538,2257,1281,0.33904120007165756,0.6002005655818052,0.4323066275606237,0.11175440649917182,0.9373599737590881,0.255452105634969,1,0.40767109168347515,0,0.43981265533293223,59122.0,15614.0,251,0.5905916264333244,100967.0,57083.0,245,0.4616319356299065,110790.0,34581.0,253,0.26337890625,19232.0,0.0,247,0.35592604999139715,96631.0,10865.0,249,0.4206578892838324,75028.0,18611.0,246,0.3262533919817915,22848.0,1280.0,247,0.6002005655818052,107080.0,62576.0,249
153,536136.0,379438.0,156698.0,2960,1980,980,0.2922728561409786,0.5834378751528531,0.42354492337050487,0.08781819915174123,0.9587817223942631,0.2192797163406297,0,0.2959743474581475,0,0.3650133310787238,41235.0,6014.0,251,0.5834378751528531,67056.0,37888.0,256,0.4538294258692528,99205.0,30841.0,251,0.260302734375,38352.0,0.0,255,0.4806833514747334,110202.0,39748.0,246,0.4060909443766122,80572.0,16852.0,255,0.39177657762082824,36787.0,6738.0,256,0.4472251470160354,62727.0,18617.0,257
154,461508.0,354116.0,107392.0,2294,1786,508,0.23269802473629878,0.5124648124882989,0.3653874622445147,0.08774644393413043,0.9454742706433558,0.27793126012983493,0,0.32928690700519053,0,0.3427110821759248,33750.0,2560.0,247,0.38256468100453417,43540.0,7228.0,246,0.49605671943708934,82549.0,34787.0,252,0.272021484375,44176.0,0.0,253,0.5124648124882989,134887.0,57357.0,249,0.3476031841002705,53405.0,5460.0,248,0.290771484375,28828.0,0.0,249,0.27890624999999997,40373.0,0.0,249
155,436471.0,353139.0,83332.0,2069,1671,398,0.1909221918523792,0.5223819352140631,0.3581740792632284,0.091097052950803,0.9392427378617961,0.27529635416785947,0,0.30812137523696914,0,0.3972207964483754,28128.0,5472.0,252,0.4176105365869702,31742.0,8852.0,254,0.27377929687499997,47745.0,0.0,247,0.258251953125,29376.0,0.0,252,0.5223819352140631,124819.0,56868.0,248,0.29355468749999997,73426.0,0.0,252,0.431890303356419,48275.0,12140.0,250,0.270703125,52960.0,0.0,251
156,503534.0,423060.0,80474.0,2701,2135,566,0.15981840352389282,0.4924298639030988,0.3610748880026668,0.08970035827946014,0.9418719632309825,0.23966455095385775,0,0.3024152805735697,0,0.39469815958139853,27616.0,5376.0,249,0.274951171875,69244.0,0.0,252,0.47641270282435344,91678.0,30887.0,249,0.282177734375,44568.0,0.0,252,0.4185642370874838,109799.0,25243.0,252,0.29477539062499997,75297.0,0.0,249,0.4924298639030988,49248.0,18968.0,250,0.25458984375,36084.0,0.0,252
157,488356.0,402744.0,85612.0,2938,2311,627,0.17530653867260734,0.5971941208156648,0.38138110804898073,0.1043905949194755,0.9303008008110176,0.1754043157041172,0,0.3633215157163784,0,0.46355847083947366,32544.0,11008.0,247,0.28764648437499996,41560.0,0.0,250,0.39862045155605363,85577.0,16311.0,250,0.283349609375,42928.0,0.0,252,0.42146097743065386,87065.0,21150.0,252,0.290185546875,69334.0,0.0,248,0.5971941208156648,62510.0,37143.0,253,0.309033203125,66838.0,0.0,250
158,425397.0,358328.0,67069.0,2374,1890,484,0.15766213678046587,0.5968398876404442,0.3591275450435537,0.09979611175725565,0.9283154770016786,0.2028184848506216,0,0.3387605983286846,0,0.2806640625,14400.0,0.0,248,0.29160156249999997,44881.0,0.0,250,0.38203167147220785,68584.0,12739.0,251,0.271142578125,33780.0,0.0,250,0.36449794888991427,76323.0,10382.0,253,0.300439453125,70262.0,0.0,252,0.5968398876404442,56960.0,33816.0,247,0.38580319609586367,60207.0,10132.0,245
159,558027.0,387990.0,170037.0,3147,2050,1097,0.30471106236794937,0.5924063276951936,0.39683523225748973,0.12431728190176555,0.910631356342878,0.3141409376248816,1,0.48429535714758526,0,0.27890624999999997,23264.0,0.0,252,0.5890859409140196,160185.0,90049.0,248,0.29794921875,72738.0,0.0,252,0.26689453125,38828.0,0.0,248,0.33032727969860387,77672.0,6122.0,254,0.3701056891894169,59044.0,8048.0,250,0.44900662056268403,31776.0,9600.0,252,0.5924063276951936,94520.0,56218.0,252
160,466734.0,376997.0,89737.0,2903,2214,689,0.19226583021592558,0.5160635138880187,0.39561963804654054,0.07631302667697097,0.9641263450905324,0.1250407084120717,0,0.33211894857703617,0,0.28745117187499997,55135.0,0.0,250,0.42444952719011875,39564.0,11192.0,250,0.3705415928680702,64135.0,8635.0,250,0.3699933479252825,66732.0,6396.0,246,0.28916015624999997,66679.0,0.0,250,0.5160635138880187,80060.0,34643.0,252,0.44372188045542865,38952.0,11090.0,251,0.46357591392040554,55477.0,17781.0,248
161,466088.0,308993.0,157095.0,2748,1734,1014,0.3370500849624956,0.5642599735145999,0.4271466914110248,0.11793126674029113,0.9291727623088646,0.2753546540567442,0,0.36010284454715885,0,0.29550781249999997,28448.0,0.0,248,0.256494140625,21332.0,0.0,246,0.511050162697935,130250.0,55322.0,248,0.5642599735145999,54228.0,29868.0,253,0.2865234375,50988.0,0.0,253,0.47153908447509985,77858.0,26757.0,253,0.5430255109652349,53624.0,26064.0,246,0.4887734090103284,49360.0,19084.0,253
162,452521.0,352165.0,100356.0,2366,1794,572,0.22177092333836393,0.5189483737141477,0.34871402362148546,0.10131698257273936,0.9221551865562211,0.362308876273145,0,0.35020262296706145,0,0.28095703125,16128.0,0.0,248,0.23305664062499998,24052.0,0.0,251,0.5189483737141477,138770.0,60523.0,254,0.32441286244067713,77226.0,2662.0,250,0.27670898437499997,51746.0,0.0,254,0.5120177389315175,77636.0,32928.0,249,0.29648595010080636,19840.0,64.0,251,0.3471246075347353,47123.0,4179.0,252
163,522389.0,404346.0,118043.0,3053,2294,759,0.22596762182970884,0.6034957583191577,0.39307745076949574,0.12144231287336124,0.9128654177759071,0.2653274188392172,0,0.35634929388764236,0,0.3272012055190386,35296.0,1024.0,251,0.27041015625,54612.0,0.0,252,0.4827990972956667,104952.0,38524.0,252,0.5447546862434063,51603.0,26137.0,256,0.30283203124999997,117907.0,0.0,250,0.31532393690369664,53664.0,2588.0,250,0.297802734375,22400.0,0.0,252,0.6034957583191577,81955.0,49770.0,250
164,514253.0,373825.0,140428.0,2550,1756,794,0.2730718148459994,0.5817354244598965,0.38827296193794636,0.11854810071952422,0.914727923160194,0.38474909237282007,0,0.3375940456076259,0,0.5817354244598965,47584.0,27328.0,246,0.25180664062499997,37232.0,0.0,250,0.46513993018450933,128204.0,42218.0,248,0.275537109375,26232.0,0.0,249,0.4703404049009584,152261.0,50326.0,248,0.298779296875,59108.0,0.0,253,0.274365234375,9312.0,0.0,251,0.4884796547082071,54320.0,20556.0,250
165,589194.0,411837.0,177357.0,3557,2315,1242,0.30101630362834597,0.6185772969546475,0.4158208164988556,0.12831151573349064,0.9130602744030843,0.2510421015828399,0,0.42461687053392083,0,0.6185772969546475,75328.0,47488.0,250,0.30380859375,57080.0,0.0,251,0.4897273359632075,116082.0,44626.0,255,0.281640625,42421.0,0.0,252,0.47149098280441654,143060.0,49067.0,248,0.295166015625,50928.0,0.0,246,0.298291015625,38355.0,0.0,250,0.5678646662685733,65940.0,36176.0,251
166,542795.0,377405.0,165390.0,2980,2030,950,0.30470066968192355,0.5830817543887665,0.4058960128124057,0.11529802046153201,0.9253356280673875,0.294236083604307,0,0.38706184996130466,0,0.35520949734124363,32440.0,3601.0,250,0.258544921875,22740.0,0.0,248,0.3121456554484167,85144.0,2035.0,251,0.29653320312500003,46878.0,0.0,252,0.5732797663890132,140704.0,77068.0,253,0.4218290799482016,82727.0,20351.0,254,0.4465442239836041,42245.0,12200.0,251,0.5830817543887665,89917.0,50135.0,247
167,545281.0,432228.0,113053.0,2663,1951,712,0.20732979876430643,0.5546054778632533,0.3933579670471826,0.09372592760258958,0.9462768101730584,0.21234487356060416,0,0.3211922759153763,0,0.5546054778632533,52079.0,26626.0,251,0.25693359374999997,39980.0,0.0,252,0.29677734375,73612.0,0.0,252,0.3044921875,74062.0,0.0,252,0.4210244329753293,113855.0,28826.0,244,0.4644087600034925,87282.0,28393.0,253,0.40547937764509845,26464.0,6048.0,256,0.4431425628902873,77947.0,23160.0,253
168,522267.0,420610.0,101657.0,2569,1855,714,0.19464565059634212,0.4854428759587276,0.39422754205031124,0.08357111791413402,0.9569941265949082,0.22707279035435857,0,0.3224729218426159,0,0.4436404395900705,29664.0,8800.0,253,0.24272460937499998,48295.0,0.0,251,0.3009219983008461,88785.0,814.0,250,0.4854428759587276,90631.0,33658.0,253,0.35457854293931623,98077.0,10792.0,252,0.47463910266082976,79524.0,27776.0,250,0.4671865705115831,26056.0,9888.0,253,0.3846861970661169,61235.0,9929.0,249
169,591877.0,467655.0,124222.0,2893,2234,659,0.20987806588193117,0.5080410209601681,0.38253279677495156,0.0875736012410897,0.950200571866486,0.21242863804472867,0,0.3061031788981298,0,0.37192893138874883,48108.0,6714.0,250,0.27373046874999996,57948.0,0.0,249,0.29208984374999997,80791.0,0.0,249,0.36131172694660163,60429.0,7351.0,249,0.4596200667376773,146572.0,46305.0,249,0.5080410209601681,82003.0,34144.0,249,0.300146484375,39219.0,0.0,249,0.49339383129141623,76807.0,29708.0,250
170,532404.0,320207.0,212197.0,3250,1810,1440,0.398563872547914,0.5983359878818897,0.4775086032501628,0.11034613761812632,0.9493058296443653,0.18418954403047283,0,0.3505177418679631,0,0.5516429421358139,50490.0,25973.0,253,0.243603515625,28848.0,0.0,253,0.4391667456614847,81674.0,23267.0,252,0.5924251240606265,63540.0,37180.0,252,0.4773505018109776,97254.0,34838.0,248,0.39866641592286634,71802.0,14821.0,248,0.5188775929026436,49013.0,22547.0,247,0.5983359878818897,89783.0,53571.0,251
171,482116.0,390117.0,91999.0,2350,1796,554,0.1908233703092198,0.5124434994172338,0.37738821015858387,0.08617186485158172,0.9504456683476086,0.21183387400542575,0,0.2736700920974032,0,0.38901447707363696,46633.0,8047.0,249,0.213720703125,30195.0,0.0,248,0.288720703125,85408.0,0.0,249,0.5124434994172338,60166.0,25552.0,248,0.43958148595667873,103134.0,29607.0,248,0.36601995079437627,67726.0,9260.0,252,0.38382242179847176,38794.0,6837.0,252,0.42578243997827353,50060.0,12696.0,246
172,540311.0,451573.0,88738.0,2694,2059,635,0.16423504241075942,0.5731377801197284,0.36433680636607596,0.1000761304872722,0.9298439715467075,0.235417426260061,0,0.31288313056528505,0,0.35845619101043513,42387.0,5117.0,251,0.21269531249999998,57111.0,0.0,246,0.3814894683934994,132933.0,19731.0,251,0.5731377801197284,68319.0,37321.0,256,0.28916015624999997,80586.0,0.0,248,0.38600356772923666,74745.0,12572.0,246,0.2978515625,23488.0,0.0,250,0.41590041242570847,60742.0,13997.0,250
173,553374.0,397591.0,155783.0,3130,2065,1065,0.2815148525228863,0.5882033209215186,0.4168929160701623,0.11561918841536288,0.9285784298550703,0.16655553025620984,0,0.32500490106582236,0,0.482905774572194,61959.0,22508.0,249,0.25761718749999996,75082.0,0.0,250,0.5214798332285141,110659.0,50217.0,251,0.5882033209215186,67988.0,39368.0,246,0.282421875,75193.0,0.0,248,0.4379158109730188,76540.0,21157.0,250,0.29282226562499997,21248.0,0.0,251,0.47177726074105286,64705.0,22533.0,252
174,507277.0,362663.0,144614.0,2835,1751,1084,0.28507896080445144,0.5791234073447282,0.42328871201634566,0.13068430503322281,0.9129771322109344,0.12406017816695791,0,0.35376092844221674,0,0.5325847881516281,73316.0,34491.0,249,0.2220703125,49111.0,0.0,248,0.2953125,77677.0,0.0,250,0.4530431951282583,47832.0,14580.0,251,0.26689453125,60625.0,0.0,247,0.5176729348727376,87282.0,38049.0,246,0.5196080268834129,47520.0,20672.0,253,0.5791234073447282,63914.0,36822.0,247
175,538135.0,479271.0,58864.0,2683,2310,373,0.10938519144824232,0.4420008596766367,0.3519269030493115,0.058467707178627745,0.9731402101195351,0.23537936577252894,0,0.28128555837585884,0,0.34356480231519415,64267.0,5405.0,251,0.253076171875,65731.0,0.0,250,0.4000427070884661,122273.0,24071.0,248,0.32914111621001185,38012.0,2208.0,246,0.28813476562499996,104898.0,0.0,245,0.40144810508319206,61498.0,12784.0,252,0.4420008596766367,33152.0,9344.0,253,0.358006696520991,48304.0,5052.0,250
176,428433.0,379929.0,48504.0,1992,1598,394,0.11321256765935371,0.46482366220502747,0.34812591651708535,0.08297284039561363,0.9462468814574252,0.24239233439067442,0,0.2675064781411107,0,0.293115234375,60754.0,0.0,253,0.22573242187499998,26460.0,0.0,252,0.29355468749999997,76846.0,0.0,249,0.46482366220502747,44920.0,14992.0,248,0.292578125,93865.0,0.0,251,0.44905586646652546,63456.0,20460.0,248,0.43184922406462223,37632.0,10144.0,248,0.3342981106505078,24500.0,2908.0,251
177,679518.0,493492.0,186026.0,4070,2608,1462,0.2737616957902509,0.636881041515238,0.4414062531906552,0.12613002896720685,0.9245128577704035,0.10607187741899393,0,0.4177671384356096,0,0.5313672761802992,83252.0,37800.0,248,0.273828125,74312.0,0.0,254,0.3613637778756986,104392.0,13138.0,254,0.636881041515238,90804.0,60932.0,251,0.297900390625,109536.0,0.0,256,0.47470697936507855,88462.0,29519.0,252,0.5828500806427594,67272.0,37793.0,250,0.3723523543211675,61488.0,6844.0,250
178,617458.0,428351.0,189107.0,3508,2064,1444,0.3062669849609199,0.6208449173441232,0.4473517811710309,0.12359942247232464,0.9290771285263999,0.13719273213724636,0,0.3739211915240535,0,0.35354888867074896,64227.0,7142.0,250,0.287548828125,90072.0,0.0,250,0.4605631305750927,101792.0,34209.0,249,0.4017839022067343,39572.0,8728.0,254,0.30029296875,80572.0,0.0,250,0.566532027652791,96429.0,51384.0,251,0.6208449173441232,63626.0,40940.0,248,0.5876995860437575,81168.0,46704.0,253
179,495163.0,371023.0,124140.0,2839,1811,1028,0.2507053232975803,0.5786317334254104,0.4098886559550974,0.122657884827886,0.917811224587372,0.15352646502262868,0,0.3548263927558698,0,0.35681852692158217,47643.0,5749.0,249,0.26484375,32564.0,0.0,249,0.27861328125,59762.0,0.0,250,0.5727231425087167,73392.0,39200.0,251,0.33829499431405574,82289.0,6857.0,248,0.35308129241381625,80577.0,9050.0,251,0.5361025268071979,46536.0,21920.0,247,0.5786317334254104,72400.0,41364.0,248
180,515398.0,431107.0,84291.0,2592,2091,501,0.16354545419268185,0.48622537912492814,0.371078198153058,0.07889098097464316,0.9567560789453452,0.22182420187893603,0,0.34663864026858676,0,0.48622537912492814,98335.0,36164.0,249,0.29658203125,70185.0,0.0,248,0.27626953125,94602.0,0.0,247,0.35250456442756517,35764.0,4248.0,252,0.290185546875,52977.0,0.0,253,0.4801868511126123,87036.0,31051.0,247,0.4265695222951888,29183.0,7584.0,251,0.3601021588891695,47316.0,5244.0,252
181,545352.0,407568.0,137784.0,3294,2273,1021,0.2526514984817141,0.6101365955867273,0.4234656894519314,0.0974134780932757,0.9497417707163515,0.1338071557452798,0,0.3871715356745832,0,0.49062719774950203,78205.0,29816.0,252,0.31538786511530875,93255.0,912.0,251,0.282861328125,58699.0,0.0,247,0.6101365955867273,83096.0,50820.0,250,0.4007463395197793,67136.0,12780.0,248,0.4158104527498187,70966.0,16458.0,253,0.39016990525633377,38431.0,6758.0,255,0.4819858315129818,55564.0,20240.0,250
182,530243.0,410948.0,119295.0,2538,1705,833,0.22498175364879833,0.5529281211533393,0.4189507713393163,0.07826049577039798,0.9662819035851735,0.2279443104387986,0,0.339933139466093,0,0.47058249321385304,45382.0,15629.0,254,0.44748639549257285,91325.0,28731.0,249,0.34797978600816215,136985.0,9600.0,249,0.46036869761946936,56080.0,17976.0,250,0.27802734375,55257.0,0.0,254,0.396021060532853,57952.0,12080.0,246,0.5529281211533393,53618.0,27123.0,251,0.39821227294428063,33644.0,8156.0,251
