epoch,bucket,queue,bytes
0,0,0,0.0
0,1,4,62867491.0
0,2,0,0.0
0,3,1,0.0
0,4,0,0.0
0,5,5,0.0
0,6,0,0.0
0,7,7,0.0
0,8,1,62457364.0
0,9,2,0.0
0,10,4,63008740.0
0,11,7,0.0
0,12,6,62561290.0
0,13,3,1745433501.0
0,14,3,0.0
0,15,5,0.0
0,16,3,126493928.0
0,17,4,0.0
0,18,5,0.0
0,19,0,1754890059.0
0,20,2,0.0
0,21,7,63113379.0
0,22,3,0.0
0,23,3,0.0
0,24,4,0.0
0,25,0,0.0
0,26,7,0.0
0,27,4,0.0
0,28,4,0.0
0,29,0,0.0
0,30,1,0.0
0,31,0,0.0
0,32,1,0.0
0,33,2,0.0
0,34,3,0.0
0,35,0,62796752.0
0,36,2,1749196209.0
0,37,0,0.0
0,38,2,0.0
0,39,4,0.0
0,40,5,0.0
0,41,3,62257693.0
0,42,2,0.0
0,43,5,0.0
0,44,7,0.0
0,45,0,1756161650.0
0,46,7,0.0
0,47,6,0.0
0,48,2,62545325.0
0,49,7,62450342.0
0,50,4,0.0
0,51,6,0.0
0,52,3,0.0
0,53,6,63217131.0
0,54,4,62725475.0
0,55,7,0.0
0,56,2,0.0
0,57,1,0.0
0,58,6,0.0
0,59,3,0.0
0,60,7,61881611.0
0,61,3,0.0
0,62,3,0.0
0,63,0,63081024.0
0,64,2,0.0
0,65,3,0.0
0,66,5,0.0
0,67,3,0.0
0,68,7,0.0
0,69,7,0.0
0,70,4,62249385.0
0,71,5,64068764.0
0,72,0,0.0
0,73,7,0.0
0,74,4,62593889.0
0,75,2,0.0
0,76,6,0.0
0,77,2,0.0
0,78,3,63243669.0
0,79,1,0.0
0,80,4,0.0
0,81,1,0.0
0,82,6,0.0
0,83,6,0.0
0,84,4,0.0
0,85,4,0.0
0,86,4,0.0
0,87,5,0.0
0,88,7,0.0
0,89,0,0.0
0,90,2,0.0
0,91,4,0.0
0,92,4,0.0
0,93,7,0.0
0,94,5,0.0
0,95,3,0.0
0,96,0,0.0
0,97,0,0.0
0,98,3,0.0
0,99,3,0.0
0,100,5,0.0
0,101,0,61914048.0
0,102,7,0.0
0,103,1,0.0
0,104,1,0.0
0,105,5,0.0
0,106,3,0.0
0,107,1,3505507424.0
0,108,3,0.0
0,109,0,0.0
0,110,2,0.0
0,111,6,0.0
0,112,7,0.0
0,113,7,0.0
0,114,0,0.0
0,115,6,62341187.0
0,116,3,0.0
0,117,6,0.0
0,118,1,0.0
0,119,7,0.0
0,120,7,0.0
0,121,2,0.0
0,122,3,0.0
0,123,3,125254526.0
0,124,5,0.0
0,125,4,0.0
0,126,0,62507839.0
0,127,1,0.0
