epoch,bucket,queue,bytes
0,0,3,0.0
0,1,1,0.0
0,2,4,0.0
0,3,7,22756.0
0,4,0,0.0
0,5,6,0.0
0,6,3,0.0
0,7,6,0.0
0,8,2,0.0
0,9,4,0.0
0,10,2,0.0
0,11,6,0.0
0,12,3,0.0
0,13,0,0.0
0,14,1,0.0
0,15,1,0.0
0,16,7,0.0
0,17,4,0.0
0,18,7,26811.0
0,19,4,24961.0
0,20,5,27802.0
0,21,7,8128.0
0,22,2,0.0
0,23,2,0.0
0,24,3,35659.0
0,25,2,0.0
0,26,4,24128.0
0,27,1,0.0
0,28,4,0.0
0,29,0,40425.0
0,30,7,0.0
0,31,1,0.0
0,32,6,0.0
0,33,7,0.0
0,34,1,0.0
0,35,2,24902.0
0,36,0,0.0
0,37,0,0.0
0,38,4,0.0
0,39,5,0.0
0,40,4,0.0
0,41,0,0.0
0,42,4,0.0
0,43,3,0.0
0,44,3,29831.0
0,45,7,16168.0
0,46,3,0.0
0,47,0,0.0
0,48,5,0.0
0,49,5,0.0
0,50,5,0.0
0,51,3,0.0
0,52,6,0.0
0,53,3,0.0
0,54,6,0.0
0,55,1,15120.0
0,56,3,0.0
0,57,0,0.0
0,58,2,0.0
0,59,6,0.0
0,60,1,0.0
0,61,0,0.0
0,62,5,0.0
0,63,4,0.0
0,64,7,0.0
0,65,1,0.0
0,66,2,0.0
0,67,3,0.0
0,68,3,0.0
0,69,1,27041.0
0,70,1,0.0
0,71,0,0.0
0,72,6,0.0
0,73,3,0.0
0,74,7,0.0
0,75,3,0.0
0,76,5,0.0
0,77,0,0.0
0,78,3,0.0
0,79,2,0.0
0,80,5,0.0
0,81,5,0.0
0,82,3,0.0
0,83,4,0.0
0,84,2,0.0
0,85,3,0.0
0,86,2,0.0
0,87,5,0.0
0,88,2,0.0
0,89,2,0.0
0,90,5,0.0
0,91,2,0.0
0,92,4,0.0
0,93,6,43196.0
0,94,7,0.0
0,95,0,0.0
0,96,4,16276.0
0,97,3,0.0
0,98,0,15313.0
0,99,2,0.0
0,100,6,0.0
0,101,7,0.0
0,102,4,0.0
0,103,3,0.0
0,104,3,0.0
0,105,3,0.0
0,106,4,0.0
0,107,0,0.0
0,108,0,0.0
0,109,0,0.0
0,110,3,0.0
0,111,5,0.0
0,112,7,0.0
0,113,7,0.0
0,114,0,0.0
0,115,0,28237.0
0,116,2,25500.0
0,117,0,0.0
0,118,2,0.0
0,119,2,0.0
0,120,2,0.0
0,121,4,24128.0
0,122,0,0.0
0,123,6,0.0
0,124,4,0.0
0,125,4,0.0
0,126,6,0.0
0,127,3,24034.0
1,0,3,0.0
1,1,1,0.0
1,2,4,0.0
1,3,7,19884.0
1,4,0,0.0
1,5,6,0.0
1,6,3,0.0
1,7,6,0.0
1,8,2,0.0
1,9,4,0.0
1,10,2,0.0
1,11,6,0.0
1,12,3,0.0
1,13,0,0.0
1,14,1,0.0
1,15,1,0.0
1,16,7,0.0
1,17,4,0.0
1,18,7,0.0
1,19,4,18022.0
1,20,5,0.0
1,21,7,2003.0
1,22,2,0.0
1,23,2,0.0
1,24,3,14158.0
1,25,2,0.0
1,26,4,24000.0
1,27,1,0.0
1,28,4,0.0
1,29,0,42139.0
1,30,7,0.0
1,31,1,0.0
1,32,6,0.0
1,33,7,0.0
1,34,1,0.0
1,35,2,25225.0
1,36,0,0.0
1,37,0,0.0
1,38,4,0.0
1,39,5,0.0
1,40,4,0.0
1,41,0,0.0
1,42,4,0.0
1,43,3,0.0
1,44,3,11776.0
1,45,7,12216.0
1,46,3,0.0
1,47,0,0.0
1,48,5,0.0
1,49,5,0.0
1,50,5,0.0
1,51,3,0.0
1,52,6,0.0
1,53,3,0.0
1,54,6,0.0
1,55,1,12231.0
1,56,3,0.0
1,57,0,0.0
1,58,2,0.0
1,59,6,0.0
1,60,1,0.0
1,61,0,0.0
1,62,5,0.0
1,63,4,0.0
1,64,7,0.0
1,65,1,0.0
1,66,2,0.0
1,67,3,0.0
1,68,3,0.0
1,69,1,30100.0
1,70,1,0.0
1,71,0,0.0
1,72,6,0.0
1,73,3,0.0
1,74,7,0.0
1,75,3,0.0
1,76,5,0.0
1,77,0,0.0
1,78,3,0.0
1,79,2,0.0
1,80,5,0.0
1,81,5,0.0
1,82,3,0.0
1,83,4,0.0
1,84,2,0.0
1,85,3,0.0
1,86,2,0.0
1,87,5,0.0
1,88,2,0.0
1,89,2,0.0
1,90,5,0.0
1,91,2,0.0
1,92,4,0.0
1,93,6,0.0
1,94,7,0.0
1,95,0,0.0
1,96,4,0.0
1,97,3,0.0
1,98,0,29429.0
1,99,2,0.0
1,100,6,0.0
1,101,7,0.0
1,102,4,0.0
1,103,3,0.0
1,104,3,0.0
1,105,3,0.0
1,106,4,0.0
1,107,0,0.0
1,108,0,0.0
1,109,0,0.0
1,110,3,0.0
1,111,5,0.0
1,112,7,0.0
1,113,7,0.0
1,114,0,0.0
1,115,0,44223.0
1,116,2,21256.0
1,117,0,0.0
1,118,2,0.0
1,119,2,0.0
1,120,2,0.0
1,121,4,24000.0
1,122,0,0.0
1,123,6,0.0
1,124,4,0.0
1,125,4,0.0
1,126,6,0.0
1,127,3,24833.0
2,0,3,0.0
2,1,1,0.0
2,2,4,0.0
2,3,7,21384.0
2,4,0,0.0
2,5,6,0.0
2,6,3,0.0
2,7,6,0.0
2,8,2,0.0
2,9,4,0.0
2,10,2,0.0
2,11,6,0.0
2,12,3,0.0
2,13,0,0.0
2,14,1,0.0
2,15,1,0.0
2,16,7,0.0
2,17,4,0.0
2,18,7,0.0
2,19,4,0.0
2,20,5,0.0
2,21,7,0.0
2,22,2,0.0
2,23,2,0.0
2,24,3,0.0
2,25,2,0.0
2,26,4,24128.0
2,27,1,0.0
2,28,4,0.0
2,29,0,0.0
2,30,7,0.0
2,31,1,0.0
2,32,6,0.0
2,33,7,0.0
2,34,1,0.0
2,35,2,24077.0
2,36,0,0.0
2,37,0,0.0
2,38,4,0.0
2,39,5,0.0
2,40,4,0.0
2,41,0,0.0
2,42,4,0.0
2,43,3,0.0
2,44,3,0.0
2,45,7,22230.0
2,46,3,0.0
2,47,0,0.0
2,48,5,0.0
2,49,5,0.0
2,50,5,0.0
2,51,3,0.0
2,52,6,0.0
2,53,3,0.0
2,54,6,0.0
2,55,1,11466.0
2,56,3,0.0
2,57,0,0.0
2,58,2,0.0
2,59,6,0.0
2,60,1,0.0
2,61,0,0.0
2,62,5,0.0
2,63,4,0.0
2,64,7,0.0
2,65,1,0.0
2,66,2,0.0
2,67,3,0.0
2,68,3,0.0
2,69,1,25832.0
2,70,1,0.0
2,71,0,0.0
2,72,6,0.0
2,73,3,0.0
2,74,7,0.0
2,75,3,0.0
2,76,5,0.0
2,77,0,0.0
