epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
10,2192741.0,2083021.0,26273.0,4251,4127,44,0.011981807244904889,0.3425770212694488,0.1222105553930561,0.14242539347851807,0.42405665666998815,0.15750019040096386,1,1,83447.0,80,0,0,0,24427,8261262.0,6549.0,0.2716796875,381132.0,0.0,479,0.02080078125,256922.0,0.0,478,0.003271484375,191791.0,0.0,470,0.0,207858.0,0.0,372,0.3425770212694488,305383.0,26273.0,482,0.297314453125,412439.0,0.0,480,0.04189453125,199905.0,0.0,482,0.000146484375,237311.0,0.0,384
11,2140037.0,2067018.0,47171.0,4046,3873,108,0.0220421422620263,0.3547696691496832,0.1305648863635816,0.14454610668947024,0.44931062580201514,0.1520226636268438,1,2,25848.0,65,0,0,0,24114,8321474.0,8090.0,0.25644531249999997,260627.0,0.0,478,0.031298828125,326462.0,0.0,481,0.027197265624999998,300990.0,0.0,486,0.000732421875,195670.0,0.0,350,0.3288607498839696,231082.0,13203.0,476,0.3547696691496832,427479.0,33968.0,480,0.045068359375,201910.0,0.0,486,0.000146484375,195817.0,0.0,301
12,2038503.0,1863900.0,22079.0,3900,3647,47,0.010830987248976328,0.320045369130803,0.13156048969348716,0.138628368254805,0.47385975805755615,0.1864027793925247,2,2,152524.0,206,0,0,0,23616,8068474.0,9184.0,0.307080078125,350200.0,0.0,477,0.020361328124999998,243914.0,0.0,480,0.07314453125,326741.0,0.0,484,0.000146484375,239294.0,0.0,347,0.29757526716709404,197094.0,2451.0,476,0.320045369130803,381004.0,19628.0,485,0.034130859374999996,165032.0,0.0,484,0.0,135224.0,0.0,222
13,2071828.0,1909681.0,8690.0,3939,3735,16,0.004194363624779662,0.3138560803927065,0.1346787873928383,0.13309813358540687,0.5059036086266692,0.16989779074324685,2,2,153457.0,188,0,0,0,23684,7968953.0,7070.0,0.30068359375,318866.0,0.0,477,0.0111328125,232148.0,0.0,480,0.129296875,416515.0,0.0,480,0.000146484375,227576.0,0.0,430,0.28183593749999997,174263.0,0.0,479,0.3138560803927065,328636.0,8690.0,488,0.040478515625,192499.0,0.0,477,0.0,181325.0,0.0,287
14,2024758.0,1911821.0,0.0,3752,3598,0,0.0,0.28989257812499997,0.137750244140625,0.13012486311216417,0.5284431316639827,0.25240337363773824,2,0,112937.0,154,0,0,0,23618,8010876.0,6694.0,0.28989257812499997,228937.0,0.0,484,0.00029296875,208591.0,0.0,464,0.25390625,596286.0,0.0,477,0.0046875,289678.0,0.0,477,0.250634765625,111026.0,0.0,478,0.274072265625,221492.0,0.0,479,0.028271484375,175116.0,0.0,473,0.000244140625,193632.0,0.0,328
15,2170033.0,2170033.0,0.0,3906,3906,0,0.0,0.30107421875,0.14855346679687498,0.12375288145366403,0.5903267982917203,0.29537356113939284,0,1,0.0,0,0,0,0,23936,8439059.0,7324.0,0.272021484375,172279.0,0.0,485,0.000146484375,192278.0,0.0,333,0.30107421875,535824.0,0.0,480,0.0857421875,527354.0,0.0,484,0.267236328125,231069.0,0.0,474,0.234814453125,75413.0,0.0,481,0.022119140625,211339.0,0.0,481,0.0052734375,224477.0,0.0,386
16,2335392.0,2162659.0,63466.0,4307,4066,128,0.027175737520724563,0.38066336299551673,0.16226187545256457,0.13384013819590812,0.5951100178267636,0.26097824262479286,1,1,109267.0,113,0,0,0,24032,8381984.0,8028.0,0.268212890625,181457.0,0.0,482,0.0006347656249999999,159407.0,0.0,300,0.38066336299551673,554522.0,63466.0,481,0.11894531250000001,482789.0,0.0,481,0.27573242187499997,262082.0,0.0,477,0.212841796875,135323.0,0.0,482,0.040185546875,285615.0,0.0,480,0.0008789062499999999,274197.0,0.0,451
17,2269252.0,2095936.0,88943.0,4219,3912,191,0.03919485363458971,0.4185438985203058,0.17367418848691324,0.13905465891590366,0.6093612258909221,0.2505120630057833,1,1,84373.0,116,0,0,0,23915,8545327.0,8661.0,0.264111328125,191800.0,0.0,477,0.00043945312499999996,197496.0,0.0,355,0.4185438985203058,372387.0,88943.0,483,0.201806640625,599023.0,0.0,483,0.27358398437500003,249394.0,0.0,478,0.18339843749999998,119333.0,0.0,482,0.042724609375,247332.0,0.0,476,0.00478515625,292487.0,0.0,471
18,2294132.0,2190190.0,67313.0,4257,4016,163,0.02934138053085,0.4107535865751846,0.18113545808752307,0.14437793899033347,0.611499908698535,0.24127905456181242,1,1,36629.0,78,0,0,0,24004,8558414.0,6415.0,0.2578125,186682.0,0.0,491,0.00166015625,257455.0,0.0,416,0.4107535865751846,295674.0,67313.0,481,0.29814453125,688118.0,0.0,485,0.2751953125,250911.0,0.0,477,0.167431640625,151476.0,0.0,481,0.037353515625,216353.0,0.0,480,0.000732421875,247463.0,0.0,408
19,2518843.0,2403282.0,78556.0,4587,4404,110,0.031187334819994725,0.3852510935216232,0.1922685919203793,0.1457594082389304,0.6350334278000275,0.17904654041557966,1,2,37005.0,73,0,0,0,24346,8802157.0,8985.0,0.302490234375,282180.0,0.0,476,0.00029296875,316887.0,0.0,484,0.32096404809141127,259909.0,10466.0,480,0.3852510935216232,639705.0,68090.0,483,0.304931640625,308603.0,0.0,480,0.16069335937499998,200208.0,0.0,486,0.062939453125,268875.0,0.0,479,0.0005859375,242476.0,0.0,377
20,2439546.0,1957679.0,227526.0,4419,3769,375,0.09326571419436236,0.4571216717721073,0.2017327598009704,0.1584968872311546,0.6183186382339674,0.22894218842358383,2,2,254341.0,275,0,0,0,23558,8299627.0,5906.0,0.301220703125,224166.0,0.0,479,0.00078125,317043.0,0.0,442,0.33965056288565604,234746.0,18501.0,490,0.4571216717721073,663314.0,209025.0,481,0.29326171875,316481.0,0.0,483,0.13652343749999998,134870.0,0.0,481,0.082666015625,304174.0,0.0,487,0.0026367187499999997,244752.0,0.0,472
21,2503525.0,2271102.0,129637.0,4406,4037,237,0.05178178767937207,0.3782739739141469,0.21110244490171043,0.1355187823723484,0.7081604609092665,0.1942666340459951,2,2,102786.0,132,0,0,0,23898,8670292.0,7614.0,0.32581505399043004,234486.0,10641.0,479,0.023046875,373836.0,0.0,471,0.3782739739141469,324267.0,50700.0,477,0.37457428130910647,452572.0,68296.0,482,0.280224609375,165143.0,0.0,482,0.12041015625,150931.0,0.0,478,0.131591796875,376261.0,0.0,469,0.0548828125,426029.0,0.0,480
22,2388674.0,2205293.0,25934.0,4413,4129,61,0.010857069654544735,0.33118312979086706,0.20552104374488306,0.10330780224572339,0.7982948527251904,0.20835273042700675,2,2,157447.0,223,0,0,0,24008,8502600.0,6583.0,0.33118312979086706,225168.0,15824.0,476,0.0375,378432.0,0.0,480,0.3041962309758957,283218.0,8434.0,481,0.29165031731730157,272423.0,1676.0,477,0.282666015625,207482.0,0.0,481,0.10693359375,136666.0,0.0,477,0.16962890625,362220.0,0.0,489,0.12041015625,523065.0,0.0,483
23,2226040.0,2165343.0,0.0,4061,3923,0,0.0,0.2853515625,0.204278564453125,0.08467200576503221,0.8533847976924431,0.256854885806185,2,0,60697.0,138,0,0,0,24021,8523892.0,7000.0,0.2853515625,212491.0,0.0,476,0.03935546875,337691.0,0.0,482,0.27509765625,187429.0,0.0,482,0.264697265625,186356.0,0.0,476,0.26513671875,151314.0,0.0,482,0.105908203125,201622.0,0.0,477,0.1720703125,303966.0,0.0,481,0.226611328125,645171.0,0.0,492
24,2254079.0,2254079.0,0.0,4045,4045,0,0.0,0.30029296875,0.20933837890625,0.08474333421689698,0.85919860843947,0.2563228152163255,0,1,0.0,0,0,0,0,23972,8503318.0,7021.0,0.265869140625,149100.0,0.0,482,0.036816406249999996,318098.0,0.0,480,0.27231445312499997,206152.0,0.0,484,0.252685546875,226601.0,0.0,480,0.253564453125,158990.0,0.0,478,0.130126953125,283991.0,0.0,480,0.16303710937500002,252435.0,0.0,483,0.30029296875,658712.0,0.0,483
25,2262651.0,2104973.0,0.0,4092,3932,0,0.0,0.30698242187499997,0.21002197265625,0.07982508711859407,0.8737740928204691,0.24925557454508018,1,1,157678.0,160,0,0,0,3932,2104973.0,3166.0,0.250048828125,156366.0,0.0,480,0.034716796875,325159.0,0.0,487,0.254443359375,149220.0,0.0,474,0.24550781249999998,240405.0,0.0,479,0.245361328125,184861.0,0.0,479,0.14155273437500002,272049.0,0.0,489,0.2015625,328239.0,0.0,478,0.30698242187499997,606352.0,0.0,478
26,2465356.0,2363383.0,17716.0,4319,4196,24,0.00718598044258111,0.3271116489696579,0.22275541119933223,0.07615344464707637,0.8953551377216695,0.18399249439026244,1,1,84257.0,99,0,0,0,4196,2363383.0,4236.0,0.249609375,203827.0,0.0,476,0.046191406250000004,358671.0,0.0,476,0.23232421874999998,151776.0,0.0,485,0.266015625,368630.0,0.0,476,0.24951171874999997,224116.0,0.0,478,0.192529296875,371579.0,0.0,481,0.21875,305873.0,0.0,484,0.3271116489696579,480884.0,17716.0,483
27,2380533.0,2248145.0,39191.0,4357,4166,60,0.016463119813924017,0.3481784013373532,0.23496517126091915,0.07367463525584018,0.9104838766743674,0.22186150118481862,1,1,93197.0,131,0,0,0,4166,2248145.0,3765.0,0.23935546875,164054.0,0.0,471,0.067724609375,373526.0,0.0,479,0.2203125,161993.0,0.0,480,0.26123046874999994,309791.0,0.0,480,0.23891601562499998,156810.0,0.0,479,0.275634765625,500346.0,0.0,478,0.228369140625,314572.0,0.0,486,0.3481784013373532,399441.0,39191.0,481
28,2439915.0,2335235.0,30040.0,4371,4214,73,0.012311904308141877,0.34326962686039186,0.245368420154424,0.07026576355863945,0.9242085541689521,0.24356222450372256,1,1,74640.0,84,0,0,0,4214,2335235.0,3438.0,0.22880859374999998,194239.0,0.0,477,0.11088867187500001,429979.0,0.0,485,0.1857421875,86076.0,0.0,479,0.26523437499999997,337547.0,0.0,480,0.23100585937499998,183853.0,0.0,487,0.327685546875,525650.0,0.0,489,0.27031249999999996,340464.0,0.0,478,0.34326962686039186,342107.0,30040.0,480
29,2359513.0,2181949.0,31174.0,4168,3948,60,0.013212048418466009,0.32470762163693634,0.24465336013165687,0.05794760998266251,0.9468793553285108,0.25249813202978744,1,0,146390.0,160,0,0,0,3948,2181949.0,4437.0,0.23051757812499998,221317.0,0.0,484,0.17216796875,542561.0,0.0,482,0.16508789062499998,135065.0,0.0,483,0.285791015625,389216.0,0.0,488,0.2103515625,145797.0,0.0,484,0.32075168129131865,425352.0,17612.0,482,0.24785156249999998,243984.0,0.0,485,0.32470762163693634,256221.0,13562.0,480
30,2472057.0,2472057.0,0.0,4289,4289,0,0.0,0.31259765624999997,0.2540771484375,0.05218884335005298,0.959516631674163,0.27320865781007475,0,0,0.0,0,0,0,0,4289,2472057.0,3600.0,0.239599609375,247333.0,0.0,481,0.2681640625,650299.0,0.0,481,0.15146484375,155275.0,0.0,484,0.31259765624999997,461635.0,0.0,480,0.193798828125,146644.0,0.0,483,0.297998046875,286213.0,0.0,483,0.287158203125,313468.0,0.0,482,0.28183593749999997,211190.0,0.0,483
31,2527331.0,2312309.0,215022.0,4462,4083,379,0.08507868577562651,0.4651710397282956,0.29121302459505444,0.10487634649782313,0.885192271704091,0.30228465325673604,0,1,0.0,0,0,0,0,4083,2312309.0,3513.0,0.22822265625,172703.0,0.0,480,0.336767578125,709111.0,0.0,483,0.128759765625,134942.0,0.0,477,0.40158469106229744,447657.0,89901.0,485,0.185888671875,175462.0,0.0,476,0.4651710397282956,372991.0,122304.0,478,0.32344651284484266,319856.0,2817.0,474,0.25986328124999997,194609.0,0.0,478
32,2491091.0,1917615.0,414922.0,4344,3496,688,0.1665623616319114,0.46738674655698875,0.3014521627534544,0.12233938711341716,0.8585895814925919,0.2767573023225567,1,1,158554.0,160,0,0,0,3496,1917615.0,2902.0,0.218115234375,170134.0,0.0,490,0.4198848880496425,686264.0,159452.0,486,0.11293945312499999,173730.0,0.0,475,0.3672398166387584,397062.0,54909.0,482,0.17167968749999998,169704.0,0.0,479,0.4084242101572453,348404.0,75755.0,471,0.46738674655698875,370860.0,124806.0,481,0.245947265625,174933.0,0.0,480
33,2562547.0,2192924.0,204938.0,4268,3753,353,0.07997433803165363,0.3975905111507234,0.2771800008127693,0.08927654695842026,0.9060095436162804,0.213334672495763,1,0,164685.0,162,0,0,0,3753,2192924.0,3431.0,0.215771484375,192110.0,0.0,473,0.35596160533664395,537270.0,60920.0,482,0.1751953125,377741.0,0.0,481,0.38032386105035887,423911.0,67024.0,480,0.15205078125,152142.0,0.0,478,0.3975905111507234,368202.0,71902.0,474,0.30558551333942785,275314.0,5092.0,488,0.2349609375,235857.0,0.0,471
34,2642239.0,2242614.0,399625.0,4636,3943,693,0.15124483439991607,0.46145103452424885,0.3155704947296477,0.11483151044998098,0.883070343497851,0.19343542541004055,0,1,0.0,0,0,0,0,3943,2242614.0,3203.0,0.20654296875,185093.0,0.0,487,0.4154475491045134,412618.0,95070.0,486,0.24443359374999998,494885.0,0.0,492,0.42337233339726754,422307.0,104202.0,478,0.147216796875,179061.0,0.0,479,0.4060801501861523,331885.0,70348.0,473,0.46145103452424885,408796.0,130005.0,480,0.22001953124999998,207594.0,0.0,486
35,2609031.0,2223838.0,306646.0,4620,3981,559,0.11753252452730531,0.4373845667377916,0.30295227224621013,0.10156609297029727,0.8989608166379299,0.16655527473609943,1,1,78547.0,80,0,0,0,3981,2223838.0,3113.0,0.20610351562499998,191264.0,0.0,484,0.4073628269433696,397068.0,85726.0,482,0.26689453125,464317.0,0.0,484,0.3795369259563361,367542.0,58574.0,485,0.144287109375,195951.0,0.0,479,0.4373845667377916,401639.0,110358.0,484,0.367009639582184,371665.0,51988.0,485,0.2150390625,219585.0,0.0,487
36,2620468.0,2318831.0,197699.0,4661,4124,400,0.07544415730319926,0.41578177520753984,0.30045862974721194,0.08048964156453349,0.9330406558579157,0.1464130643839192,1,0,103938.0,137,0,0,0,4124,2318831.0,3064.0,0.19438476562499998,179364.0,0.0,477,0.3707773192643037,374900.0,52959.0,477,0.314794921875,472022.0,0.0,484,0.33911960138474856,319530.0,29774.0,478,0.208984375,363602.0,0.0,490,0.3554805764961032,378784.0,43251.0,480,0.41578177520753984,309699.0,71715.0,476,0.204345703125,222567.0,0.0,471
37,2505311.0,2303368.0,201943.0,4390,4013,377,0.08060596069709507,0.43800472774471144,0.2999932481689086,0.08173159016873936,0.9309026777776236,0.1300529654801339,0,0,0.0,0,0,0,0,4013,2303368.0,3545.0,0.20439453124999998,210351.0,0.0,475,0.3553466971213858,361298.0,40205.0,489,0.3854519823601716,449480.0,69707.0,481,0.29472656249999996,344263.0,0.0,479,0.226904296875,323988.0,0.0,488,0.2923828125,233334.0,0.0,483,0.43800472774471144,332963.0,92031.0,478,0.202734375,249634.0,0.0,480
38,2535883.0,2265798.0,270085.0,4493,4028,465,0.10650530801302738,0.4428912085688682,0.31360091428670156,0.08486445017832539,0.9317655619585861,0.1691168815753723,0,0,0.0,0,0,0,0,4028,2265798.0,3316.0,0.18779296874999998,149442.0,0.0,477,0.3838638850146104,378834.0,63393.0,473,0.4428912085688682,484358.0,138421.0,481,0.32636605058156415,371756.0,17280.0,483,0.270556640625,369943.0,0.0,477,0.30405948824656054,259783.0,1754.0,485,0.3900544162570093,273819.0,49237.0,468,0.20322265625,247948.0,0.0,481
39,2624985.0,2253779.0,371206.0,4508,3831,677,0.14141261759591003,0.4266992611295002,0.32769310924493084,0.09236337415906162,0.9264022459023551,0.1714813132265518,0,0,0.0,0,0,0,0,3831,2253779.0,3461.0,0.1787109375,176511.0,0.0,483,0.3983756239912295,405661.0,80052.0,478,0.4266992611295002,503726.0,127791.0,481,0.3881211074285572,386097.0,68122.0,482,0.28227539062499996,347336.0,0.0,478,0.3506941470487469,286048.0,29393.0,479,0.40623871873641293,308206.0,65848.0,480,0.1904296875,211400.0,0.0,482
40,2602484.0,2180193.0,422291.0,4470,3733,737,0.1622645902914292,0.5075001237391628,0.3269151936255477,0.10980924638622046,0.898613411873306,0.18013933995367504,0,0,0.0,0,0,0,0,3733,2180193.0,2841.0,0.168603515625,192081.0,0.0,488,0.3120617747114587,308199.0,9331.0,487,0.5075001237391628,575808.0,238848.0,476,0.3577232723920168,388950.0,44751.0,484,0.28647460937499997,324622.0,0.0,480,0.38967866075142654,287874.0,52054.0,479,0.41954912366031677,323724.0,77307.0,476,0.17373046875,201226.0,0.0,486
41,2530344.0,2128710.0,401634.0,4433,3753,680,0.15872703474310207,0.47195801947158034,0.3241042086394968,0.11197949703704319,0.8933569176740157,0.20251110125737837,0,0,0.0,0,0,0,0,3753,2128710.0,2796.0,0.15043945312499998,152840.0,0.0,481,0.3113656886828276,335108.0,6243.0,483,0.47195801947158034,558678.0,192302.0,482,0.3972522874869803,383321.0,75793.0,479,0.30454101562499997,305124.0,0.0,476,0.3444806552719352,269154.0,24102.0,480,0.45019889320265094,343748.0,103194.0,477,0.16259765625,182371.0,0.0,480
42,2535873.0,2074185.0,461688.0,4470,3673,797,0.18206274525577576,0.4635956428588822,0.33246462052372927,0.11609271312466041,0.8913193148915579,0.2086298781524154,0,2,0.0,0,0,0,0,3673,2074185.0,3304.0,0.14018554687499998,186825.0,0.0,480,0.4026326716946943,384937.0,79127.0,478,0.4635956428588822,508098.0,166146.0,482,0.42736269159096907,437488.0,110713.0,479,0.3610025112953263,335786.0,38541.0,485,0.3800659258924327,275763.0,43943.0,481,0.34351455210752935,264117.0,23218.0,480,0.141357421875,142859.0,0.0,475
43,2607958.0,1965831.0,331735.0,4511,3542,646,0.12720105155067676,0.4362867434116147,0.3122741805960787,0.11581862174964108,0.8790763550709662,0.19682506390056886,2,2,310392.0,323,0,0,0,3542,1965831.0,3080.0,0.131982421875,190998.0,0.0,483,0.4017407516386156,392042.0,80807.0,478,0.3366706887240491,494108.0,39568.0,483,0.30846347161271437,437953.0,13187.0,484,0.4038598276859044,357411.0,74346.0,487,0.3658106335707314,279804.0,37320.0,488,0.4362867434116147,318055.0,86507.0,483,0.11337890625,137587.0,0.0,482
44,2419249.0,2018827.0,163867.0,4155,3576,307,0.06773465649877294,0.42693158537762077,0.2888877394203171,0.09489289581882952,0.9026110211857213,0.02139574099234931,2,1,236555.0,272,0,0,0,3576,2018827.0,2808.0,0.16166992187499998,304066.0,0.0,475,0.328682757706426,323772.0,21419.0,484,0.272607421875,301845.0,0.0,480,0.294140625,289214.0,0.0,474,0.3061900214627567,304015.0,9464.0,475,0.3888971601907336,306415.0,54419.0,487,0.42693158537762077,309121.0,78565.0,475,0.131982421875,280801.0,0.0,482
45,2545259.0,2282858.0,168743.0,4389,3920,348,0.0662969858863086,0.4255937872545781,0.29861240485477897,0.07349635440027832,0.9428819678774084,0.17970651513264468,1,0,93658.0,121,0,0,0,3920,2282858.0,3358.0,0.2265625,422771.0,0.0,487,0.281396484375,351189.0,0.0,477,0.24931640624999998,131958.0,0.0,475,0.36672826339320425,353485.0,46519.0,479,0.27890624999999997,202588.0,0.0,484,0.36225101631544954,269978.0,33771.0,479,0.4255937872545781,351729.0,88453.0,474,0.19814453125,461561.0,0.0,486
46,2561862.0,2438216.0,123646.0,4576,4316,260,0.048264114148224985,0.4038284660643154,0.3060108897489181,0.05686915183019734,0.9666163455964704,0.2008509826056204,0,0,0.0,0,0,0,0,4316,2438216.0,3235.0,0.3021484375,498492.0,0.0,481,0.27275390625,250664.0,0.0,475,0.23701171875,168091.0,0.0,477,0.3015880227400857,297326.0,1496.0,488,0.267626953125,214246.0,0.0,475,0.3933053948119436,287165.0,54177.0,489,0.4038284660643154,326872.0,67973.0,488,0.26982421875,519006.0,0.0,479
47,2599632.0,2462210.0,137422.0,4438,4164,274,0.052862097404555705,0.43500164183089707,0.3101448029020712,0.06194983615963684,0.9616327599036583,0.2027678340626673,0,0,0.0,0,0,0,0,4164,2462210.0,3273.0,0.30712890625,444223.0,0.0,481,0.267333984375,276287.0,0.0,481,0.21708984374999998,133313.0,0.0,480,0.291650390625,264506.0,0.0,481,0.278125,269045.0,0.0,490,0.36651810951067265,279164.0,37875.0,477,0.43500164183089707,368955.0,99547.0,479,0.318310546875,564139.0,0.0,481
48,2658514.0,2238732.0,419782.0,4456,3802,654,0.15790099281026915,0.47706223733901154,0.33394437150361483,0.09268753054781505,0.9284739730632203,0.21999865338305535,0,0,0.0,0,0,0,0,3802,2238732.0,2808.0,0.40179734587741717,426647.0,81030.0,472,0.258837890625,273585.0,0.0,482,0.194970703125,140368.0,0.0,484,0.284619140625,280003.0,0.0,482,0.288818359375,270321.0,0.0,480,0.3139567520542726,244711.0,7237.0,484,0.4514925430082175,400939.0,121596.0,478,0.47706223733901154,621940.0,209919.0,480
49,2508546.0,2013246.0,495300.0,4197,3403,794,0.19744505382799432,0.4910292360747348,0.3364126564888409,0.10936406474458435,0.9044184542423935,0.2349937972036391,0,0,0.0,0,0,0,0,3403,2013246.0,3401.0,0.44744638704676565,417996.0,123264.0,475,0.245361328125,258908.0,0.0,480,0.17167968749999998,146552.0,0.0,481,0.26337890625,199286.0,0.0,480,0.28183593749999997,241558.0,0.0,483,0.32903727212293504,260804.0,18508.0,488,0.46153249729129175,378265.0,122315.0,483,0.4910292360747348,605177.0,231213.0,473
