epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
131,341443.0,313145.0,28298.0,1148,1045,103,0.08287766918636469,0.4337909677544637,0.3245825256756514,0.06660470704583232,0.9595938892844436,0.12138373022729954,0,0.27289588868754194,0,0.253125,35504.0,0.0,123,0.30238996515838656,37953.0,174.0,124,0.4337909677544637,54101.0,14524.0,126,0.37828197694019017,29662.0,4644.0,126,0.40416995180217075,42747.0,8956.0,125,0.29892578124999997,36584.0,0.0,122,0.24716796875,45768.0,0.0,123,0.27880859375,59124.0,0.0,124
132,354180.0,317812.0,36368.0,1160,1042,118,0.10268225196227879,0.49624237040318964,0.33519649634597215,0.08282582494764586,0.9424567946189711,0.0905238861595794,0,0.27667039680057837,0,0.252978515625,35876.0,0.0,124,0.29868164062499997,38470.0,0.0,124,0.49624237040318964,52805.0,20720.0,126,0.42853489461235417,37325.0,9617.0,124,0.36801485625274283,40991.0,5584.0,124,0.3049419588744905,42694.0,447.0,128,0.24882812499999998,49550.0,0.0,124,0.283349609375,56469.0,0.0,123
133,379157.0,339913.0,39244.0,1180,1058,122,0.10350329810606133,0.5140056727568258,0.33376950373715775,0.07737866407604918,0.9489949640675868,0.1083110030937049,0,0.30456186400857804,0,0.24916992187499998,32252.0,0.0,126,0.35043631484525206,38975.0,3863.0,124,0.5140056727568258,58295.0,24968.0,124,0.3318910545860058,37718.0,2391.0,125,0.3462319350789811,54245.0,5021.0,122,0.33159495888019724,47639.0,3001.0,123,0.25712890625,53378.0,0.0,123,0.289697265625,56655.0,0.0,123
134,372282.0,336558.0,35724.0,1115,1024,91,0.0959595145615418,0.46861547724310926,0.3358455746192586,0.07210056400442437,0.9559415316279293,0.12269731010363083,0,0.28335520317330226,0,0.245361328125,31702.0,0.0,127,0.3391820273222657,36002.0,2874.0,122,0.46861547724310926,53720.0,18179.0,125,0.4129009268951508,37586.0,8498.0,124,0.36733569674354327,45738.0,6173.0,125,0.299267578125,48349.0,0.0,126,0.260009765625,60205.0,0.0,127,0.294091796875,58980.0,0.0,125
135,377841.0,341030.0,36811.0,1164,1054,110,0.09742457806325916,0.45958146695084245,0.33397429326934946,0.0697997333112549,0.9581482003915123,0.08851639975545234,0,0.3032415688823558,0,0.244482421875,37906.0,0.0,124,0.29951171875,40272.0,0.0,123,0.45958146695084245,60584.0,19348.0,123,0.41227631385482755,41126.0,9247.0,125,0.3744687675616678,42373.0,6373.0,127,0.31843654778745795,50653.0,1843.0,124,0.26591796875,50167.0,0.0,124,0.297119140625,54760.0,0.0,126
136,366262.0,319958.0,46304.0,1170,1050,120,0.12642316156194167,0.4781221626110891,0.35043803795561385,0.0761945492741174,0.954859655058384,0.09950117675325276,0,0.29241372266741167,0,0.24345703124999998,41346.0,0.0,126,0.3284076644934044,33360.0,1954.0,123,0.4781221626110891,58510.0,20821.0,127,0.4363756167254986,38437.0,10495.0,121,0.3939195245058707,42398.0,7964.0,126,0.3519820696840481,48358.0,5070.0,124,0.2693359375,47555.0,0.0,128,0.301904296875,56298.0,0.0,123
137,359700.0,313824.0,45876.0,1183,1013,170,0.12753961634695546,0.42388532406403356,0.3513473632646984,0.06339575977252417,0.9684693511614167,0.09151584653878198,0,0.2764590925740244,0,0.242138671875,41191.0,0.0,122,0.3712307011391273,36980.0,5261.0,128,0.4117253139312121,54259.0,12156.0,125,0.4142875758534494,33705.0,7714.0,123,0.42388532406403356,55344.0,13691.0,125,0.3282533894682423,42711.0,2451.0,127,0.27124023437499994,47384.0,0.0,121,0.3480176954115229,48126.0,4603.0,123
138,350111.0,302581.0,47530.0,1179,988,191,0.1357569456543778,0.4527119801456722,0.3546068268896076,0.07010321503285281,0.9623875449282345,0.10577038424956609,0,0.25375529731264784,0,0.240087890625,29671.0,0.0,125,0.31405278278397375,41355.0,1235.0,121,0.43153838619997975,50932.0,13404.0,126,0.4527119801456722,34048.0,10429.0,126,0.3980046452109126,44467.0,8742.0,122,0.34930963799504855,50601.0,5010.0,124,0.27353515624999997,43242.0,0.0,126,0.3776141359062738,55795.0,8710.0,122
139,354409.0,303686.0,50723.0,1155,1017,138,0.14311995462869131,0.4555517064799667,0.3531143865623768,0.06630315620129616,0.9659443109675263,0.13326657900899774,0,0.2576575398684165,0,0.23964843749999998,35368.0,0.0,126,0.3336887375327548,37398.0,2549.0,128,0.4555517064799667,50224.0,15669.0,126,0.348576955288889,27439.0,2706.0,129,0.3690331844230214,42818.0,5895.0,124,0.3851601715335887,59679.0,10217.0,126,0.27578125000000003,43517.0,0.0,125,0.4174746497407943,57966.0,13687.0,122
140,348892.0,311769.0,37123.0,1120,1006,114,0.10640255437212631,0.4143361661563686,0.336969235210263,0.05583351519526738,0.9732793541442993,0.08861051557501987,0,0.26395502599472376,0,0.23876953125,37860.0,0.0,125,0.30754395121104106,37251.0,693.0,128,0.4143361661563686,52788.0,12066.0,127,0.32880575205276413,32441.0,1926.0,128,0.3874539358837304,48298.0,8476.0,127,0.3701698751817236,46430.0,6652.0,127,0.277392578125,42619.0,0.0,124,0.371282091821476,51205.0,7310.0,127
141,327900.0,297834.0,30066.0,1108,1001,107,0.09169258920402534,0.4238429410207862,0.3276003914142537,0.057681620219637304,0.9699304671490678,0.12611009454101807,0,0.2504343819964581,0,0.23925781249999997,36410.0,0.0,127,0.29848632812500003,31455.0,0.0,123,0.4238429410207862,49474.0,12283.0,125,0.297509765625,23229.0,0.0,123,0.3807406456858587,44641.0,7261.0,123,0.3246830748100882,47588.0,2326.0,127,0.27832031249999994,42572.0,0.0,124,0.3779622510472968,52531.0,8196.0,123
142,341217.0,302512.0,38705.0,1147,1033,114,0.11343221469035801,0.47588644940729447,0.3388825892386862,0.07167164581874305,0.9571853605972164,0.10550727249814584,0,0.2545614737888419,0,0.23930664062499998,37802.0,0.0,122,0.298095703125,33283.0,0.0,125,0.47588644940729447,47526.0,16723.0,125,0.29921875,28258.0,0.0,126,0.36650962799386244,50520.0,6730.0,126,0.4117938456208141,52584.0,11752.0,125,0.28330078124999997,44438.0,0.0,124,0.33694891588751896,46806.0,3500.0,127
143,360963.0,313432.0,47531.0,1134,1006,128,0.13167831606009445,0.4885220998650742,0.34984501650789673,0.07413925000314207,0.9570200381684708,0.09519639131988566,0,0.2784521080269074,0,0.23745117187499998,34336.0,0.0,126,0.300537109375,41455.0,0.0,127,0.4885220998650742,50909.0,19185.0,127,0.3495648647486435,35791.0,3513.0,125,0.3636771612641698,48955.0,6292.0,125,0.41644239358393353,47779.0,11141.0,123,0.279931640625,42848.0,0.0,128,0.36263369072635315,58890.0,7400.0,126
144,351417.0,315853.0,35564.0,1121,1009,112,0.10120170623504242,0.46378661734593074,0.3385315334259276,0.06761144691999313,0.9616420277608614,0.08916650304339258,0,0.27408734305914106,0,0.23642578125,36530.0,0.0,124,0.30024172603287475,36966.0,137.0,126,0.46378661734593074,49508.0,16232.0,123,0.4123244802605641,38090.0,8542.0,126,0.31663071102309737,44631.0,1515.0,126,0.3512243167432573,39699.0,4102.0,125,0.284814453125,47234.0,0.0,126,0.3428041816266969,58759.0,5036.0,127
145,320503.0,298080.0,22423.0,1127,1028,99,0.06996190363272708,0.39291827226811504,0.32641201426497723,0.046698926835355904,0.9799422589820793,0.07499110772754025,0,0.23126783516983856,0,0.23393554687499998,34646.0,0.0,125,0.30634954400023967,40661.0,429.0,127,0.39291827226811504,40907.0,7614.0,126,0.37329630044518736,32430.0,4773.0,129,0.34618006798371054,42139.0,3929.0,125,0.33556071958123546,34775.0,2514.0,126,0.289697265625,47728.0,0.0,125,0.33335839734133027,47217.0,3164.0,126
146,341107.0,303552.0,37555.0,1132,991,141,0.11009741811220494,0.45062825937900086,0.34163281058650313,0.06686476832620365,0.9631065001317284,0.04216895285057132,0,0.27669666746599797,0,0.23291015625,40578.0,0.0,124,0.35162825739225045,41735.0,4395.0,127,0.45062825937900086,49952.0,15063.0,125,0.41472288844778105,40476.0,9291.0,123,0.3136258512252145,40952.0,1176.0,124,0.29794921874999997,40090.0,0.0,125,0.29184570312499997,39576.0,0.0,123,0.37975215012277835,47748.0,7630.0,125
147,360854.0,320497.0,40357.0,1152,1023,129,0.11183747443564403,0.4536707248854136,0.3421625830422359,0.06734038658079196,0.9627108861283196,0.12085220061298996,0,0.2986078717410013,0,0.23247070312499998,35019.0,0.0,126,0.3058021803314681,42983.0,482.0,126,0.4536707248854136,56618.0,17390.0,125,0.40866056566374837,31934.0,6968.0,125,0.37093872959482155,46128.0,6522.0,125,0.29892578124999997,37907.0,0.0,123,0.29331054687499997,49214.0,0.0,125,0.37352143261243553,61051.0,8995.0,125
148,374059.0,328529.0,45530.0,1145,1012,133,0.12171876629087892,0.44433842904603715,0.3477134341275616,0.064915649188128,0.9663196436053412,0.08742304021558067,0,0.3049045256238281,0,0.23393554687499998,38500.0,0.0,125,0.3491994891554119,41857.0,4180.0,125,0.3991766268054986,50540.0,10084.0,128,0.44433842904603715,47426.0,13663.0,125,0.35382616939955513,43395.0,4697.0,125,0.29765625,38155.0,0.0,120,0.29609375,54093.0,0.0,128,0.4074812117389903,60093.0,12906.0,123
149,361035.0,324501.0,36534.0,1148,1038,110,0.10119240516847369,0.41758772300564834,0.3400201302763452,0.055268844101852135,0.9742589700429252,0.08145920755605363,0,0.2663064317157005,0,0.2365234375,37927.0,0.0,125,0.3390391676506847,47848.0,3820.0,128,0.41758772300564834,52959.0,12465.0,125,0.376943887486372,33026.0,5121.0,125,0.3594371727107698,47860.0,5694.0,124,0.29765625,40129.0,0.0,125,0.30126953125,50337.0,0.0,127,0.39170387260728684,50949.0,9434.0,126
150,333336.0,313152.0,20184.0,1059,981,78,0.06055151558787512,0.4304684060683037,0.32096059067502397,0.0544735292219683,0.9720015139322504,0.09195826433388499,0,0.24739964195437492,0,0.235986328125,36260.0,0.0,123,0.296337890625,33337.0,0.0,121,0.4304684060683037,47986.0,12526.0,124,0.37611298148484795,30232.0,4608.0,122,0.31044918359656204,44448.0,994.0,125,0.298388671875,43298.0,0.0,125,0.30707814148625784,49165.0,720.0,125,0.3128631221392201,48610.0,1336.0,125
151,343223.0,311025.0,32198.0,1126,1041,85,0.09381072946743052,0.442597592968651,0.339671415978838,0.06176918109782197,0.967989223560432,0.08771083231601562,0,0.2334280500162909,0,0.233642578125,37356.0,0.0,126,0.302197265625,50712.0,0.0,126,0.442597592968651,40895.0,11699.0,125,0.38967339409721946,32400.0,5814.0,126,0.3562411607392277,44297.0,4961.0,127,0.3078710040279903,38857.0,532.0,125,0.3008587182500226,44252.0,76.0,126,0.38428961399759276,54454.0,9116.0,126
152,355210.0,318139.0,37071.0,1112,984,128,0.10436361588919202,0.4426107278696987,0.3415294863284298,0.05945691759231726,0.970584139118268,0.07481630584724486,0,0.27728188555931743,0,0.233349609375,39029.0,0.0,123,0.3246601480723796,35348.0,1878.0,127,0.4426107278696987,49354.0,14072.0,123,0.4125991990009198,41873.0,9442.0,127,0.3256107212918289,40940.0,2109.0,123,0.3169477543772992,44573.0,1550.0,128,0.3467658955654377,50704.0,4787.0,127,0.3296918350748744,53389.0,3233.0,125
153,351234.0,299151.0,52083.0,1184,1018,166,0.1482857582124733,0.5486077512239591,0.3591760681879883,0.09130064357211147,0.9393067573468473,0.0762184184902368,0,0.3086760742434158,0,0.23603515625,36207.0,0.0,126,0.30690822133891765,41499.0,468.0,123,0.5486077512239591,55187.0,27456.0,125,0.4410199540342576,38699.0,10926.0,122,0.37617580924833016,50575.0,7720.0,125,0.31134667754719536,40152.0,970.0,128,0.3541938821112464,41466.0,4543.0,125,0.29912109375,47449.0,0.0,125
154,341818.0,311241.0,30577.0,1093,992,101,0.08945403694363642,0.4161992099634978,0.33367960574404376,0.057504579116600466,0.971157351651377,0.08816021976607402,0,0.26653924317892724,0,0.237158203125,44295.0,0.0,126,0.3000680828511368,30654.0,85.0,124,0.4161992099634978,48014.0,11149.0,124,0.41610903367225743,38510.0,8954.0,122,0.3187073096164949,41551.0,1652.0,124,0.3017314606986528,40494.0,160.0,123,0.31643058666178264,41636.0,1417.0,127,0.36303295936352775,56664.0,7160.0,123
155,308414.0,292231.0,16183.0,1067,1010,57,0.05247167768000139,0.3886171845032588,0.31392861677197276,0.040580671759566644,0.9835646273133181,0.1033326956623235,0,0.27160606988493563,0,0.239208984375,36729.0,0.0,124,0.29794921874999997,34057.0,0.0,124,0.3886171845032588,52140.0,9241.0,128,0.3058554750506478,25729.0,339.0,124,0.3043971080166426,44171.0,341.0,123,0.29941406249999997,36303.0,0.0,125,0.3487788707726984,42743.0,4220.0,127,0.3272080302075344,36542.0,2042.0,128
156,334789.0,300251.0,34538.0,1101,982,119,0.10316348506073944,0.4251564216068119,0.34107262513422565,0.05468444374456364,0.974938273166612,0.07449654857238408,0,0.2601618861631567,0,0.23466796874999998,30669.0,0.0,127,0.3313129337962708,37496.0,2264.0,124,0.4251564216068119,48940.0,12322.0,124,0.3811679901638191,40223.0,6510.0,123,0.38494467452954817,41091.0,7005.0,122,0.3320463458622326,45235.0,2992.0,126,0.298388671875,48507.0,0.0,128,0.3408959944901229,42628.0,3445.0,125
157,341416.0,312862.0,28554.0,1066,976,90,0.08363404175551209,0.4266911755971211,0.33123212265610236,0.06122926766177615,0.9669584031199073,0.09991916020338776,0,0.2579033234905188,0,0.23159179687499998,30332.0,0.0,123,0.2998437966848652,36816.0,64.0,126,0.4266911755971211,49325.0,12474.0,126,0.41913025928270947,36469.0,8682.0,123,0.33211399611871184,44911.0,2867.0,125,0.2982421875,39475.0,0.0,126,0.29936523437499996,51999.0,0.0,126,0.34287853481541125,52089.0,4467.0,122
158,350461.0,312598.0,37863.0,1130,978,152,0.10803769891656959,0.43168998193581976,0.3406038037048895,0.06330878517687295,0.9666052553964173,0.11286312885028527,0,0.26715466116814984,0,0.23012695312499998,27582.0,0.0,124,0.3011324897169804,37334.0,183.0,124,0.43168998193581976,51708.0,13634.0,122,0.4217193577519762,39914.0,9740.0,125,0.379204262790232,49486.0,7868.0,123,0.29873046875,40579.0,0.0,121,0.33041733412931534,57607.0,3482.0,125,0.3318095814397925,46251.0,2956.0,124
159,340322.0,314668.0,25654.0,1071,973,98,0.07538155041401945,0.37000331707341916,0.3257744739963841,0.044079154133422845,0.9820215022506741,0.11850321166424704,0,0.23319591929399522,0,0.22734374999999998,31391.0,0.0,128,0.32124343970943275,33026.0,1458.0,123,0.3211978234640309,48233.0,2059.0,126,0.368548010370635,35869.0,4921.0,125,0.37000331707341916,44199.0,6227.0,127,0.29736328125,38274.0,0.0,124,0.3468706539761436,58917.0,5592.0,123,0.35362551612741155,50413.0,5397.0,123
160,363464.0,332235.0,31229.0,1075,975,100,0.0859204763057687,0.41978586281658775,0.32943370151132445,0.05777270825429203,0.9701630695347273,0.07201057051042148,0,0.2798009137060466,0,0.226025390625,39895.0,0.0,123,0.29868164062499997,36501.0,0.0,125,0.41978586281658775,51802.0,12471.0,125,0.4045105720714162,46091.0,9661.0,128,0.3364135892803502,46197.0,3405.0,128,0.295458984375,40457.0,0.0,126,0.33231355529021667,54765.0,3550.0,126,0.32228001700702485,47756.0,2142.0,121
161,360945.0,318929.0,42016.0,1141,987,154,0.11640554655141333,0.40829678526845176,0.34467270419353446,0.06088050466275156,0.9697447906917057,0.0707334219894995,0,0.2488712159101226,0,0.226513671875,46009.0,0.0,126,0.297509765625,35875.0,0.0,128,0.40829678526845176,49366.0,10702.0,125,0.40550820137259763,41461.0,8753.0,126,0.38262668578661396,45223.0,7513.0,128,0.293994140625,38898.0,0.0,125,0.35980423982964405,52398.0,6344.0,124,0.3831281431659681,51715.0,8704.0,127
162,361579.0,319840.0,41739.0,1132,999,133,0.11543535437622175,0.4523675210310498,0.3445312490295397,0.0700476967561738,0.9603046605295327,0.12130786079943756,0,0.24665394122810902,0,0.227294921875,36900.0,0.0,123,0.29619140625,36144.0,0.0,126,0.4308413075367503,47581.0,12479.0,122,0.37915519026733335,33053.0,5252.0,126,0.4523675210310498,48522.0,14829.0,124,0.29448242187499996,39757.0,0.0,124,0.350290531140027,61095.0,6145.0,128,0.32562669226115676,58527.0,3034.0,124
163,375874.0,320161.0,55713.0,1194,1003,191,0.14822254266057203,0.4624051233653843,0.3581154985394008,0.0730886939468009,0.9600118984735729,0.105083751469907,0,0.2758358973790752,0,0.22861328124999997,40794.0,0.0,124,0.29814453125,37097.0,0.0,125,0.41734826440334816,43870.0,10279.0,125,0.40686356119482425,42140.0,8990.0,122,0.4624051233653843,54017.0,17540.0,124,0.291943359375,38518.0,0.0,126,0.36781013258944995,64833.0,8799.0,126,0.39179573488719954,54605.0,10105.0,126
164,345736.0,297670.0,48066.0,1126,993,133,0.13902515213920408,0.443953363891736,0.3484477617926214,0.06823027626857872,0.9630734844779238,0.14266015109794705,0,0.26790221775277234,0,0.226318359375,32373.0,0.0,126,0.30029296875,38196.0,0.0,126,0.40079492687421153,46101.0,9307.0,127,0.3357338509908523,26240.0,1883.0,123,0.443953363891736,52513.0,15165.0,126,0.290478515625,36880.0,0.0,125,0.4070405025408228,59079.0,12665.0,124,0.38296960629334853,54354.0,9046.0,127
165,381281.0,324185.0,57096.0,1158,995,163,0.14974782378350837,0.46174512829054193,0.3566969531800435,0.0698936206961611,0.9630245360662711,0.1244439796370651,0,0.29525641566896704,0,0.226171875,43638.0,0.0,126,0.3233712531591101,40310.0,1896.0,122,0.39905817502004814,47381.0,9498.0,126,0.3692866439719802,29901.0,4161.0,124,0.46174512829054193,59897.0,19341.0,123,0.29033203125,43562.0,0.0,126,0.4149997164907824,67031.0,15404.0,124,0.36861080225788534,49561.0,6796.0,125
166,356593.0,310109.0,46484.0,1189,1015,174,0.13035589593738484,0.4316004330901967,0.3492152357565986,0.06129317000053428,0.9701144818789049,0.10584020157434337,0,0.2651677464462992,0,0.22573242187499998,32563.0,0.0,126,0.3313684407157983,41300.0,2587.0,123,0.4316004330901967,51292.0,13445.0,127,0.3854089207362773,37007.0,6307.0,128,0.3513169376138351,40903.0,4222.0,123,0.29252929687499996,41089.0,0.0,123,0.39744680149664413,60669.0,11824.0,126,0.37831863365003715,51770.0,8099.0,123
167,354341.0,306849.0,47492.0,1178,1016,162,0.13402908497746482,0.42489954437966865,0.3538290830222518,0.06114826049098887,0.9709998447781364,0.0966417236503816,0,0.25551987205104293,0,0.225439453125,33478.0,0.0,127,0.35632402786369444,36978.0,4198.0,124,0.38038971314879355,43417.0,7006.0,123,0.3467927572878584,35024.0,3288.0,125,0.42489954437966865,50845.0,12706.0,125,0.29873046875,53144.0,0.0,124,0.3832967873928083,48512.0,8096.0,124,0.41475991223019115,52943.0,12198.0,124
168,363034.0,320774.0,42260.0,1176,1018,158,0.11640782956968186,0.4203816793917595,0.3419103152866645,0.054118444423617275,0.9755589575195412,0.14665499650170477,0,0.2653248449326996,0,0.22441406249999998,30969.0,0.0,126,0.3571376504816661,39602.0,4541.0,125,0.36611782164131956,41296.0,5485.0,123,0.3246926917254539,30459.0,1531.0,123,0.3274947486033299,40789.0,2235.0,126,0.328731759347489,56342.0,2957.0,124,0.4203816793917595,60891.0,14696.0,125,0.3863121086022982,62686.0,10815.0,125
169,369655.0,317069.0,52586.0,1131,994,137,0.14225696933627263,0.4343403019674542,0.35757431087984626,0.059286590618601684,0.9732451463232484,0.09532097496314096,0,0.279758105906751,0,0.223974609375,39648.0,0.0,126,0.31932834763600976,33775.0,1365.0,128,0.4343403019674542,44453.0,11948.0,124,0.38681374713535827,46090.0,8043.0,129,0.3549281082175355,41524.0,4586.0,123,0.3623498770385169,51531.0,6441.0,124,0.38978786986851255,60862.0,10965.0,124,0.3890716258003827,51772.0,9238.0,124
170,366440.0,316155.0,50285.0,1155,1012,143,0.1372257395480839,0.46366737449899187,0.35137388368288053,0.06519886499868255,0.9667156660018015,0.1209147472983294,0,0.27549375571107027,0,0.2251953125,40854.0,0.0,122,0.30581496765696925,32793.0,407.0,124,0.3825699439562727,39874.0,6577.0,127,0.36523655934531685,38113.0,4969.0,128,0.3356004366486487,47131.0,3411.0,124,0.3941273935930011,44985.0,8495.0,127,0.46366737449899187,67614.0,22106.0,125,0.3387790812638438,55076.0,4320.0,128
171,368182.0,309077.0,59105.0,1217,1003,214,0.1605320194903603,0.4380564622944311,0.3667229727053495,0.06675694281541582,0.9679255940446685,0.07232021119989529,0,0.2590774968921421,0,0.227392578125,36634.0,0.0,124,0.3571455060465629,44240.0,5134.0,123,0.4167375691871342,43722.0,10208.0,124,0.43497982045838507,43323.0,11687.0,126,0.32594480733935083,42379.0,2228.0,126,0.33333117944585505,47138.0,3239.0,124,0.4380564622944311,57828.0,15984.0,127,0.40019585874607694,52918.0,10625.0,123
172,343576.0,297100.0,46476.0,1140,993,147,0.1352713810044935,0.42396714280802794,0.35319623763265545,0.06718350391972708,0.9650813776851117,0.09268473350874284,0,0.24806731276342264,0,0.228759765625,35322.0,0.0,126,0.333663085761995,33386.0,2326.0,123,0.42396714280802794,43632.0,10869.0,127,0.4209435029507257,39450.0,9554.0,125,0.30802652917994894,43447.0,672.0,124,0.3004997787099753,40600.0,219.0,122,0.42051244725164905,55489.0,13423.0,125,0.3891976487739217,52250.0,9413.0,129
173,370747.0,328634.0,42113.0,1166,1025,141,0.11358959074517093,0.42857680222340827,0.345649637594426,0.05812655316387795,0.9724979155979183,0.09970040216104215,0,0.27999475140710883,0,0.228759765625,40135.0,0.0,126,0.33662014952400565,37750.0,2798.0,125,0.42857680222340827,51125.0,13132.0,128,0.4070494984750185,37562.0,8075.0,123,0.3402964611988375,42659.0,3513.0,126,0.300732421875,42911.0,0.0,127,0.3680659314548653,60573.0,8240.0,125,0.3550960703792726,58032.0,6355.0,124
174,378272.0,328737.0,49535.0,1206,1021,185,0.13095074443786447,0.4578853321935178,0.35541966936278735,0.06108340676866485,0.9713105840371136,0.06431615345571395,0,0.2796218944669856,0,0.23203125,42893.0,0.0,123,0.3559141855673849,41993.0,4655.0,125,0.37556893090012566,49125.0,7511.0,122,0.4578853321935178,45256.0,14264.0,129,0.3039092385097133,41206.0,294.0,124,0.383341313068667,45501.0,7602.0,123,0.3664784862087939,56304.0,7519.0,129,0.36822861845409655,55994.0,7690.0,125
175,351144.0,303640.0,47504.0,1153,1000,153,0.13528353040348082,0.42061793686874627,0.3566056329982686,0.05464403176486836,0.9770580957976225,0.06048444512792428,0,0.2429321082523046,0,0.232763671875,38250.0,0.0,124,0.34618206027224857,43703.0,4075.0,124,0.3790141717771756,43446.0,6836.0,128,0.4171848750355349,38691.0,9068.0,127,0.36025362055225607,41018.0,4967.0,126,0.3448636146675641,44520.0,4099.0,123,0.42061793686874627,56386.0,13751.0,125,0.3519651129376235,45130.0,4708.0,125
176,342180.0,289379.0,52801.0,1197,1015,182,0.15430767432345505,0.5160770488045857,0.36609070783918296,0.07892736338001306,0.9555832958557735,0.0666871237360449,0,0.2632732296615796,0,0.23085937499999998,39141.0,0.0,127,0.31178198266740664,35796.0,840.0,128,0.5160770488045857,46391.0,20039.0,124,0.41315796946536437,38551.0,8736.0,129,0.34571372999516353,42396.0,3901.0,126,0.3309512753518205,45300.0,2844.0,126,0.36679074145604057,53457.0,7073.0,125,0.4133935399730822,41148.0,9368.0,125
177,351856.0,299825.0,52031.0,1132,995,137,0.14787583556909603,0.43061017562382026,0.36237444766421417,0.06119735385952427,0.972270796306677,0.09955280000909417,0,0.2760118636670637,0,0.23623046874999998,35858.0,0.0,125,0.3910177084248383,39842.0,7276.0,123,0.41788063051573704,50693.0,11996.0,125,0.43061017562382026,35607.0,9343.0,130,0.3895719613837833,48263.0,8745.0,124,0.29677734375,34318.0,0.0,125,0.35476898097769993,54593.0,5996.0,125,0.38213831188783487,52682.0,8675.0,124
178,352733.0,318944.0,33789.0,1126,1019,107,0.09579200131544229,0.405537263164368,0.3389295235958032,0.05114415811977678,0.9777364169597297,0.043266082277529705,0,0.26689815130669114,0,0.239453125,43835.0,0.0,127,0.37731169043587093,45472.0,7071.0,125,0.405537263164368,50800.0,10797.0,122,0.37486537193300085,39330.0,5935.0,126,0.3756190839400665,39762.0,5998.0,127,0.2958984375,42779.0,0.0,127,0.3186369575714389,46403.0,1784.0,126,0.3241142592216805,44352.0,2204.0,127
179,346607.0,306849.0,39758.0,1125,1010,115,0.11470628117724076,0.44865173817843756,0.3473058271848526,0.0581721797888645,0.9727108323406571,0.07732352491438399,0,0.25334500767012574,0,0.236279296875,38336.0,0.0,128,0.3406399017076287,41450.0,3365.0,126,0.44865173817843756,46734.0,13917.0,125,0.37840534271309845,34960.0,5506.0,128,0.361847384983988,40169.0,5004.0,125,0.2958984375,41053.0,0.0,125,0.34487419742529596,55595.0,5071.0,126,0.37185031809537217,48310.0,6895.0,126
180,347793.0,310664.0,37129.0,1142,1022,120,0.10675603016736937,0.4059648592834324,0.34404236460614035,0.05246228402812139,0.9772758467877595,0.08233309756090512,0,0.252560197739179,0,0.23525390624999998,36398.0,0.0,125,0.3343944412183078,34710.0,2408.0,127,0.3846052484224035,38508.0,6531.0,127,0.3925774978541942,40486.0,7512.0,123,0.3422694802756403,46707.0,3944.0,127,0.298828125,48302.0,0.0,126,0.35844535854514487,52513.0,6087.0,129,0.4059648592834324,50169.0,10647.0,126
181,349177.0,303224.0,45953.0,1144,988,156,0.13160374251454096,0.4008458990132057,0.3537250392220358,0.05464973411275986,0.976686908481935,0.10682655214976888,0,0.25916608515573364,0,0.23247070312499998,33398.0,0.0,127,0.3668576906345726,37535.0,5041.0,126,0.37205615920184254,38874.0,5625.0,124,0.36799405306574845,33861.0,4608.0,125,0.4008458990132057,52924.0,10664.0,123,0.300341796875,46935.0,0.0,123,0.4002552842143663,49531.0,9946.0,125,0.38897872764655084,56119.0,10069.0,126
182,362190.0,297960.0,64230.0,1150,982,168,0.17733786134349327,0.4750847446173987,0.37297447805055783,0.07477196644779277,0.9613627107591493,0.09746817968469546,0,0.30765107020265836,0,0.230712890625,27842.0,0.0,123,0.3934149852768893,43485.0,8188.0,125,0.4750847446173987,57085.0,19995.0,126,0.4389838143310033,40688.0,11302.0,123,0.4029566915478446,48112.0,9921.0,123,0.298388671875,44848.0,0.0,130,0.3345540765164849,47132.0,3248.0,124,0.4096999496148419,52998.0,11576.0,122
183,343887.0,287395.0,56492.0,1175,985,190,0.16427489262461167,0.42923545900040716,0.36378093225485353,0.06751812486674137,0.9666993797143839,0.12602359205203983,0,0.2659227033522758,0,0.2291015625,32996.0,0.0,125,0.3354090529768917,34751.0,2461.0,123,0.42923545900040716,38976.0,10097.0,125,0.3626321956781504,33865.0,4252.0,124,0.4082533370293036,51513.0,11168.0,128,0.29912109375,36489.0,0.0,123,0.4210955568465756,56426.0,13732.0,126,0.42539920025749944,58871.0,14782.0,123
