epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
10,297151.0,297151.0,0.0,1062,1062,0,0.0,0.10771484375,0.054022216796875,0.03630937430787818,0.6888265126648195,0.10371620825775407,0,0.061903926311232975,0,0.078369140625,32776.0,0.0,125,0.10771484375,41329.0,0.0,126,0.001171875,33651.0,0.0,106,0.037646484375,24862.0,0.0,124,0.0865234375,35985.0,0.0,124,0.06318359375,47198.0,0.0,124,0.05703125,46069.0,0.0,123,0.0005371093749999999,35281.0,0.0,83
11,294204.0,294204.0,0.0,1094,1094,0,0.0,0.11586914062499999,0.057141113281249996,0.039183914321684825,0.6801617248247667,0.10895331130779962,0,0.06498523033482406,0,0.081591796875,32718.0,0.0,124,0.11586914062499999,43798.0,0.0,125,0.0005859375,30376.0,0.0,118,0.037353515625,37209.0,0.0,123,0.092626953125,32704.0,0.0,124,0.068408203125,53391.0,0.0,127,0.060546875,35356.0,0.0,125,0.000146484375,28652.0,0.0,73
12,326475.0,326475.0,0.0,1200,1200,0,0.0,0.13212890624999998,0.06221923828125,0.04291403147406214,0.677636408050542,0.13962745998927906,0,0.11740443035503809,0,0.08608398437499999,26138.0,0.0,123,0.13212890624999998,57054.0,0.0,121,0.00302734375,43175.0,0.0,127,0.035302734375,25300.0,0.0,128,0.0953125,43404.0,0.0,126,0.074951171875,49638.0,0.0,128,0.06982421874999999,36771.0,0.0,123,0.001123046875,44995.0,0.0,98
13,303718.0,303718.0,0.0,1140,1140,0,0.0,0.134130859375,0.06463623046875,0.04511762181192727,0.6723877393703749,0.08020021862385462,0,0.060011543676478186,0,0.088232421875,32977.0,0.0,127,0.134130859375,37146.0,0.0,123,0.001171875,42121.0,0.0,129,0.0345703125,29232.0,0.0,127,0.103125,39648.0,0.0,125,0.08105468749999999,48513.0,0.0,124,0.074365234375,35425.0,0.0,122,0.00043945312499999996,38656.0,0.0,93
14,313352.0,313352.0,0.0,1153,1153,0,0.0,0.145556640625,0.0684814453125,0.04873356321979022,0.663825672456579,0.13280591794531338,0,0.09967504746551614,0,0.08896484375,30855.0,0.0,124,0.145556640625,50432.0,0.0,125,0.001416015625,42911.0,0.0,124,0.034423828125,20492.0,0.0,124,0.11123046874999999,39323.0,0.0,123,0.088525390625,47897.0,0.0,123,0.07758789062499999,46478.0,0.0,123,0.000146484375,34964.0,0.0,89
15,331207.0,331207.0,0.0,1159,1159,0,0.0,0.154931640625,0.071826171875,0.05138133039246629,0.6614915301814235,0.14532943144317567,0,0.1157326634411565,0,0.08813476562499999,27292.0,0.0,123,0.154931640625,55591.0,0.0,126,0.002294921875,39640.0,0.0,125,0.03564453125,24442.0,0.0,126,0.11904296874999999,40924.0,0.0,127,0.088818359375,44371.0,0.0,124,0.08535156249999999,57076.0,0.0,127,0.000390625,41871.0,0.0,91
16,334542.0,334542.0,0.0,1144,1144,0,0.0,0.1611328125,0.07498779296875,0.05335287559994825,0.663918305698601,0.15214307919483905,0,0.10003208898247695,0,0.093896484375,32164.0,0.0,127,0.1611328125,49764.0,0.0,126,0.004345703124999999,47720.0,0.0,124,0.034130859374999996,20827.0,0.0,126,0.12031249999999999,47619.0,0.0,124,0.09150390625,41410.0,0.0,126,0.094580078125,60072.0,0.0,122,0.0,34966.0,0.0,93
17,348221.0,348221.0,0.0,1177,1177,0,0.0,0.172998046875,0.079443359375,0.05607652404999822,0.6674455241791172,0.161988722678988,0,0.1236031881022207,0,0.09912109374999999,32399.0,0.0,127,0.172998046875,58348.0,0.0,126,0.004345703125,50771.0,0.0,124,0.039746093749999996,26936.0,0.0,126,0.1216796875,40282.0,0.0,125,0.09990234375,51850.0,0.0,126,0.09750976562500001,59784.0,0.0,125,0.000244140625,27851.0,0.0,78
18,329438.0,329438.0,0.0,1137,1137,0,0.0,0.17773437499999997,0.0828125,0.058386188357922426,0.6679658679844511,0.15344010102052552,0,0.08910353524278251,0,0.10122070312499999,29595.0,0.0,126,0.17773437499999997,42262.0,0.0,125,0.001611328125,38641.0,0.0,126,0.04287109375,26509.0,0.0,123,0.12646484375,39404.0,0.0,124,0.106787109375,53709.0,0.0,122,0.10517578125,63979.0,0.0,123,0.0006347656249999999,35339.0,0.0,76
19,314286.0,314286.0,0.0,1095,1095,0,0.0,0.186328125,0.085284423828125,0.06121917541369726,0.6599480531760502,0.16804121087162605,0,0.09751299982121249,0,0.1033203125,33149.0,0.0,125,0.186328125,47698.0,0.0,124,0.00043945312499999996,41048.0,0.0,121,0.040722656249999996,24325.0,0.0,125,0.12514648437499998,29226.0,0.0,125,0.11240234375,52458.0,0.0,122,0.11323242187499999,58257.0,0.0,126,0.00068359375,28125.0,0.0,66
20,304985.0,304985.0,0.0,1050,1050,0,0.0,0.192041015625,0.087176513671875,0.06359048304261931,0.6527049590469817,0.15385223863468656,0,0.08789719526772374,0,0.10263671875000001,25927.0,0.0,126,0.192041015625,43587.0,0.0,127,0.00068359375,42087.0,0.0,106,0.037792968749999996,21654.0,0.0,127,0.12856445312499998,36333.0,0.0,125,0.11840820312499999,49000.0,0.0,127,0.11728515625,53427.0,0.0,124,0.0,32970.0,0.0,68
