epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
55,167311.0,167311.0,0.0,133,133,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395503,0.5597775659592388,0.1674598502190523,0,0,0.0,0,0,0,0,2614,591410.0,44560.0,0.00029296875,22826.0,0.0,21,0.000146484375,22176.0,0.0,19,0.0,21000.0,0.0,16,0.000146484375,12000.0,0.0,8,0.000146484375,20853.0,0.0,20,0.0,10500.0,0.0,8,0.00029296875,30384.0,0.0,23,0.0,27572.0,0.0,25
56,168911.0,168911.0,0.0,133,133,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.19393275156739254,0,0,0.0,0,0,0,0,2751,619893.0,50736.0,0.0,21093.0,0.0,19,0.0,20132.0,0.0,17,0.0,19884.0,0.0,16,0.0,13640.0,0.0,15,0.0,21394.0,0.0,17,0.0,9256.0,0.0,8,0.0,27512.0,0.0,24,0.0,36000.0,0.0,24
57,185049.0,185049.0,0.0,142,142,0,0.0,0.000244140625,0.0001220703125,0.0001220703125,0.5038317827556358,0.17430721052261755,0,0,0.0,0,0,0,0,2588,625472.0,53796.0,0.000244140625,25022.0,0.0,18,0.0,23088.0,0.0,17,0.000244140625,23159.0,0.0,16,0.0,13181.0,0.0,15,0.0,22087.0,0.0,18,0.0,12000.0,0.0,8,0.000244140625,33256.0,0.0,23,0.000244140625,33256.0,0.0,23
58,178056.0,178056.0,0.0,135,135,0,0.0,0.00048828125,0.000225830078125,0.00017252556182986538,0.6327320500331424,0.19906798984589025,0,0,0.0,0,0,0,0,2734,651723.0,53920.0,0.000146484375,24179.0,0.0,18,0.00048828125,21256.0,0.0,14,0.000146484375,22628.0,0.0,16,0.000244140625,9561.0,0.0,8,0.0,21782.0,0.0,17,0.0,12000.0,0.0,8,0.000390625,33812.0,0.0,25,0.000390625,32838.0,0.0,24
59,183133.0,183133.0,0.0,151,151,0,0.0,0.00078125,0.000360107421875,0.000216911079637657,0.733704102486259,0.21266033429256237,0,0,0.0,0,0,0,0,2636,611479.0,47716.0,0.000146484375,21532.0,0.0,19,0.000146484375,19873.0,0.0,20,0.000390625,21852.0,0.0,18,0.000146484375,12670.0,0.0,9,0.00048828125,21820.0,0.0,15,0.000244140625,11326.0,0.0,8,0.0005371093749999999,35226.0,0.0,27,0.00078125,38834.0,0.0,29
60,173688.0,173688.0,0.0,139,139,0,0.0,0.0006347656249999999,0.00037841796874999996,0.00016331894726879457,0.8429049254495518,0.22026996683708622,0,0,0.0,0,0,0,0,2742,611113.0,47888.0,0.000390625,21252.0,0.0,17,0.0006347656249999999,23851.0,0.0,19,0.0005371093749999999,22283.0,0.0,17,0.000146484375,9256.0,0.0,8,0.00029296875,17704.0,0.0,17,0.000146484375,11458.0,0.0,9,0.00043945312499999996,33256.0,0.0,24,0.00043945312499999996,34628.0,0.0,25
61,154852.0,154852.0,0.0,124,124,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.20096769818923765,0,0,0.0,0,0,0,0,2699,569528.0,51448.0,0.0,18728.0,0.0,17,0.0,18456.0,0.0,20,0.0,22801.0,0.0,19,0.0,9128.0,0.0,8,0.0,16884.0,0.0,16,0.0,10835.0,0.0,9,0.0,28565.0,0.0,26,0.0,29455.0,0.0,27
62,173250.0,173250.0,0.0,141,141,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.20319480519480426,0,0,0.0,0,0,0,0,3196,678394.0,57585.0,0.0,19724.0,0.0,18,0.0,19758.0,0.0,20,0.0,20536.0,0.0,17,0.0,10089.0,0.0,10,0.000244140625,24341.0,0.0,16,0.0,12290.0,0.0,11,0.0,33256.0,0.0,24,0.0,33256.0,0.0,24
63,177488.0,177488.0,0.0,144,144,0,0.0,0.00048828125,0.000262451171875,0.0001523435543743736,0.7485619814004476,0.18031359866582441,0,0,0.0,0,0,0,0,2554,648969.0,56468.0,0.0,22608.0,0.0,18,0.000244140625,19884.0,0.0,15,0.000244140625,21803.0,0.0,16,0.000244140625,12442.0,0.0,8,0.000146484375,24170.0,0.0,20,0.000244140625,11918.0,0.0,10,0.00048828125,32343.0,0.0,26,0.00048828125,32320.0,0.0,23
64,194199.0,194199.0,0.0,157,157,0,0.0,0.0005371093749999999,0.000299072265625,0.0001750975132785773,0.7452519781155199,0.17568769664107364,0,0,0.0,0,0,0,0,2524,660962.0,55731.0,0.00048828125,28431.0,0.0,20,0.000390625,25642.0,0.0,18,0.000390625,24017.0,0.0,18,0.000146484375,12393.0,0.0,10,0.000146484375,25484.0,0.0,26,0.0,11596.0,0.0,11,0.0005371093749999999,34752.0,0.0,26,0.00029296875,31884.0,0.0,24
65,192415.0,192415.0,0.0,152,152,0,0.0,0.0005371093749999999,0.00036010742187499997,0.00013133199945892339,0.8825126387857273,0.18492256320972822,0,0,0.0,0,0,0,0,2718,646006.0,51385.0,0.00029296875,23058.0,0.0,17,0.00029296875,26491.0,0.0,24,0.0005371093749999999,25057.0,0.0,18,0.000146484375,10628.0,0.0,8,0.000390625,26702.0,0.0,21,0.000244140625,12513.0,0.0,11,0.00043945312499999996,34710.0,0.0,26,0.0005371093749999999,33256.0,0.0,23
66,166434.0,166434.0,0.0,131,131,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.18444398380138582,0,0,0.0,0,0,0,0,2670,620833.0,53908.0,0.0,21000.0,0.0,16,0.0,23284.0,0.0,20,0.000146484375,22001.0,0.0,20,0.0,10500.0,0.0,8,0.0,18384.0,0.0,17,0.0,11691.0,0.0,12,0.0,31983.0,0.0,29,0.0,27591.0,0.0,25
67,184586.0,184586.0,0.0,151,151,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.19560936365704795,0,0,0.0,0,0,0,0,2611,657941.0,52607.0,0.0,18512.0,0.0,16,0.000244140625,25237.0,0.0,20,0.0,23457.0,0.0,20,0.0,9597.0,0.0,9,0.0,24671.0,0.0,25,0.0,15281.0,0.0,11,0.0,35947.0,0.0,26,0.0,31884.0,0.0,24
68,177896.0,177896.0,0.0,156,156,0,0.0,0.000732421875,0.00029296875,0.00020859384143841629,0.6640799930330049,0.21111773170841297,0,0,0.0,0,0,0,0,2605,628866.0,48394.0,0.000244140625,22628.0,0.0,15,0.000146484375,25575.0,0.0,25,0.000244140625,21957.0,0.0,16,0.0,8352.0,0.0,13,0.000732421875,27055.0,0.0,21,0.000244140625,8488.0,0.0,8,0.00048828125,31957.0,0.0,26,0.000244140625,31884.0,0.0,23
69,185732.0,185732.0,0.0,144,144,0,0.0,0.0006347656249999999,0.00032958984375,0.00019339574606634346,0.7437979664595432,0.18323579135528534,0,0,0.0,0,0,0,0,2945,664698.0,49544.0,0.0006347656249999999,22921.0,0.0,15,0.000146484375,22014.0,0.0,18,0.000390625,24250.0,0.0,16,0.000244140625,11579.0,0.0,9,0.000146484375,25433.0,0.0,23,0.000146484375,12604.0,0.0,10,0.00029296875,35047.0,0.0,27,0.0006347656249999999,31884.0,0.0,22
70,179591.0,179591.0,0.0,135,135,0,0.0,0.0005371093749999999,0.000311279296875,0.00014222632077308403,0.8271797250881153,0.2243493549231299,0,0,0.0,0,0,0,0,2704,627373.0,52071.0,0.00029296875,22762.0,0.0,18,0.000390625,20520.0,0.0,16,0.000146484375,22628.0,0.0,17,0.000146484375,7884.0,0.0,8,0.000390625,25421.0,0.0,19,0.000146484375,11120.0,0.0,9,0.0005371093749999999,33256.0,0.0,23,0.00043945312499999996,36000.0,0.0,24
71,170622.0,170622.0,0.0,128,128,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395505,0.5597775659592387,0.19664814619451088,0,0,0.0,0,0,0,0,2806,621191.0,47601.0,0.000146484375,23079.0,0.0,20,0.000146484375,23274.0,0.0,20,0.000146484375,21128.0,0.0,15,0.0,9128.0,0.0,8,0.00029296875,22628.0,0.0,16,0.0,9501.0,0.0,9,0.0,30128.0,0.0,24,0.00029296875,31756.0,0.0,24
72,174975.0,174975.0,0.0,134,134,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.1764744963566216,0,0,0.0,0,0,0,0,2731,605693.0,47931.0,0.0,21835.0,0.0,21,0.0,21153.0,0.0,18,0.0,21128.0,0.0,16,0.0,12000.0,0.0,8,0.0,22618.0,0.0,19,0.0,12184.0,0.0,9,0.0,33256.0,0.0,24,0.0,30801.0,0.0,26
73,181851.0,181851.0,0.0,144,144,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.1892077854947174,0,0,0.0,0,0,0,0,2927,659065.0,54188.0,0.0,23135.0,0.0,17,0.0,22628.0,0.0,16,0.0,22859.0,0.0,17,0.000244140625,11563.0,0.0,13,0.0,24683.0,0.0,21,0.0,10628.0,0.0,8,0.000244140625,34628.0,0.0,23,0.0,31727.0,0.0,27
74,182890.0,182890.0,0.0,145,145,0,0.0,0.00048828125,0.00023193359375,0.00021388446616131876,0.5420809853529989,0.18939663185521272,0,0,0.0,0,0,0,0,2720,604032.0,40470.0,0.0,22628.0,0.0,16,0.0,18512.0,0.0,16,0.00048828125,22341.0,0.0,17,0.000146484375,13821.0,0.0,15,0.00048828125,26407.0,0.0,19,0.000244140625,12000.0,0.0,7,0.0,32012.0,0.0,26,0.00048828125,35169.0,0.0,23
75,175746.0,175746.0,0.0,140,140,0,0.0,0.00048828125,0.00032958984375,0.0001353825257130056,0.8555285109549411,0.1708303460676195,0,0,0.0,0,0,0,0,2694,650970.0,54346.0,0.00048828125,22437.0,0.0,18,0.00048828125,21256.0,0.0,14,0.00029296875,21009.0,0.0,18,0.000146484375,12801.0,0.0,11,0.00029296875,23847.0,0.0,19,0.000146484375,12000.0,0.0,8,0.00048828125,33256.0,0.0,22,0.00029296875,29140.0,0.0,24
76,187231.0,187231.0,0.0,144,144,0,0.0,0.0005371093749999999,0.00034790039062499996,0.00015715811999003577,0.8304324364496439,0.18697825146476732,0,0,0.0,0,0,0,0,2751,650442.0,53272.0,0.00029296875,24907.0,0.0,22,0.00029296875,23300.0,0.0,18,0.00029296875,24774.0,0.0,18,0.000146484375,12076.0,0.0,10,0.0005371093749999999,21920.0,0.0,18,0.000146484375,12000.0,0.0,8,0.0005371093749999999,36370.0,0.0,24,0.0005371093749999999,31884.0,0.0,23
77,164247.0,164247.0,0.0,138,138,0,0.0,0.000146484375,5.4931640624999995e-05,7.091644310682526e-05,0.3828088039086259,0.21589359318587165,0,0,0.0,0,0,0,0,2757,578612.0,49779.0,0.0,18256.0,0.0,16,0.0,22162.0,0.0,24,0.000146484375,20181.0,0.0,19,0.0,9474.0,0.0,11,0.000146484375,24539.0,0.0,23,0.0,8355.0,0.0,9,0.0,30128.0,0.0,24,0.000146484375,31152.0,0.0,26
78,196821.0,196821.0,0.0,160,160,0,0.0,0.000244140625,4.8828125e-05,8.802615418613256e-05,0.2421864825853599,0.21146816142586333,0,0,0.0,0,0,0,0,2611,641436.0,49521.0,0.0,28035.0,0.0,23,0.0,25840.0,0.0,23,0.0,24078.0,0.0,19,0.0,10589.0,0.0,10,0.0,23127.0,0.0,20,0.0,11295.0,0.0,9,0.000244140625,34958.0,0.0,26,0.000146484375,38899.0,0.0,31
79,194641.0,194641.0,0.0,143,143,0,0.0,0.00048828125,0.000311279296875,0.0001952171092739194,0.718784021571193,0.19849042596369637,0,0,0.0,0,0,0,0,2740,632322.0,47596.0,0.00048828125,25025.0,0.0,16,0.00048828125,22467.0,0.0,15,0.000244140625,24998.0,0.0,19,0.0,12000.0,0.0,8,0.00048828125,24750.0,0.0,16,0.0,11957.0,0.0,9,0.000390625,34628.0,0.0,23,0.000390625,38816.0,0.0,28
80,183603.0,183603.0,0.0,141,141,0,0.0,0.0005371093749999999,0.000323486328125,9.114492506755418e-05,0.926323044839965,0.1784100749987736,0,0,0.0,0,0,0,0,2772,647160.0,51104.0,0.00029296875,21528.0,0.0,17,0.00029296875,23731.0,0.0,17,0.000390625,24000.0,0.0,15,0.000244140625,12000.0,0.0,7,0.00029296875,23576.0,0.0,20,0.000244140625,12576.0,0.0,9,0.0005371093749999999,30991.0,0.0,24,0.00029296875,35201.0,0.0,28
81,179194.0,179194.0,0.0,134,134,0,0.0,0.0005371093749999999,0.00033569335937499995,0.00011037073559585646,0.9023333931813734,0.190751364443005,0,0,0.0,0,0,0,0,3017,696226.0,57108.0,0.00029296875,21457.0,0.0,17,0.00029296875,21256.0,0.0,16,0.00029296875,22831.0,0.0,17,0.000146484375,10628.0,0.0,8,0.00029296875,24215.0,0.0,19,0.000390625,12295.0,0.0,8,0.00043945312499999996,33256.0,0.0,24,0.0005371093749999999,33256.0,0.0,23
82,166094.0,166094.0,0.0,132,132,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.17874366322684643,0,0,0.0,0,0,0,0,2621,584293.0,49423.0,0.0,21238.0,0.0,19,0.0,21209.0,0.0,19,0.0,21541.0,0.0,17,0.0,9128.0,0.0,8,0.0,26338.0,0.0,29,0.0,10500.0,0.0,9,0.0,28756.0,0.0,24,0.0,27384.0,0.0,24
83,187448.0,187448.0,0.0,143,143,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.20429399086679956,0,0,0.0,0,0,0,0,2880,629408.0,47309.0,0.0,22325.0,0.0,18,0.0,24084.0,0.0,18,0.0,21609.0,0.0,17,0.0,12000.0,0.0,8,0.0,26078.0,0.0,21,0.0,10628.0,0.0,8,0.0,34741.0,0.0,26,0.0,35983.0,0.0,27
84,189894.0,189894.0,0.0,153,153,0,0.0,0.00048828125,0.00018310546875,0.00016148384466946965,0.5646547859310561,0.17256206093925996,0,0,0.0,0,0,0,0,2746,665606.0,51596.0,0.000244140625,26839.0,0.0,19,0.000244140625,25205.0,0.0,18,0.0,24348.0,0.0,18,0.000244140625,14214.0,0.0,10,0.0,21044.0,0.0,22,0.0,12000.0,0.0,8,0.000244140625,32366.0,0.0,28,0.00048828125,33878.0,0.0,24
85,190430.0,190430.0,0.0,152,152,0,0.0,0.00048828125,0.000274658203125,0.00012433806632973244,0.8297753963006638,0.20582234941973354,0,0,0.0,0,0,0,0,2632,678327.0,57221.0,0.000390625,25448.0,0.0,18,0.000146484375,25600.0,0.0,28,0.000244140625,19884.0,0.0,15,0.000146484375,12397.0,0.0,9,0.00048828125,24547.0,0.0,17,0.000244140625,10628.0,0.0,7,0.000390625,36130.0,0.0,27,0.000146484375,35796.0,0.0,26
86,181010.0,181010.0,0.0,141,141,0,0.0,0.0006347656249999999,0.00035400390624999993,0.00016148384466946962,0.8276704847041169,0.18697171426992898,0,0,0.0,0,0,0,0,2961,642969.0,53293.0,0.00029296875,23935.0,0.0,19,0.000146484375,22881.0,0.0,17,0.000390625,21256.0,0.0,15,0.000390625,13038.0,0.0,10,0.00029296875,23574.0,0.0,21,0.000146484375,10628.0,0.0,8,0.0005371093749999999,36558.0,0.0,24,0.0006347656249999999,29140.0,0.0,22
87,177124.0,177124.0,0.0,141,141,0,0.0,0.0006347656249999999,0.000262451171875,0.00017252556182986532,0.6981522559365679,0.1790722883403708,0,0,0.0,0,0,0,0,2732,585721.0,43987.0,0.000146484375,25030.0,0.0,19,0.0006347656249999999,25452.0,0.0,20,0.00029296875,22628.0,0.0,16,0.000146484375,12640.0,0.0,12,0.000146484375,19436.0,0.0,18,0.000146484375,10628.0,0.0,8,0.000146484375,32170.0,0.0,27,0.00043945312499999996,29140.0,0.0,24
88,168701.0,168701.0,0.0,125,125,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.21341233899028356,0,0,0.0,0,0,0,0,2913,624202.0,53300.0,0.0,16443.0,0.0,17,0.000146484375,22593.0,0.0,19,0.000146484375,20048.0,0.0,16,0.0,11382.0,0.0,9,0.0,22854.0,0.0,17,0.0,10500.0,0.0,8,0.0,36125.0,0.0,26,0.0,28756.0,0.0,24
89,178100.0,178100.0,0.0,138,138,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.19186131386861227,0,0,0.0,0,0,0,0,2830,656617.0,50156.0,0.000244140625,22628.0,0.0,15,0.0,22885.0,0.0,18,0.0,23805.0,0.0,21,0.0,9256.0,0.0,8,0.000244140625,23030.0,0.0,18,0.0,12000.0,0.0,8,0.0,28496.0,0.0,26,0.0,36000.0,0.0,24
90,195049.0,195049.0,0.0,156,156,0,0.0,0.00048828125,0.000250244140625,0.0001989970750354139,0.6137386509997631,0.15755335838686602,0,0,0.0,0,0,0,0,2708,669761.0,54452.0,0.000146484375,23049.0,0.0,17,0.000244140625,21256.0,0.0,15,0.00048828125,25829.0,0.0,18,0.0,14472.0,0.0,15,0.000146484375,23921.0,0.0,18,0.0,17081.0,0.0,15,0.00048828125,34062.0,0.0,28,0.00048828125,35379.0,0.0,23
91,195824.0,195824.0,0.0,161,161,0,0.0,0.0005371093749999999,0.0003173828125,0.0001118792894276328,0.8893509799877382,0.1966127747364972,0,0,0.0,0,0,0,0,2684,660306.0,56001.0,0.000390625,25000.0,0.0,21,0.000146484375,19629.0,0.0,18,0.00029296875,26285.0,0.0,22,0.000244140625,12360.0,0.0,10,0.000390625,28763.0,0.0,24,0.000244140625,12575.0,0.0,9,0.00029296875,36330.0,0.0,26,0.0005371093749999999,34882.0,0.0,26
92,185814.0,185814.0,0.0,150,150,0,0.0,0.00068359375,0.00034790039062499996,0.00017338711805837145,0.8009526765528826,0.20728524223147793,0,0,0.0,0,0,0,0,2786,657906.0,49108.0,0.00029296875,26599.0,0.0,22,0.000390625,22628.0,0.0,15,0.00029296875,21828.0,0.0,19,0.000146484375,11958.0,0.0,10,0.00029296875,24091.0,0.0,21,0.000146484375,9470.0,0.0,9,0.0005371093749999999,33122.0,0.0,25,0.00068359375,36118.0,0.0,26
93,166048.0,166048.0,0.0,131,131,0,0.0,0.000146484375,7.32421875e-05,7.32421875e-05,0.5060893368656485,0.22617104692618906,0,0,0.0,0,0,0,0,2741,614678.0,54927.0,0.0,16884.0,0.0,16,0.000146484375,24166.0,0.0,21,0.000146484375,22515.0,0.0,19,0.0,10797.0,0.0,9,0.000146484375,20362.0,0.0,17,0.0,7756.0,0.0,8,0.000146484375,30128.0,0.0,23,0.0,33440.0,0.0,31
94,181898.0,181898.0,0.0,149,149,0,0.0,0.000244140625,8.544921875000001e-05,9.052976668817948e-05,0.4761883454961297,0.1987624932654557,0,0,0.0,0,0,0,0,2817,660873.0,58472.0,0.0,22628.0,0.0,16,0.000146484375,18857.0,0.0,17,0.0,21838.0,0.0,18,0.0,12246.0,0.0,12,0.000146484375,24493.0,0.0,21,0.0,12210.0,0.0,10,0.000146484375,35054.0,0.0,28,0.000244140625,34572.0,0.0,27
95,184018.0,184018.0,0.0,143,143,0,0.0,0.000390625,0.0001953125,0.000106418431238786,0.7718259204501651,0.20841031855579262,0,0,0.0,0,0,0,0,2913,644885.0,50152.0,0.000244140625,21529.0,0.0,18,0.000146484375,21656.0,0.0,17,0.000244140625,24000.0,0.0,15,0.0,8024.0,0.0,9,0.000146484375,23381.0,0.0,20,0.000244140625,14575.0,0.0,11,0.000390625,34628.0,0.0,23,0.000146484375,36225.0,0.0,26
96,176590.0,176590.0,0.0,147,147,0,0.0,0.0006347656249999999,0.000299072265625,0.00015904314234369362,0.779439311512272,0.15225239254770861,0,0,0.0,0,0,0,0,2743,614601.0,52784.0,0.000146484375,23490.0,0.0,18,0.000146484375,21256.0,0.0,16,0.000390625,18512.0,0.0,15,0.000244140625,13714.0,0.0,9,0.000146484375,23902.0,0.0,25,0.0006347656249999999,14692.0,0.0,12,0.00029296875,30512.0,0.0,24,0.000390625,30512.0,0.0,23
97,184697.0,184697.0,0.0,138,138,0,0.0,0.0005371093749999999,0.00035400390625,0.0001418328862136505,0.8615877622695277,0.17827644737055737,0,0,0.0,0,0,0,0,2686,602929.0,46176.0,0.000390625,25107.0,0.0,17,0.000390625,24000.0,0.0,15,0.00029296875,24000.0,0.0,16,0.000146484375,13871.0,0.0,12,0.000390625,23323.0,0.0,19,0.000146484375,9256.0,0.0,10,0.0005371093749999999,31884.0,0.0,23,0.0005371093749999999,33256.0,0.0,23
98,166972.0,166972.0,0.0,138,138,0,0.0,0.000390625,6.7138671875e-05,0.00013133199945892344,0.21168734513249932,0.1720707663560348,0,0,0.0,0,0,0,0,2892,614565.0,49724.0,0.0,21165.0,0.0,17,0.0,16884.0,0.0,16,0.0,21000.0,0.0,16,0.000390625,12844.0,0.0,11,0.0,22814.0,0.0,26,0.000146484375,12332.0,0.0,11,0.0,31386.0,0.0,28,0.0,28547.0,0.0,26
99,193240.0,193240.0,0.0,160,160,0,0.0,0.00048828125,9.1552734375e-05,0.00016991468392425603,0.22860101493294,0.19429465949078795,0,0,0.0,0,0,0,0,2981,670594.0,49576.0,0.0,22857.0,0.0,17,0.000244140625,25798.0,0.0,23,0.0,22628.0,0.0,16,0.0,14220.0,0.0,12,0.0,21925.0,0.0,20,0.0,12480.0,0.0,10,0.0,40158.0,0.0,35,0.00048828125,33174.0,0.0,27
